"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"October 2025/成语","饱经沧桑","bǎojīngcāngsāng","having lived through many changes","having lived through many changes","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语","鸟语花香","niǎoyǔhuāxiāng","Birds sing and flowers give forth fragrance (as on a fine spring day)","Birds sing and flowers give forth fragrance (as on a fine spring day)","成语","","中性","","Birds sing and flowers give forth fragrance (as on a fine spring day).","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语；December 2025/成语","白头偕老","báitóuxiélǎo","(of a married couple) to live together until old age；比喻remain lifelong companions；(of a married couple) to live together until old age；比喻remain lifelong companions","(of a married couple) to live together until old age；to remain lifelong companions；(of a married couple) to live together until old age；to remain lifelong companions","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语；December 2025/成语","身不由己","shēnbùyóujǐ","(of one's circumstances) beyond one's control；unable to do anything about it；(of one's actions) not subject to conscious control (i.e. done in spite of oneself)；(of one's circumstances) beyond one's control；unable to do anything about it；(of one's actions) not subject to conscious control (i.e. done in spite of oneself)","(of one's circumstances) beyond one's control；unable to do anything about it；(of one's actions) not subject to conscious control (i.e. done in spite of oneself)；(of one's circumstances) beyond one's control；unable to do anything about it；(of one's actions) not subject to conscious control (i.e. done in spite of oneself)","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语；November 2025/成语","十万火急","shíwànhuǒjí","most urgent；posthaste；express；most urgent；posthaste；express","most urgent；posthaste；express；most urgent；posthaste；express","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语；November 2025/成语","风雨无阻","fēngyǔwúzǔ","regardless of weather conditions；rain, hail or shine；regardless of weather conditions；rain, hail or shine","regardless of weather conditions；rain, hail or shine；regardless of weather conditions；rain, hail or shine","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"October 2025/成语；November 2025/成语；December 2025/成语","一诺千金","yīnuòqiānjīn","promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold (idiom)；(fig.) a promise that can be counted on；promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold (idiom)；(fig.) a promise that can be counted on；promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold (idiom)；(fig.) a promise that can be counted on","promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold；(fig.) a promise that can be counted on；promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold；(fig.) a promise that can be counted on；promise worth a thousand pieces of gold—promise that can be counted on；(lit.) a promise worth a thousand pieces of gold；(fig.) a promise that can be counted on","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","一见钟情","yījiànzhōngqíng","fall in love at first sight","fall in love at first sight","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","不劳而获","bùláohuò","比喻reap without sowing；比喻get sth without working for it；比喻sponge off others","to reap without sowing；to get sth without working for it；to sponge off others","成语","","贬义","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","不可避免","bùkěbìmiǎn","不可避免","inevitable；unavoidable","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","全神灌注","quánshénguànzhù","rapture","rapture","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","出口成章","chūkǒuchéngzhāng","Words flow from the mouth as from the pen of a master.—be an excellent speaker；(idiom) (of one's speech) eloquent；articulate","Words flow from the mouth as from the pen of a master.—be an excellent speaker；(of one's speech) eloquent；articulate","成语","","中性","","Words flow from the mouth as from the pen of a master.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","大义灭亲","dàyìmièqīn","比喻place righteousness before family；ready to punish one's own family if justice demands it","to place righteousness before family；ready to punish one's own family if justice demands it","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","大手大脚","dàshǒudàjiǎo","大手大脚；奢侈；wasteful","extravagant；to throw away money by the handful；wasteful","成语","","贬义","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","大饱眼福","dàbǎoyǎnfú","比喻feast one's eyes","to feast one's eyes","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","天涯海角","tiānyáhǎijiǎo","ends of the earth","ends of the earth","成语","哪怕追到天涯海角","中性","哪怕追到天涯海角, 也要把他们归案法办。","We will hunt them down, even to the four corners of the earth, and will bring them to trial.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","夫唱妇随","fūchàngfùsuí","The husband sings and the wife follows.—(traditional concept of) domestic harmony；conjugal felicity","The husband sings and the wife follows.—(traditional concept of) domestic harmony；conjugal felicity","成语","","中性","","The husband sings and the wife follows.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","形影相随","xíngyǐngxiāngsuí","be as close as body and shadow；be always together","be as close as body and shadow；be always together","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","挺身而出","tǐngshēnchū","step forward bravely","step forward bravely","成语","他挺身而出","中性","他挺身而出, 对这种谬论加以反驳。","Tā tǐngshēn'érchū, duì zhèzhǒng miùlùn jiāyǐ fǎnbó.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","无论如何","wúlùnrúhé","in any case；at any rate；whatever happens","in any case；at any rate；whatever happens","成语","无论如何不能急躁","中性","无论如何不能急躁。","On no account must we be impatient.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","早出晚归","zǎochūwǎnguī","比喻leave early and return late","to leave early and return late","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","早日康复","zǎorìkāngfù","比喻recover health quickly；Get well soon!","to recover health quickly；Get well soon!","成语","","中性","","Get well soon!","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","昏昏沉沉","hūnhūnchénchén","dizzy","dizzy","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","昙花一现","tánhuāyīxiàn","字面指 the night-blooming cactus shows once；flash in the pan；昙花一现","lit. the night-blooming cactus shows once；flash in the pan；short-lived","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","来日方长","láirìfāngcháng","the future is long；there will be ample time for that later；We'll cross that bridge when we get there","the future is long；there will be ample time for that later；We'll cross that bridge when we get there","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","添油加醋","tiānyóujiācù","add colour and emphasis to (a narration)；账户","add colour and emphasis to (a narration)；add vivid details to (an account)","成语","","中性","照我说的对他讲, 可别添枝加叶。","Zhào wǒ shuō de duì tā jiǎng, kě bié tiānzhījiāyè.","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","熙熙攘攘","xīxīrǎngrǎng","bustling with activity","bustling with activity","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","磕磕巴巴","kēkēbābā","stammering；stuttering；not speaking fluently","stammering；stuttering；not speaking fluently","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","纠缠不休","jiūchánbùxiū","pester incessantly","pester incessantly","成语","","贬义","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","老少皆宜","lǎoshàojiēyí","suitable for both the young and the old","suitable for both the young and the old","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","自告奋勇","zìgàofènyǒng","offer to undertake (a difficult or dangerous task)；volunteer (to do sth. difficult) 自告奋勇参加突击队 Zìgàofènyǒng cānjiā tūjīduì volunteer to join the shock team","offer to undertake (a difficult or dangerous task)；volunteer (to do sth. difficult) 自告奋勇参加突击队 Zìgàofènyǒng cānjiā tūjīduì volunteer to join the shock team","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","苦思冥想","kǔsīmíngxiǎng","think long and hard；cudgel (or rack) one's brains (to evolve an idea)","think long and hard；cudgel (or rack) one's brains (to evolve an idea)","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","营养不良","yíngyǎngbùliáng","营养不良；undernourishment；deficiency disease；dystrophy","malnutrition；undernourishment；deficiency disease；dystrophy","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","蜀犬吠日","shǔ quǎn fèi rì","a Sichuan dog barks at the sun；字面指 Sichuan dogs bark at the sun (idiom)；fig. a simpleton will marvel at even the most common things；alludes to the Sichuan foggy weather where it's uncommon to see a sunny day","a Sichuan dog barks at the sun；lit. Sichuan dogs bark at the sun；fig. a simpleton will marvel at even the most common things；alludes to the Sichuan foggy weather where it's uncommon to see a sunny day","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","视同路人","shìtónglùrén","regard as a stranger；treat like a stranger；distant；aloof","regard as a stranger；treat like a stranger；distant；aloof","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","饱经忧患","bǎojīngyōuhuàn","have gone through a good deal","have gone through a good deal","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语","鸡毛蒜皮","jīmáosuànpí","蒜皮；fig. trivial (matter)","lit. chicken feathers and garlic skins；fig. trivial (matter)","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
"September 2025/成语；October 2025/成语；November 2025/成语","怡情养性","yíqíngyǎngxìng","F.E. contribute to inner tranquility；F.E. contribute to inner tranquility；F.E. contribute to inner tranquility","F.E. contribute to inner tranquility；F.E. contribute to inner tranquility；F.E. contribute to inner tranquility","成语","","中性","","","固定搭配，整体理解，不宜逐字直译。","",""
