"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 8","壮举","zhuàngjǔ","伟大的行为。","magnificent feat; heroic act","名","完成～；希望～；争取～","褒义","横跨大西洋的航行是一次真正的壮举。","Sailing across the Atlantic was a truly magnificent feat.","Heroic or grand action.","","伟绩"
"Chapter 8","捐","juān","献出财物。","donate","动","～款；～照办；～执行","中性","他把积攒多年的养老钱都捐给了灾区。","He donated all his retirement savings to the disaster area.","Giving to charity.","","献"
"Chapter 8","受宠若惊","shòu chǒng ruò jīng","受到优待而惶恐。","be overwhelmed by unexpected favor","动","感到～；～人；帮助～","中性","突然得到总裁的亲自接见，他感到受宠若惊。","Suddenly being received by the president personally, he felt overwhelmed by the favor.","Flattered and surprised.","","受宠"
"Chapter 8","微薄","wēibó","量少，薄弱。","meager; scanty","形","收入～；～学校；～通道","中性","尽管收入微薄，他仍然坚持每月资助一名贫困学生。","Despite his meager income, he still insists on supporting a poor student monthly.","Very small amount.","","微小"
"Chapter 8","杯水车薪","bēi shuǐ chē xīn","比喻力量太小无济于事。","an utterly inadequate measure","动","简直是～；～灵活；～自如","贬义","这点钱对于巨大的债务来说，简直是杯水车薪。","This little money is utterly inadequate for such a huge debt.","Literally ""a cup of water for a wagon of burning wood.""","","无济于事"
"Chapter 8","贫困","pínkùn","贫穷困苦。","impoverished; poverty","形","～地区；竖起～；小～","贬义","政府正在采取措施帮助贫困人口脱贫。","The government is taking measures to help the impoverished population out of poverty.","Extreme lack of money.","","贫穷"
"Chapter 8","难关","nánguān","不容易克服的困难。","crisis; difficulty","名","度过～；放～；加～","中性","在朋友们的帮助下，他终于度过了这次经济难关。","With the help of friends, he finally got through this financial crisis.","Barrier to overcome.","","困难"
"Chapter 8","资助","zīzhù","用财物帮助。","subsidize; financial aid","动","～学费；十分～；搞得～","褒义","这位企业家已经先后资助了几十名失学儿童。","This entrepreneur has successively subsidized dozens of dropouts.","Financial support.","","补助"
"Chapter 8","募捐","mùjuān","广泛征集捐款。","raise funds; collect donations","动","发起～；～地跑；～回家","中性","学校组织学生为患病的同学进行募捐。","The school organized students to raise funds for a sick classmate.","Fundraising.","","筹款"
"Chapter 8","慰劳","wèiláo","安慰和慰问。","appreciate; reward with gifts","动","～官兵；屡屡～；到处～","褒义","村民们带着花生和水果去慰劳修路的工人们。","Villagers brought peanuts and fruit to reward the road workers.","Showing care for workers.","","慰问"
"Chapter 8","宗旨","zōngzhǐ","主要的思想和目的。","aim; purpose; mission","名","服务～；十分～；感到～","中性","本协会的宗旨是促进中外文化交流。","The mission of this association is to promote cultural exchange.","Core guiding principle.","","目的"
"Chapter 8","袖手旁观","xiù shǒu páng guān","比喻置身事外。","stand by with folded arms; look on","动","不能～；～乐业；～下来","贬义","看到别人有困难，我们不能袖手旁观。","When seeing others in trouble, we cannot just stand by and look on.","Indifference to others' problems.","","冷眼旁观"
"Chapter 8","五体投地","wǔ tǐ tóu dì","形容佩服到了极点。","admire sb. to the utmost","动","佩服得～；令人～；简直～","褒义","他的演讲精彩极了，听众佩服得五体投地。","His speech was brilliant; the audience admired him utterly.","Hyperbolic praise.","","敬佩"
"Chapter 8","将功补过","jiāng gōng bǔ guò","用功劳弥补过失。","atone for one's crimes by good deeds","动","以此～；争取～；～的机会","中性","他希望通过在接下来的比赛中拿金牌来将功补过。","He hopes to atone for his mistakes by winning a gold medal in the next match.","Offsetting a mistake.","","改过自新"
"Chapter 8","遵命","zūnmìng","遵照命令。","obey; as you command","动","一概～；听从～；奉命～","中性","既然是您的要求，那我一定遵命。","Since it's your request, I will certainly obey.","Formal or humorous obedience.","","服从"
"Chapter 8","残疾","cánjí","肢体、功能方面的缺陷。","disability; handicapped","名","身体～；申请～；～金","中性","我们要尊重残疾人，为他们提供更多的便利。","We should respect people with disabilities and provide more convenience for them.","Physical impairment.","","残障"
"Chapter 8","盲人","mángrén","失去视力的人。","blind person","名","一位～；～摸象；～人","中性","盲人可以通过触摸布莱叶盲文来阅读。","Blind people can read by touching Braille.","Non-sighted person.","","瞎子"
"Chapter 8","易如反掌","yì rú fǎn zhǎng","比喻事情很容易。","as easy as falling off a log","形","简直～；～支持；～发展","褒义","这道题对他这个数学天才来说简直是易如反掌。","This problem is as easy as falling off a log for a math genius like him.","Literally ""easy as flipping one's palm.""","","轻而易举"
"Chapter 8","小拇指","xiǎomǔzhǐ","小指。","little finger; pinky","名","伸出～；～建设；～活动","中性","他的左手小拇指在受伤后有点不灵活。","His left pinky is a bit stiff after the injury.","Part of the hand.","","小指"
"Chapter 8","调料","tiáoliào","调味品。","seasoning; condiment","名","添加～；～的；整天～","中性","炒菜时放点醋这种调料可以增加香味。","Adding vinegar as a seasoning when cooking can enhance the aroma.","Cooking ingredients.","","佐料"
"Chapter 8","狼狈","lángbèi","形容窘迫或难堪。","wretched; in a sorry state","形","～不堪；当～；青年～","贬义","突然的一场大雨把大家都淋得很狼狈。","A sudden heavy rain left everyone in a sorry state.","Distressed and messy.","","尴尬"
"Chapter 8","跌跌撞撞","diēdiē zhuàngzhuàng","走路摇晃不稳。","stagger; stumble","副","～地走着；提高～；文化～","中性","喝醉的他跌跌撞撞地往家走去。","Drunk, he staggered his way home.","Unsteady movement.","","蹒跚"
"Chapter 8","碰壁","pèngbì","遇到阻碍、拒绝。","hit a brick wall; rebuffed","动","到处～；～失败；处处～","口语","他找工作时到处碰壁，心情非常沮丧。","He hit a brick wall everywhere while looking for a job and felt very depressed.","Metaphor for failure/rejection.","","受挫"
"Chapter 8","欣慰","xīnwèi","感到欣喜而安慰。","gratified; relieved and happy","形","感到～；艺术～；达到...～","褒义","看到孩子终于懂事了，母亲感到非常欣慰。","Seeing that the child finally became sensible, the mother felt very gratified.","Positive internal feeling.","","安慰"
"Chapter 8","安居","ānjū","安定地居住。","live in peace","动","～乐业；干得～；办得～","褒义","只有社会稳定，人民才能安居乐业。","Only with social stability can the people live and work in peace.","Secure living.","","定居"
"Chapter 8","康复","kāngfù","恢复健康。","recover; rehabilitate","动","身体～；～动物；～树木","褒义","经过一段时间的治疗，他的身体已经完全康复了。","After a period of treatment, his body has fully recovered.","Healing process.","","恢复"
"Chapter 8","扶贫","fúpín","扶助贫困。","poverty alleviation","动","～项目；～废品；～东西","中性","精准扶贫是国家当前的一项重要工作。","Targeted poverty alleviation is an important current task for the country.","Helping the poor develop.","","济贫"
"Chapter 8","维权","wéiquán","维护合法权利。","protection of rights","动","～意识；～街头；～狗","中性","消费者的维权意识正在不断增强。","Consumers' awareness of protecting their rights is constantly increasing.","Legal advocacy.","","维护权益"
"Chapter 8","助学","zhùxué","帮助贫困者完成学业。","student aid; educational support","动","～贷款；～热线；健康～","中性","希望助学金能帮助贫困学子圆大学梦。","I hope the student aid grant can help poor students fulfill their college dreams.","Helping students financially.","","奖学"
"Chapter 8","发放","fāfàng","把钱或物发给需要的人。","issue; distribute","动","～工资；每年～；做～","中性","救灾物资正在有序地向灾民发放。","Disaster relief supplies are being orderly distributed to the victims.","Giving out officially.","","分发"
"Chapter 8","全方位","quánfāngwèi","事物的各个方面。","all-around; omni-directional","名","～合作；～不轻；～重","中性","两国决定开展全方位的经济合作。","The two countries decided to carry out all-around economic cooperation.","Every angle.","","全面"
"Chapter 8","社区","shèqū","社会群体；居民区。","community; neighborhood","名","～服务；减轻～；挑～","中性","我们社区经常组织老年人开展文体活动。","Our community often organizes cultural and sports activities for the elderly.","Local residential area.","","小区"
"Chapter 8","乐呵呵","lèhēhē","形容高兴的样子。","happy-go-lucky; smilingly","形","整天～；～之间；～A与B","褒义","爷爷每天都乐呵呵的，好像从来没有烦心事。","Grandpa is smilingly happy every day, as if he never has worries.","Visible cheerfulness.","","乐滋滋"
"Chapter 8","义工","yìgōng","自愿参加无报酬工作人员。","volunteer","名","做～；视力～；记忆力～","褒义","暑假期间，很多中学生去图书馆当义工。","During summer break, many middle school students work as volunteers at the library.","Unpaid service.","","志愿者"
"Chapter 8","素质","sùzhì","平时的修养、水平。","quality (of a person); character","名","国民～；极度～；感到～","中性","提高全民族的科学文化素质非常重要。","It is very important to improve the scientific and cultural quality of the whole nation.","Personal cultivation.","","修养"
"Chapter 8","集聚","jíjù","集合、聚集。","gather; assemble","动","人才～；～症；越来越～","中性","这里集聚了全国最顶尖的科研人才。","The nation's top scientific research talents are gathered here.","Mass collection of things/people.","","聚集"
"Chapter 8","境界","jìngjiè","达到的程度或情况。","realm; level; state","名","思想～；～习惯；～影响","褒义","这幅画表现出一种极高的艺术境界。","This painting shows a very high artistic realm.","Spiritual or professional level.","","层界"
"Chapter 8","有声有色","yǒu shēng yǒu sè","形容表现得生动。","vivid and dramatic; impressive","形","搞得～；戒除～；反对～","褒义","他在学校把学生会的工作干得有声有色。","He ran the student union work at school in an impressive and vivid way.","Full of life and success.","","生动"
"Chapter 8","认养","rènyǎng","确认承担抚养或保护任务。","adopt (a tree/pet/etc.)","动","～绿地；合理～；～搭配","中性","市民可以认养公园里的小树，并负责照看。","Citizens can adopt a small tree in the park and be responsible for looking after it.","Taking responsibility for something.","","领养"
"Chapter 8","捡拾","jiǎnshí","拾取。","pick up; collect","动","～垃圾；供求～；心理～","中性","志愿者们在海滩上捡拾游客丢弃的垃圾。","Volunteers are picking up trash discarded by tourists on the beach.","Gathering items from the ground.","","拾取"
"Chapter 8","流浪","liúlàng","没有固定住所到处漂泊。","roam; wander","动","～汉；铲除～；留下～","贬义","他年轻时曾独自一人在异国他乡流浪。","He once wandered alone in a foreign land when he was young.","Homeless wandering.","","漂泊"
"Chapter 8","白血病","báixuèbìng","造血系统的恶性疾病。","leukemia","名","患～；～患者；防治～","中性","社会各界积极为白血病患儿募捐，帮助他们治疗。","All sectors of society actively raise funds for children with leukemia to help them get treatment.","Serious illness; common in charity contexts.","","血液病"
"Chapter 8","不敢当","bù gǎn dāng","谦辞，表示不敢接受夸奖或礼遇。","you flatter me; I don't deserve it","谦辞","您过奖了，～；～，～；实在～","中性","您太客气了，这个称赞我实在不敢当。","You're too kind—I really don't deserve such praise.","Polite response to compliments.","","过奖"
"Chapter 8","屋漏偏逢连夜雨","wū lòu piān féng lián yè yǔ","比喻不幸的事接连发生。","when it rains, it pours","俗语","真是～；～的处境；别～","贬义","他刚失业，家里又有人生病，真是屋漏偏逢连夜雨。","He had just lost his job when a family member fell ill—misfortune piled up.","Expresses compounded bad luck.","","祸不单行"
"Chapter 8","众人拾柴火焰高","zhòng rén shí chái huǒyàn gāo","比喻人多力量大，齐心协力事易成。","many hands make light work","俗语","～；靠～；发扬～","褒义","募捐活动要靠大家参与，众人拾柴火焰高。","Fundraising needs everyone's participation—many hands make light work.","Encourages collective effort.","","齐心协力"
"Chapter 8","爱心社","àixīn shè","以公益互助为宗旨的学生或社区组织。","charity club; caring society","名","加入～；学校～；～活动","褒义","高中的时候，他在爱心社组织过多次义卖。","In high school, he organized many charity sales through the caring society.","Common on campuses in China.","","社团"
"Chapter 8","效犬马之劳","xiào quǎn mǎ zhī láo","谦辞，表示愿意尽力效劳。","serve you like a loyal dog or horse","谦辞","愿～；尽～；以～","中性","如果您需要帮忙，我愿意效犬马之劳。","If you need help, I am willing to serve you to the best of my ability.","Formal, humble offer of service.","","效劳"
"Chapter 8","弱势群体","ruòshì qúntǐ","处于弱势、需要社会帮助的人群。","vulnerable groups; disadvantaged populations","名","帮助～；关爱～；保护～","中性","志愿者定期走访社区，为弱势群体送去生活用品。","Volunteers regularly visit the community to deliver daily necessities to vulnerable groups.","Official and media term.","","弱者"
"Chapter 8","真人秀","zhēnrén xiù","以真人为参与者的电视节目。","reality show","名","看～；～节目；参加～","中性","现在很多年轻人喜欢看真人秀，觉得贴近生活。","Many young people enjoy reality shows because they feel close to everyday life.","Entertainment vocabulary.","","节目"
"Chapter 8","两眼一抹黑","liǎng yǎn yī mǒ hēi","比喻对情况一无所知。","be completely in the dark","俗语","～地摸索；对这事～；别～","口语","他刚到一个新行业，两眼一抹黑，只能从头学起。","He had just entered a new industry and was completely in the dark, so he had to learn from scratch.","Emphasizes lack of knowledge.","","一无所知"
"Chapter 8","孤寡老人","gūguǎo lǎorén","无子女或子女不在身边的老人。","elderly without family support","名","照顾～；～生活；关爱～","中性","社区志愿者每周上门看望孤寡老人，陪他们聊天。","Community volunteers visit elderly people without family support weekly to chat with them.","Social welfare context.","","老人"
"Chapter 8","空巢老人","kōngcháo lǎorén","子女离家后独自生活的老人。","empty-nest elderly","名","～增多；关心～；～家庭","中性","很多空巢老人需要社区提供日间照料服务。","Many empty-nest elderly need daytime care services from the community.","Common demographic term.","","老人"
"Chapter 8","临终关怀","línzhōng guānhuái","对临终病人给予身体和心理上的照顾。","hospice care; end-of-life care","名","提供～；～服务；～病房","褒义","医院为晚期病人提供临终关怀，让他们有尊严地离开。","The hospital provides end-of-life care so terminally ill patients can leave with dignity.","Medical and ethical vocabulary.","","护理"
"Chapter 8","勿以善小而不为","wù yǐ shàn xiǎo ér bù wéi","不要因为是小事就不去做善事。","do not fail to do good because it seems small","俗语","牢记～；践行～；～的道理","褒义","捐款多少不重要，勿以善小而不为，点滴也能帮助别人。","The amount donated does not matter—do not fail to do good because it seems small; every bit helps.","From classical moral teaching.","","积德"
"Chapter 9","咨询","zīxún","询问意见。","consult; seek advice","动","法律～；忙于～；避免～","中性","如果你有任何疑问，可以拨打咨询电话。","If you have any questions, you can call the consultation number.","Professional inquiry.","","询问"
"Chapter 9","体检","tǐjiǎn","体格检查。","physical exam; check-up","动","定期～；～服务；～电话","中性","为了健康，我们应该每年进行一次体检。","For health, we should undergo a physical check-up once a year.","Medical screening.","","检查"
"Chapter 9","记性","jìxing","记忆力。","memory","名","～好；～差；～不错","口语","人上了年纪，记性就越来越差了。","As people get older, their memory gets worse and worse.","Informal term for memory.","","记忆力"
"Chapter 9","够呛","gòuqiàng","形容情况严重难以承受。","unbearable; terrible","形","累得～；～差；～不好","口语","今天的活儿真多，把我累得够呛。","There was so much work today; it wore me out terribly.","Extreme degree.","","受不了"
"Chapter 9","总管","zǒngguǎn","全面管理事务的人。","manager; director-general","名","后勤～；冷得～；忙得～","中性","他是这个项目的总管，负责协调各方工作。","He is the manager of this project, responsible for coordinating all parties.","Overall leader.","","主管"
"Chapter 9","担子","dànzi","比喻担负的责任。","burden; load; responsibility","名","～很重；项目～；财务～","中性","作为班长，他肩上的担子可不轻啊。","As the class monitor, the burden on his shoulders is not light.","Symbolic weight of duty.","","责任"
"Chapter 9","介于","jièyú","在两者之间。","between; intermediate","动","～两者之间；肩上的～；挑～","中性","这种颜色介于红色和紫色之间。","This color is between red and purple.","Position in a range.","","处于"
"Chapter 9","减退","jiǎntuì","下降，减弱。","decline; abate","动","功能～；～红色与紫色；～二者","贬义","随着年龄的增长，人的听力会逐渐减退。","As age increases, one's hearing will gradually decline.","Decreasing in strength.","","下降"
"Chapter 9","疲乏","pífá","因消耗过多需要休息。","fatigued; weary","形","感到～；听力～；视力～","中性","长途旅行后，他感到非常疲乏。","After the long trip, he felt very fatigued.","Physical tiredness.","","疲劳"
"Chapter 9","健忘","jiànwàng","记忆力差，容易忘。","forgetful","形","～症；身体～；十分～","贬义","由于最近压力太大，他变得有些健忘。","Due to too much pressure lately, he has become a bit forgetful.","Prone to forgetting.","","丢三落四"
"Chapter 9","不良","bùliáng","不好的。","bad; harmful; unhealthy","形","～嗜好；有点～；～严重","贬义","长期熬夜是对身体非常不利的不良习惯。","Staying up late long-term is an unhealthy habit that's very bad for the body.","Negative quality.","","不好"
"Chapter 9","酗酒","xùjiǔ","无节制地饮酒。","excessive drinking; alcoholism","动","长期～；～影响；～行为","贬义","酗酒不仅伤害身体，还可能引发社会问题。","Excessive drinking not only hurts the body but can also cause social problems.","Abuse of alcohol.","","贪杯"
"Chapter 9","膳食","shànshí","每天吃的饭菜。","diet; meal","名","～结构；～成性；戒～","中性","合理的膳食对维持身体健康至关重要。","A reasonable diet is crucial for maintaining good health.","Formal term for meals/nutrition.","","伙食"
"Chapter 9","失衡","shīhéng","失去平衡。","imbalance; out of balance","动","营养～；～营养；合理～","贬义","这种饮食方式会导致体内的微量元素失衡。","This way of eating will lead to an imbalance of trace elements in the body.","Loss of equilibrium.","","不平衡"
"Chapter 9","祸根","huògēn","出现灾祸的根源。","root of the trouble; bane","名","埋下～；收支～；心态～","贬义","不健康的饮食习惯是许多疾病的祸根。","Unhealthy eating habits are the root cause of many diseases.","Origin of disaster.","","祸首"
"Chapter 9","应酬","yìngchóu","交际活动。","socializing; dinner party","名","忙于～；罪恶～；铲除～","中性","他每天晚上都有应酬，很少回家吃饭。","He has social engagements every night and rarely eats at home.","Business/social obligation.","","社交"
"Chapter 9","硬撑","yìngchēng","勉强支撑。","hold out; keep up despite difficulties","动","～着不去休息；～多；忙于～","口语","生病了就要休息，不要硬撑着去上班。","If you're sick, you should rest; don't force yourself to go to work.","Struggling to continue.","","坚持"
"Chapter 9","天长日久","tiān cháng rì jiǔ","时间长，日子久。","after a long time; over the years","副","～见人心；别～；硬～着","中性","只要天长日久地坚持下去，你一定会成功的。","As long as you persist over a long period, you will surely succeed.","Enduring duration.","","长年累月"
"Chapter 9","恶果","èguǒ","坏结果。","evil consequence; bad result","名","自食～；～地坚持；日久～","贬义","破坏环境的行为最终会产生严重的恶果。","Acts of environmental destruction will eventually produce severe consequences.","Outcome of bad actions.","","后果"
"Chapter 9","屡见不鲜","lǚ jiàn bù xiān","经常看见，不新奇。","nothing new; common occurrence","形","已经是～；酿成～；产生～","中性","在网络时代，信息泄露事件已经屡见不鲜了。","In the internet age, data leak incidents are already a common occurrence.","Seen often.","","司空见惯"
"Chapter 9","延续","yánxù","持续下去。","continue; go on; last","动","～至今；～的事；～现象","中性","这种古老的传统一直延续到了今天。","This ancient tradition has continued until today.","Uninterrupted extension.","","持续"
"Chapter 9","全天候","quán tiān hòu","满二十四小时的。","all-weather; round-the-clock","形","～服务；～到...；～下去","中性","这家便利店提供全天候的二十四小时服务。","This convenience store provides round-the-clock service.","Continuous service/operation.","","全天"
"Chapter 9","熬夜","áoyè","整夜不睡觉。","stay up late; stay up all night","动","经常～；～营业；～值班","中性","为了赶这份报告，他昨晚熬夜到了凌晨三点。","To finish this report, he stayed up until 3 a.m. last night.","Sleeping late/not at all.","","通宵"
"Chapter 9","宵夜","xiāoyè","夜里吃的简便饭菜。","midnight snack; supper","名","吃～；偶尔～；不要～","中性","看完电影后，我们一起去吃个宵夜吧。","After watching the movie, let's go get a midnight snack together.","Late night meal.","","夜宵"
"Chapter 9","满满当当","mǎn mǎn dàng dàng","形容非常满。","full to the brim; packed","形","塞得～；吃～；约～","口语","他的日程表每天都安排得满满当当的。","His schedule is packed full every day.","No space left.","","满满的"
"Chapter 9","透支","tòuzhī","消耗过度；提取超过金额。","overdraw; overexert","动","体力～；装得～；排得～","中性","过度劳累会让身体处于严重的透支状态。","Overwork will put the body in a state of severe overexertion/drain.","Using more than available.","","亏空"
"Chapter 9","张弛有度","zhāng chí yǒu dù","合理安排紧张和放松。","strike a balance between work and rest","形","做到～；精力～；信用卡～","褒义","科学的学习方法应该做到张弛有度。","Scientific study methods should involve a balance between work and rest.","Literal: ""tension and relaxation in measure.""","","劳逸结合"
"Chapter 9","基因","jīyīn","遗传信息的基本单位。","gene","名","～工程；学习～；劳逸～","中性","科学研究发现，人的身高很大程度上由基因决定。","Scientific research has found that height is largely determined by genes.","Biological unit.","","遗传因子"
"Chapter 9","遗传","yíchuán","由上一代传给下一代。","heredity; inherit","动","～特征；～突变；～决定","中性","这种疾病具有明显的家族遗传倾向。","This disease has a clear family hereditary tendency.","Biological passing of traits.","","传代"
"Chapter 9","吓唬","xiàhu","使害怕。","frighten; scare","动","～小孩；～病；～给下一代","口语","他只是在吓唬你，别当真。","He's just scaring you; don't take it seriously.","Intimidating (informal).","","恐吓"
"Chapter 9","语重心长","yǔ zhòng xīn cháng","言语恳切情意深长。","sincere and earnest; meaningful advice","副","～地说；～人；别～","褒义","临行前，老师语重心长地嘱咐我要好好照顾自己。","Before I left, the teacher earnestly advised me to take good care of myself.","Deeply felt speech.","","苦口婆心"
"Chapter 9","灵丹妙药","língdān miàoyào","比喻解决问题的办法。","miracle medicine; panacea","名","不是～；～地嘱咐；～地告诫","中性","运动是保持健康的灵丹妙药。","Exercise is a miracle medicine for maintaining health.","Cure-all (often used figuratively).","","万灵药"
"Chapter 9","均衡","jūnhéng","均匀平衡。","balanced; even","形","营养～；没有～；找到～","中性","我们应该保持营养均衡，多吃蔬菜水果。","We should maintain a balanced nutrition and eat more fruits and vegetables.","Even distribution.","","平衡"
"Chapter 9","开朗","kāilǎng","乐观，爽快。","cheerful; optimistic","形","性格～；饮食～；发展～","褒义","她是一个性格开朗的女孩，大家都喜欢和她交朋友。","She is a cheerful girl; everyone likes to be friends with her.","Sunny disposition.","","乐观"
"Chapter 9","平和","pínghé","温和，和气。","gentle; mild; calm","形","语气～；性格～；活泼～","褒义","他在处理矛盾时，态度总是非常平和。","His attitude is always very calm when handling conflicts.","Not aggressive.","","温和"
"Chapter 9","神清气爽","shén qīng qì shuǎng","精神饱满心情舒畅。","refreshing; clear-headed and refreshed","形","感到～；心态～；态度～","褒义","清晨到山里散散步，让人感到神清气爽。","Taking a walk in the mountains in the early morning makes one feel refreshed.","Mental/physical freshness.","","心旷神怡"
"Chapter 9","倡导","chàngdǎo","提倡。","advocate; initiate","动","～文明；～环保；～节约","褒义","学校一直倡导垃圾分类，保护校园环境。","The school has always advocated trash sorting to protect the campus environment.","Leading a call for action.","","提倡"
"Chapter 9","精辟","jīngpì","深刻，透彻。","incisive; penetrating","形","论述～；分析～；见解～","褒义","他的这段话对这个问题的分析非常精辟。","His words were a very incisive analysis of this problem.","Deep and accurate.","","精深"
"Chapter 9","金玉良言","jīn yù liáng yán","极其宝贵的教导。","golden advice; pearls of wisdom","名","当成～；牢记～；句句～","褒义","长辈们的这些话都是金玉良言，你要记在心里。","The words of your elders are all pearls of wisdom; you should keep them in mind.","Highly valued words.","","良言"
"Chapter 9","工作狂","gōngzuò kuáng","指拼命工作的人。","workaholic","名","成了～；典型的～；别当～","中性","他为了赶项目，成了名副其实的工作狂。","To finish the project, he became a real workaholic.","Can be neutral or mildly critical.","","加班族"
"Chapter 9","拼命三郎","pīnmìng sānláng","比喻做事特别卖力的人。","person who works desperately hard","名","像个～；～式的；堪称～","口语","这段时间他像拼命三郎一样，天天加班到深夜。","Lately he works like mad, staying at the office until late every night.","From Water Margin character nickname.","","苦干"
"Chapter 9","八九不离十","bā jiǔ bù lí shí","形容很接近，差不多。","not far off; pretty close","形","～对；猜得～；～就是这样","口语","你估计的八九不离十，结果和你说的大致一样。","Your estimate was pretty close—the result was roughly what you said.","Colloquial approximation.","","差不多"
"Chapter 9","代谢水平","dàixiè shuǐpíng","身体新陈代谢的状况。","metabolic level","名","～下降；提高～；～正常","中性","随着年龄增长，人的代谢水平会逐渐下降。","As people age, their metabolic level gradually declines.","Health and fitness vocabulary.","","新陈代谢"
"Chapter 9","耳边风","ěrbian fēng","比喻听过就算、不放在心上。","words in one ear and out the other","名","当作～；把…当～；吹～","口语","父母的劝告，他常常当作耳边风。","He often treats his parents' advice as words in one ear and out the other.","Implies ignoring good advice.","","不听"
"Chapter 9","吃老本","chī lǎoběn","依靠过去的积累，不再努力。","live off past achievements; rest on one's laurels","动","不能～；～过日子；只会～","贬义","不能一辈子吃老本，还要不断学习新东西。","You cannot live off past achievements forever—you must keep learning.","Warns against complacency.","","守成"
"Chapter 9","人在江湖，身不由己","rén zài jiānghú, shēn bù yóu jǐ","比喻环境所迫，不能完全按自己意愿行事。","in the world one cannot always do as one pleases","俗语","～；也是～；理解～","中性","工作忙，陪家人的时间少，真是人在江湖，身不由己。","Work is busy and there is little time for family—one cannot always do as one pleases.","Explains constraints, not excuse for wrongdoing.","","无奈"
"Chapter 9","朝九晚五","zhāo jiǔ wǎn wǔ","指固定的上班作息时间。","nine-to-five (work schedule)","名","～的工作；过～生活；打破～","中性","很多上班族过着朝九晚五的生活。","Many office workers live a nine-to-five life.","Standard work rhythm.","","上班"
"Chapter 9","日出而作，日落而息","rì chū ér zuò, rì luò ér xī","形容作息规律、勤劳朴实的生活。","rise at sunrise and rest at sunset","俗语","～；过着～的日子；向往～","褒义","他退休后回到乡下，日出而作，日落而息，身体反而更好了。","After retiring to the countryside, he rose at sunrise and rested at sunset, and his health improved.","Classical description of rural life.","","作息规律"
"Chapter 9","反其道而行之","fǎn qí dào ér xíng zhī","采取与常规相反的做法。","do the opposite of the usual way","动","不妨～；故意～；～试试","中性","大家都熬夜，他反其道而行之，坚持早睡早起。","While everyone stays up late, he does the opposite and keeps early hours.","Highlights contrast with common practice.","","另辟蹊径"
"Chapter 9","慢性病","mànxìng bìng","长期存在、发展缓慢的疾病。","chronic disease","名","～防治；～管理；患～","中性","久坐、熬夜可能增加颈椎病、脂肪肝等慢性病的风险。","Sitting too long and staying up late may raise the risk of chronic illnesses such as cervical spondylosis and fatty liver.","Includes 三高、神经衰弱、心脑血管病等常见说法。","","亚健康"
"Chapter 9","买后悔药","mǎi hòuhuǐ yào","比喻事后无法挽回。","buy regret medicine (fig.: can't undo the past)","俗语","没有～；想～；～也没用","口语","世上没有买后悔药的地方，做决定前要慎重。","There is nowhere to buy regret medicine—think carefully before you decide.","Figurative; emphasizes irreversibility.","","后悔莫及"
"Chapter 9","金钥匙","jīn yàoshi","比喻能帮人顺利进入理想学校或行业的有利条件。","golden key (fig.: privileged access)","名","没有～；靠～；～家庭","中性","他靠自己的努力考上了大学，而不是靠什么金钥匙。","He got into university through his own effort, not through any golden key.","Often about education or career.","","关系"
"Chapter 9","自主性","zìzhǔ xìng","自己作主、不受他人支配的性质。","autonomy; independence","名","培养～；缺乏～；增强～","褒义","孩子长大后，父母应逐步培养他的自主性。","As children grow up, parents should gradually foster their autonomy.","Important in education and psychology.","","独立"
