"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 3","宣泄","xuānxiè","把郁结的情绪释放出来。","vent (emotions); release","动","～情绪；～方式；～出口","中性","写作是他宣泄情感的一种方式。","Writing is one way he vents his feelings.","Psychological term.","","发泄"
"Chapter 3","夕阳","xīyáng","傍晚的太阳；比喻晚年。","setting sun; one's later years","名","～西下；～无限；～产业","中性","夕阳把窗前的衣架染成金色。","The setting sun dyed the clothes rack by the window golden.","Often poetic.","","落日"
"Chapter 3","作伴","zuòbàn","做伴侣，一起相伴。","keep company; accompany","动","～同行；～读书；～出游","中性","他养了一只猫，在家写作时有它作伴。","He keeps a cat for company while writing at home.","Companionship.","","陪伴"
"Chapter 3","活力","huólì","旺盛的生命力。","vitality; energy","名","充满～；～四射；～十足","褒义","浅色春装让人看起来更有活力。","Light spring clothes make one look more energetic.","Positive quality.","","生气"
"Chapter 3","关爱","guānài","关心爱护。","care for; show concern","动","～学生；～家人；互相～","褒义","父母的关爱是孩子成长的重要支持。","Parental care is vital support for a child's growth.","Warm social term.","","关心"
"Chapter 3","底层","dǐcéng","最下面的一层；比喻社会下层。","bottom layer; grassroots","名","社会～；～民众；～逻辑","中性","他关注底层劳动者的穿衣需求。","He cares about the clothing needs of workers at the grassroots.","Social stratification term.","","下层"
"Chapter 3","深思","shēnsī","深深地思考。","think deeply; reflect","动","值得～；～熟虑；～一番","褒义","这件事值得我们深思。","This matter is worth deep reflection.","Formal reflection.","","思考"
"Chapter 3","体味","tǐwèi","仔细体会、品尝。","savor; appreciate (experience)","动","～生活；～滋味；～细节","中性","慢慢体味，才能读懂文字背后的情感。","Only by savoring slowly can one read the emotion behind the words.","Literary verb.","","体会"
"Chapter 3","松糕鞋","sōnggāo xié","鞋底很厚的女鞋。","platform shoes","名","一双～；穿～；～流行","中性","松糕鞋曾流行一时，后来逐渐少见。","Platform shoes were once trendy but later became rare.","Fashion item.","","厚底鞋"
"Chapter 3","三娘教子","sānniáng jiào zǐ","传统戏曲故事，强调母亲教子。","San Niang Teaches Her Son (opera story)","专名","～故事；～典故","中性","文中提到三娘教子，借以说明家庭教育的重要。","The text mentions this story to illustrate the importance of family education.","Cultural reference.","","教子"
"Chapter 3","性解放","xìng jiěfàng","指对性观念的开放与反思（学术语境）。","sexual liberation (academic sense)","名","～思潮；～讨论","中性","课文在学术语境中谈到性解放思潮。","The lesson discusses the idea of sexual liberation in an academic context.","Handle in neutral academic tone.","","解放"
"Chapter 3","新新人类","xīnxīn rénlèi","指改革开放后成长起来的一代年轻人。","new generation youth (1990s term)","名","～文化；～价值观","中性","新新人类的审美与传统长辈有所不同。","The aesthetics of this generation differ from those of older relatives.","Period slang.","","年轻一代"
"Chapter 3","毛蓝布","máolán bù","一种较厚的蓝色棉布。","rough blue cotton cloth","名","～裤子；～制服；～衣裳","中性","小时候他穿过一条毛蓝布裤子。","As a child he once wore trousers of rough blue cotton.","Period material term.","","棉布"
"Chapter 3","喇叭裤","lǎbākù","裤脚张开像喇叭的裤子。","bell-bottom pants","名","一条～；～流行；穿～","中性","喇叭裤在上世纪七十年代非常流行。","Bell-bottoms were very popular in the 1970s.","Fashion history.","","阔腿裤"
"Chapter 4","蜗牛","wōniú","行动缓慢的软体动物；比喻慢节奏。","snail; slow pace (metaphor)","名","像～一样慢；～爬行","中性","作者用蜗牛比喻慢生活，反思快节奏社会。","The author uses the snail as a metaphor for slow living amid a fast-paced society.","Central metaphor in the lesson.","","缓慢"
"Chapter 4","七荤八素","qī hūn bā sù","形容头脑混乱或事情杂乱。","dizzy; in a complete mess","成语","忙得～；搞得～；～一团","口语","一连加班几天，把他搞得七荤八素。","Several days of overtime left him completely disoriented.","Colloquial idiom.","","乱七八糟"
"Chapter 4","怨艾","yuànyì","怨恨。","resentment; rancor","名","心怀～；～难平","书面","对往事不必满怀怨艾，学会放下更重要。","Do not harbor resentment over the past; learning to let go matters more.","Literary noun.","","怨恨"
"Chapter 4","闲者","xiánzhě","清闲的人。","leisurely person; idler","名","～之乐；～时间","书面","闲者有时间观察生活细节。","Those with leisure have time to observe life's details.","Philosophical essay term.","","闲人"
"Chapter 4","连声","liánshēng","一声接一声。","in quick succession; repeatedly","副","～称赞；～道歉；～答应","中性","观众连声叫好，气氛热烈。","The audience applauded repeatedly; the atmosphere was lively.","Adverbial.","","接连"
"Chapter 4","赞许","zànxǔ","称赞，认为好。","approve; praise","动","～的目光；～地点头；得到～","褒义","老师赞许他踏实认真的学习态度。","The teacher praised his steady, serious attitude toward study.","Positive evaluation.","","称赞"
"Chapter 4","属","shǔ","归属；类别。","belong to; category","动","～于…；～性；～地","中性","这个问题属生活方式讨论，不必上纲上线。","This issue belongs to lifestyle discussion and need not be over-politicized.","Many senses; context-dependent.","","属于"
"Chapter 4","版","bǎn","版本；版面。","edition; version","名","新～；～本；～面","中性","这本书已有修订版，内容更准确。","The book has a revised edition with more accurate content.","Publishing term.","","版本"
"Chapter 4","足以","zúyǐ","足够用来……。","sufficient to; enough to","副","～说明；～证明；～令人","书面","几个例子就足以说明他的观点。","A few examples are sufficient to illustrate his point.","Formal.","","足够"
"Chapter 4","接轨","jiē guǐ","与标准、国际等衔接。","connect to (standards); integrate","动","与国际～；～世界；～市场","中性","城市发展需要与绿色理念接轨。","Urban development needs to align with green concepts.","Often economic/standards.","","衔接"
"Chapter 4","步伐","bùfá","走路时脚步的大小节奏；比喻进度。","pace; stride","名","加快～；～一致；～缓慢","中性","我们要调整步伐，不必事事赶时间。","We should adjust our pace and not rush everything.","Literal and figurative.","","步子"
"Chapter 4","提速","tí sù","提高速度。","speed up; accelerate","动","～发展；～建设；～运行","中性","高铁提速后，出行时间大大缩短。","After the high-speed rail sped up, travel time was greatly reduced.","Modern life term.","","加速"
"Chapter 4","超速","chāo sù","超过规定的速度。","speeding; exceed speed limit","动","～行驶；～记录；禁止～","贬义","超速驾驶非常危险，必须杜绝。","Speeding is very dangerous and must be stopped.","Traffic term.","","加速"
"Chapter 4","镜头","jìngtóu","摄影机、摄像机的光学部件；也指画面。","camera lens; shot","名","～对准；～切换；～语言","中性","镜头缓缓扫过空无一人的街道。","The camera slowly panned across the empty street.","Media vocabulary.","","摄像机"
"Chapter 4","隐去","yǐnqù","隐藏，使看不见。","hide; fade from view","动","～身影；～细节；～不见","书面","暮色中，远山渐渐隐去。","In the dusk, the distant mountains gradually faded from view.","Literary.","","隐藏"
"Chapter 4","起身","qǐ shēn","站起来。","get up; rise","动","～告辞；～迎接；～离开","中性","他起身把窗户关上，屋里安静下来。","He got up to close the window, and the room grew quiet.","Everyday motion.","","站起来"
"Chapter 4","卡","kǎ","停顿、阻塞；也指卡片。","stuck; card (loanword sense)","动","～住；～壳；时间～","口语","电脑又卡了，他只好暂时停下工作。","The computer froze again, so he had to pause work.","Tech colloquial.","","停"
"Chapter 4","家人","jiārén","家庭成员。","family members","名","～团聚；～陪伴；～支持","褒义","再忙也要抽时间陪伴家人。","No matter how busy, set aside time for family.","Warm family term.","","亲属"
"Chapter 4","恋人","liànrén","恋爱中的男女。","lover; sweetheart","名","～相见；～携手；～之间","中性","恋人在夕阳下散步，脚步很慢。","The couple walked slowly in the setting sun.","Relationship term.","","情侣"
"Chapter 4","书信","shūxìn","信。","letter; correspondence","名","～往来；一封～；～件","书面","他通过书信与远方朋友保持联系。","He kept in touch with distant friends through letters.","Traditional communication.","","信件"
"Chapter 4","灶","zào","做饭用的设备。","kitchen stove; hearth","名","～台；～火；～上","中性","灶上的水壶开了，发出轻微的声响。","The kettle on the stove boiled with a soft sound.","Home life imagery.","","炉灶"
"Chapter 4","往日","wǎngrì","以前的日子。","former days; the past","名","～情景；～朋友；～时光","中性","往日里，一家人围灶吃饭的情景很温馨。","In former days, the family gathering around the stove was warm.","Nostalgic.","","过去"
"Chapter 4","阖家","héjiā","全家。","the whole family","名","～团圆；～出游；～欢乐","书面","春节是阖家团圆的重要时刻。","Spring Festival is an important time for the whole family to reunite.","Formal/written.","","全家"
"Chapter 4","进餐","jìn cān","吃饭。","have a meal; dine","动","～时间；～礼仪；～环境","中性","细嚼慢咽地进餐，有助于消化。","Eating slowly and chewing well aids digestion.","Formal for eating.","","吃饭"
"Chapter 4","天伦之乐","tiānlún zhī lè","家庭团聚的快乐。","family happiness; domestic joy","成语","享受～；～融融","褒义","周末回家，感受天伦之乐，心情放松。","Going home on weekends brings family joy and relaxation.","Family idiom.","","合家欢"
"Chapter 4","追忆","zhuīyì","回忆过去。","recollect; reminisce","动","～往事；～童年；～故人","书面","他追忆往日慢节奏的生活。","He reminisced about the slower pace of life in the past.","Literary memory.","","回忆"
"Chapter 4","场景","chǎngjǐng","一定环境中的具体景象。","scene; setting","名","生活～；～再现；～描写","中性","文章开头的场景描写非常细腻。","The scene description at the opening is very delicate.","Narrative term.","","场面"
"Chapter 4","弹簧","tánhuáng","利用弹性工作的零件；比喻反弹。","spring; bounce back (metaphor)","名","～床垫；～步；～效应","中性","弹簧受压后会反弹，比喻生活节奏。","A spring rebounds after pressure, like life's pace.","Physical metaphor in text.","","弹性"
"Chapter 4","松弛","sōngchí","放松，不紧张。","relax; loosen","形","肌肉～；～心态；～下来","褒义","周末让他紧张的神经松弛下来。","The weekend relaxed his tense nerves.","Opposite of tense.","","放松"
"Chapter 4","有心","yǒu xīn","有意做某事；留意。","intentionally; attentive","形","～人；～为之；～无力","中性","他有心放慢脚步，却被工作电话打断。","He meant to slow down, but work calls interrupted.","Intent or care.","","故意"
"Chapter 4","放缓","fànghuǎn","放慢。","slow down; ease","动","～节奏；～脚步；～增长","中性","城市开始倡导放缓生活节奏。","The city began advocating a slower pace of life.","Policy/lifestyle term.","","减慢"
"Chapter 4","步子","bùzi","脚步；步伐。","step; pace","名","迈～；加快～；～太大","口语","他的步子放慢了，街景也清晰起来。","His steps slowed, and the street scenes became clearer.","Colloquial.","","步伐"
"Chapter 4","人潮","réncháo","像潮水一样的人群。","crowd; stream of people","名","～涌动；～拥挤；～中","中性","下班时人潮涌动，地铁格外拥挤。","At rush hour crowds surge and the subway is packed.","Urban imagery.","","人群"
"Chapter 4","蒸汽机","zhēngqìjī","以蒸汽为动力的发动机。","steam engine","名","～时代；～革命","中性","蒸汽机的发明改变了人类的生产方式。","The steam engine changed how humans produce goods.","Industrial history.","","发动机"
"Chapter 4","原意","yuányì","原来的意思。","original meaning; intent","名","～如此；违背～；理解～","中性","断章取义会歪曲作者的原意。","Quoting out of context distorts the author's original intent.","Text interpretation.","","本意"
"Chapter 4","劳动力","láodònglì","从事劳动的人；劳动能力。","labor force; workforce","名","～市场；～成本；～资源","中性","蒸汽时代解放了大量劳动力。","The steam age freed large amounts of labor.","Economic term.","","劳力"
"Chapter 4","随之而起","suí zhī ér qǐ","随着它而产生。","arise along with it","短语","问题～；风潮～","书面","新技术随之而起，生活节奏也不断加快。","New technologies arose along with it, and life's pace kept accelerating.","Formal sequence.","","随之而来"
"Chapter 4","休闲","xiūxián","休息；空闲时的活动。","leisure; relax","动","～时间；～方式；～产业","中性","周末他喜欢在家读书休闲。","On weekends he likes to read and relax at home.","Modern lifestyle.","","休息"
"Chapter 4","增","zēng","加多。","increase; add","动","～加；～长；～速","中性","近年来城市人口持续增。","Urban population has kept increasing in recent years.","Often in compounds.","","加"
"Chapter 4","后期","hòuqī","某一时期的后段。","later stage; latter period","名","～作品；～阶段；～处理","中性","这篇文章后期经过反复修改。","This essay was heavily revised in its later stage.","Time period.","","末期"
"Chapter 4","大大","dàdà","表示程度高。","greatly; considerably","副","～提高；～改善；～减少","口语","新政策大大缩短了审批时间。","The new policy greatly shortened approval time.","Colloquial intensifier.","","非常"
"Chapter 4","精简","jīngjiǎn","去掉多余，使精练。","streamline; simplify","动","～机构；～流程；～开支","褒义","精简会议，才能把更多时间留给思考。","Streamlining meetings leaves more time for thinking.","Positive efficiency.","","简化"
"Chapter 4","冷冰冰","lěngbīngbīng","形容很冷或态度冷淡。","ice-cold; chilly (manner)","形","～的数字；～的态度；～的房间","贬义","冷冰冰的数据背后也有人的温度。","Behind ice-cold data there is still human warmth.","Reduplication.","","冷淡"
"Chapter 4","失却","shīquè","失去。","lose; forfeit","动","～机会；～耐心；～方向","书面","快节奏让我们失却了慢慢交谈的耐心。","The fast pace made us lose patience for slow conversation.","Literary.","","失去"
"Chapter 4","浪漫","làngmàn","富有诗意，充满幻想。","romantic","形","～情怀；～主义；～夜晚","褒义","他仍保留一点浪漫，喜欢在夜里散步。","He still keeps some romance and likes walking at night.","Positive aesthetic.","","诗意"
"Chapter 4","悠闲","yōuxián","清闲舒适。","leisurely; carefree","形","～生活；～散步；～自在","褒义","小镇的生活悠闲，时间像放慢了拍子。","Life in the small town is leisurely; time seems slowed.","Ideal slow life.","","清闲"
"Chapter 4","节奏","jiézòu","音乐中交替出现的有规律的强弱；比喻进度。","rhythm; pace","名","生活～；～明快；～紧张","中性","找到适合自己的节奏，比盲目求快更重要。","Finding your own rhythm matters more than blind speed.","Central lesson theme.","","节拍"
"Chapter 4","目眩","mùxuàn","眼花。","dizzy; dazzled","形","头晕～；～眼花","中性","霓虹灯让人目眩，也让人迷失方向。","Neon lights dazzle the eyes and can make one lose direction.","Physical sensation.","","眼花"
"Chapter 4","递增","dìzēng","一次比一次增加。","increase progressively","动","～趋势；～速度；～压力","中性","城市压力逐年递增，需要调节。","Urban pressure increases year by year and needs balancing.","Trend description.","","增加"
"Chapter 4","分秒必争","fēn miǎo bì zhēng","形容抓紧时间。","every minute counts; race against time","成语","～地干；～学习","中性","他做事分秒必争，很少停下来休息。","He races against time at work and rarely stops to rest.","Busy lifestyle.","","争分夺秒"
"Chapter 4","视为","shìwéi","看作。","regard as; treat as","动","～目标；～理所当然；～挑战","中性","许多人把忙碌视为成功的标志。","Many regard busyness as a sign of success.","Formal.","","看作"
"Chapter 4","等同","děngtóng","相同，一样。","equate with; be equal to","动","～于…；不能～","中性","效率不能等同于人性的丰富。","Efficiency cannot be equated with richness of humanity.","Comparison.","","等于"
"Chapter 4","懒惰","lǎnduò","不爱劳动，不勤快。","lazy","形","～习惯；～思想；～的人","贬义","慢生活并不等于懒惰。","Slow living does not mean laziness.","Often negative.","","懒散"
"Chapter 4","资讯","zīxùn","信息；消息（港台用法影响）。","information; news","名","～时代；～爆炸；～渠道","中性","资讯越多，越要学会筛选。","The more information we have, the more we must learn to filter it.","Modern media term.","","信息"
"Chapter 4","快捷","kuàijié","快速便捷。","fast and convenient","形","～方式；～支付；～交通","褒义","快捷不等于高质量，要分清目标。","Fast is not the same as high quality; know your goal.","Modern life.","","迅速"
"Chapter 4","回报","huíbào","报答；收益。","reward; return","动","～父母；～社会；～率","中性","付出时间工作，也期待合理的回报。","People work and also expect a reasonable return.","Economic/social.","","报答"
"Chapter 4","理财","lǐcái","管理个人或家庭财务。","manage finances; financial planning","动","～规划；～产品；学会～","中性","理性理财有助于减轻生活压力。","Sound financial planning helps reduce life pressure.","Modern skill.","","管钱"
"Chapter 4","忙碌","mánglù","事情多，不得空闲。","busy; hectic","形","～的生活；～一天；～不堪","中性","他整天忙碌，却很少真正休息。","He is busy all day but rarely truly rests.","Common state.","","繁忙"
"Chapter 4","鼓吹","gǔchuī","宣传提倡（多含贬义）。","advocate; preach (often negative)","动","～消费；～速度；～理念","贬义","媒体不应一味鼓吹高消费。","Media should not blindly preach high consumption.","Often critical.","","宣扬"
"Chapter 4","高消费","gāoxiāofèi","消费水平很高。","high consumption","名","～社会；～群体；～模式","中性","高消费并不必然带来幸福感。","High consumption does not necessarily bring happiness.","Economic lifestyle.","","奢侈消费"
"Chapter 4","模式","móshì","样式；方式。","model; pattern; mode","名","生活～；～创新；～转变","中性","我们需要反思现有的生活模式。","We need to reflect on our current lifestyle model.","Abstract framework.","","方式"
"Chapter 4","需求","xūqiú","需要；要求。","demand; need","名","～增长；满足～；～变化","中性","人的需求不只是物质，还有精神空间。","Human needs are not only material but also spiritual space.","Economic/psychological.","","需要"
"Chapter 4","最多","zuìduō","数量大，不超过（某种限度）。","at most; maximum","副","～三天；～十次；～五人","中性","这段路最多二十分钟就能走完。","This stretch takes at most twenty minutes to walk.","Limit expression.","","至多"
"Chapter 4","栋","dòng","房屋一座叫一栋。","measure word for buildings","量","一～楼；两～房子","中性","远处有一栋老楼，静静立在街角。","An old building stood quietly on the corner in the distance.","Measure word.","","幢"
"Chapter 4","传媒","chuánméi","传播信息的媒介。","media","名","～行业；～影响；～报道","中性","传媒塑造着人们对快慢生活的想象。","Media shapes how people imagine fast and slow living.","Modern society.","","媒体"
"Chapter 4","豪华","háohuá","富丽堂皇。","luxurious; lavish","形","～酒店；～轿车；～装修","中性","豪华并不等于舒适，更不等于幸福。","Luxury is not the same as comfort, still less happiness.","Consumption critique.","","奢华"
"Chapter 4","渺小","miǎoxiǎo","微小，不起眼。","tiny; insignificant","形","～身影；～力量；～生物","中性","在都市人潮中，个人显得渺小。","In the urban crowd, the individual seems tiny.","Can be humble or negative.","","微小"
"Chapter 4","寒酸","hánsuān","贫穷而不体面。","shabby; in poor taste","形","～样子；～气；～打扮","贬义","不必嘲笑寒酸的衣着，尊重更重要。","Do not mock shabby dress; respect matters more.","Often about appearance.","","简陋"
"Chapter 4","呈现","chéngxiàn","显出，露出。","present; show","动","～眼前；～趋势；～面貌","中性","作品呈现了现代生活的矛盾。","The work presents the contradictions of modern life.","Formal display.","","展现"
"Chapter 4","上流社会","shàngliú shèhuì","社会上层阶层。","upper class; high society","名","～生活；～礼仪","中性","小说描写了上流社会与底层的对照。","The novel contrasts high society with the grassroots.","Social class term.","","精英阶层"
"Chapter 4","似","sì","像，好像。","seem; like","副","～曾相识；～是而非；～有若无","书面","夜色似墨，街道灯火点点。","The night was ink-like; streetlights dotted the road.","Literary copula.","","像"
"Chapter 4","伸手可及","shēn shǒu kě jí","手一伸就能够到；比喻很近。","within reach","成语","～的目标；～的距离","中性","便利设施让很多东西伸手可及。","Convenient facilities put many things within reach.","Figurative proximity.","","近在咫尺"
"Chapter 4","遥遥无期","yáoyáo wú qī","形容时间还远，没有指望。","in the indefinite future; nowhere in sight","成语","～的事；～的等待","贬义","若只忙眼前，休息会变得遥遥无期。","If one only rushes the present, rest recedes indefinitely.","Long wait.","","无期"
"Chapter 4","昔日","xīrì","往日，从前。","former days; in the past","名","～繁华；～朋友；～景象","书面","昔日的小巷如今变成了商业街。","The former alley has become a commercial street.","Nostalgic formal.","","往日"
"Chapter 4","引发","yǐnfā","引起；触发。","trigger; spark","动","～思考；～争议；～关注","中性","这篇文章引发了关于慢生活的讨论。","This essay sparked discussion on slow living.","Cause-effect.","","引起"
"Chapter 4","亡命","wángmìng","逃亡；拼命。","flee for one's life; desperate","动","～之徒；～天涯","书面","文中并非鼓励亡命式的奔波。","The text does not encourage desperate, life-risking rushing.","Strong word; context-bound.","","逃亡"
"Chapter 4","疾奔","jíbēn","快速奔跑。","rush; sprint","动","～而去；～向前","中性","他疾奔赶地铁，仍错过了班次。","He sprinted for the subway but still missed it.","Urgent motion.","","飞奔"
"Chapter 4","急剧","jíjù","迅速而剧烈。","rapid; sharp","副","～变化；～下降；～增长","中性","生活节奏急剧加快，许多人感到焦虑。","Life's pace quickened sharply; many feel anxious.","Intensity adverb.","","迅速"
"Chapter 4","欲念","yùniàn","欲望的念头。","desire; craving","名","～缠身；～过多；克制～","书面","消费广告容易激发人的欲念。","Consumer ads easily stir people's desires.","Philosophical/psychological.","","欲望"
"Chapter 4","刻意","kèyì","用尽心思；故意。","deliberately; intentionally","副","～追求；～强调；～为之","中性","他刻意放慢语速，让听众听清每个字。","He deliberately slowed his speech so listeners heard every word.","Intentional effort.","","故意"
"Chapter 4","足够","zúgòu","达到应有的数量或程度。","enough; sufficient","形","～的时间；～休息；～理由","中性","每天留出足够时间睡眠，身体才会恢复。","Leave enough time to sleep each day for the body to recover.","Adequacy.","","充足"
"Chapter 4","整日","zhěngrì","整天。","all day long","副","～忙碌；～学习；～在家","中性","他整日对着电脑，眼睛很疲劳。","He faces the computer all day and his eyes are tired.","Time span.","","整天"
"Chapter 4","预测","yùcè","预先推测。","predict; forecast","动","～未来；～趋势；～结果","中性","没有人能准确预测下一季的流行。","No one can accurately forecast next season's trends.","Future estimate.","","预料"
"Chapter 4","闲暇","xiánxiá","空闲时间。","leisure time; spare time","名","～时光；～阅读；～生活","褒义","有闲暇散步，才能留意路边的树和花。","With leisure to walk, one notices trees and flowers along the road.","Positive free time.","","空闲"
"Chapter 4","起码","qǐmǎ","最低限度；至少。","at least; minimum","副","～要求；～标准；～要…","口语","起码要保证每天七小时睡眠。","At minimum, ensure seven hours of sleep a day.","Colloquial minimum.","","至少"
"Chapter 4","沮丧","jǔsàng","灰心失望。","dejected; discouraged","形","感到～；～情绪；～不已","贬义","长期疲惫让他有些沮丧。","Long-term exhaustion left him somewhat discouraged.","Emotional low.","","灰心"
"Chapter 4","过于","guòyú","表示程度过分。","excessively; too","副","～紧张；～追求；～简单","中性","过于追求速度，容易忽略过程。","Pursuing speed excessively makes one ignore the process.","Excess marker.","","过分"
"Chapter 4","乐观","lèguān","精神愉快，对事物的发展充满信心。","optimistic","形","～态度；～精神；～看待","褒义","保持乐观，也要正视生活的压力。","Stay optimistic while facing life's pressures honestly.","Positive mindset.","","积极"
"Chapter 4","层次","céngcì","等级的区别；水平。","level; layer","名","～分明；～提高；～丰富","中性","阅读要有层次，不能只求速度。","Reading should have depth; speed alone is not enough.","Structure term.","","层面"
"Chapter 4","专利","zhuānlì","独自享有的权利（如发明专有权）。","patent; exclusive right","名","～产品；～技术；申请～","中性","专利技术推动了产业快速发展。","Patent technology drove rapid industrial development.","Legal/business.","","专有权"
"Chapter 4","稀世珍品","xī shì zhēn pǐn","世上少有的珍贵物品。","rare treasure","成语","～文物；～收藏","褒义","博物馆里陈列着稀世珍品。","The museum displays rare treasures.","Strong rarity.","","珍品"
"Chapter 4","快速","kuàisù","速度很快。","fast; rapid","形","～发展；～通道；～阅读","中性","快速交通缩短了距离，也压缩了时间感。","Fast transport shortens distance but compresses one's sense of time.","Modern keyword.","","迅速"
"Chapter 4","误导","wùdǎo","错误引导。","mislead","动","～消费者；～舆论；～判断","贬义","广告不应误导公众。","Advertising should not mislead the public.","Negative influence.","","引导错"
"Chapter 4","率先","shuàixiān","带头做。","take the lead; be the first","副","～行动；～提出；～实现","褒义","他率先提出放慢团队节奏的建议。","He was the first to suggest slowing the team's pace.","Leadership.","","带头"
"Chapter 4","质疑","zhìyí","提出疑问。","question; challenge","动","～观点；～决定；遭到～","中性","读者有权质疑文中的结论。","Readers have the right to question the essay's conclusions.","Critical thinking.","","怀疑"
"Chapter 4","美食","měishǐ","味道好的食物。","gourmet food; fine food","名","～文化；～街；～节目","褒义","慢下来，才能细细品味美食。","Only by slowing down can one truly savor fine food.","Positive lifestyle.","","美味"
"Chapter 4","著称","zhùchēng","因某方面突出而有名。","be known for; be famous for","动","以…～；～于世；～一时","书面","这座城市以美食著称。","This city is known for its cuisine.","Formal reputation.","","闻名"
"Chapter 4","抵制","dǐzhì","抵抗，反对。","resist; boycott","动","～诱惑；～陋习；～消费","中性","他努力抵制无意义的加班文化。","He tries to resist meaningless overtime culture.","Active opposition.","","反对"
"Chapter 4","崇尚","chóngshàng","尊重，推崇。","advocate; uphold; revere","动","～自然；～简约；～速度","褒义","越来越多的人崇尚简约生活。","More people uphold a simple lifestyle.","Positive value.","","推崇"
"Chapter 4","批量","pīliàng","成批地。","in batches; mass","副","～生产；～购买；～处理","中性","批量生产提高了效率，也减少了个性。","Mass production raises efficiency but reduces individuality.","Industrial term.","","大批"
"Chapter 4","全球","quánqiú","整个地球；全世界。","global; worldwide","名","～化；～市场；～气候","中性","全球联系让信息传播更快。","Global connections make information spread faster.","International scope.","","世界"
"Chapter 4","众人","zhòngrén","许多人。","the crowd; everyone","名","～皆知；～参与；～瞩目","中性","众人匆匆赶路，很少抬头看天。","The crowd hurries along, rarely looking up at the sky.","Collective noun.","","大家"
"Chapter 4","餐桌","cānzhuō","吃饭用的桌子。","dining table","名","～礼仪；～交流；～文化","中性","餐桌是家人交流感情的重要场所。","The dining table is an important place for family conversation.","Domestic culture.","","饭桌"
"Chapter 4","廉价","liánjià","价格便宜。","cheap; inexpensive","形","～商品；～航空；～快餐","中性","廉价便利不应成为忽视健康的理由。","Cheap convenience is no excuse to neglect health.","Economic descriptor.","","便宜"
"Chapter 4","单一","dānyī","只有一种。","single; monotonous","形","～模式；～选择；～色彩","中性","生活不宜过于单一，需要多样体验。","Life should not be too monotonous; varied experience is needed.","Lack of variety.","","单调"
"Chapter 4","由此","yóucǐ","因此；从这里。","thus; hence","副","～可见；～可知；～引发","书面","由此可见，速度并非唯一标准。","Hence it is clear that speed is not the only standard.","Logical connector.","","因此"
"Chapter 4","派生","pàishēng","由主要事物发展出来。","derive; spawn","动","～词；～问题；～行业","中性","许多网络用语由旧词派生而来。","Many online terms derive from older words.","Linguistic/abstract.","","衍生"
"Chapter 4","专用","zhuānyòng","专门使用。","dedicated; for special use","形","～通道；～设备；～软件","中性","这条车道是公交车专用。","This lane is dedicated to buses.","Exclusive use.","","专用"
"Chapter 4","通道","tōngdào","可以通行的道路或途径。","passage; channel","名","安全～；～狭窄；～顺畅","中性","地铁通道里人潮不断。","Crowds flow constantly through the subway passage.","Infrastructure.","","过道"
"Chapter 4","绿化","lùhuà","种植草木以改善环境。","greening; afforestation","动","～城市；～面积；～工程","褒义","社区绿化让居民多了散步空间。","Community greening gives residents more space to walk.","Environmental.","","植树"
"Chapter 4","霓虹灯","níhóngdēng","一种彩色光源广告灯。","neon light; neon sign","名","～闪烁；～招牌；～街景","中性","霓虹灯照亮夜空，也象征都市繁华。","Neon lights brighten the night and symbolize urban bustle.","City imagery.","","彩灯"
"Chapter 4","有机耕种","yǒujī gēngzhòng","不使用化学合成物的耕种方式。","organic farming","短语","～蔬菜；～农业","中性","有机耕种受到关注，反映健康意识。","Organic farming draws attention, reflecting health awareness.","Agriculture term.","","有机农业"
"Chapter 4","作坊","zuōfang","手工业小型生产场所。","workshop","名","手～；～生产；～式","中性","古城里还有几家传统豆腐作坊。","A few traditional tofu workshops remain in the old town.","Craft production.","","工场"
"Chapter 4","标记","biāojì","做记号；记号本身。","mark; label","动","～位置；～重点；～清楚","中性","他在地图上标记了慢行的路线。","He marked the slow-walking route on the map.","Sign/label.","","记号"
"Chapter 4","穿插","chuānchā","交替进行；插入。","interweave; intersperse","动","～情节；～休息；～进行","中性","写作时可以穿插短暂的休息。","Brief breaks can be interspersed while writing.","Narrative/schedule.","","插入"
"Chapter 4","建筑物","jiànzhùwù","建造起来的房屋等。","building; structure","名","古老～；～群；～风格","中性","历史建筑物需要妥善保护。","Historic buildings need proper protection.","Architecture.","","建筑"
"Chapter 4","智者","zhìzhě","有智慧的人。","wise person; sage","名","～之言；～乐水","褒义","智者懂得在快与慢之间取舍。","The wise know how to choose between fast and slow.","Classical tone.","","圣人"
"Chapter 4","远远","yuǎnyuán","距离或程度很远。","far; far away","副","～望去；～超过；～不够","中性","远远望去，山峦像水墨画一样。","Far away, the mountains look like ink wash painting.","Distance adverb.","","遥远"
"Chapter 4","古人","gǔrén","古代的人。","the ancients; people of old","名","～有云；～智慧","中性","古人说“欲速则不达”，仍有启发。","The ancients said haste makes waste—still enlightening.","Classical reference.","","古代人"
"Chapter 4","中外","zhōngwài","中国和外国。","China and abroad; domestic and foreign","名","～对比；～交流；～名著","中性","中外城市生活节奏存在差异。","There are differences in urban pace between China and abroad.","Comparative scope.","","国内外"
