"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"January 2026","奇迹","qíjì","极不寻常、令人惊叹的事情。","miracle；marvelous event","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","委内瑞拉","wěinèiruìlā","Venezuela","Venezuela","名","","中性","","","","",""
"January 2026","守法","shǒufǎ","abide by the law","abide by the law","名","","中性","每个人都要做一个守法的好公民。","Měi gè rén dōu yào zuò yị̄ ge shọ̌ufǎ de hǎo gōngmín.","","",""
"January 2026","并不","bìngbù","副词，强调否定，表示“并不是”。","ADV. not at all；by no means","名","","中性","","","副词，强调否定，表示“并不是”。","",""
"January 2026","急性","jíxìng","acute (opp. 慢性) 急性发作 jíxìng fāzuò acute attack；quick-tempered；short-tempered；of impatient disposition；hothead","acute (opp. 慢性) 急性发作 jíxìng fāzuò acute attack；quick-tempered；short-tempered；of impatient disposition；hothead","名","急性发作；急性子","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","恰当","qiàdàng","S.V. appropriate；proper；suitable","S.V. appropriate；proper；suitable","名","这个例子很恰当","中性","这个例子很恰当。","Zhège lìzi hěn qiàdàng.","一词多义，结合上下文判断具体义项。","",""
"January 2026","手提箱","shǒutíxiāng","手提箱","suitcase","名","","中性","","","","",""
"January 2026","抗生素","kàngshēngsù","抗生素","antibiotic","名","","中性","","","","",""
"January 2026","抵御","dǐyù","resist；withstand 抵御自然灾害 dǐyù zìrán zāihài withstand natural calamities 建立防风林带抵御风沙的侵袭 jiànlì fángfēnglín dài dǐyù fēngshā de qīnxí build a shelter belt against sandstorms","resist；withstand 抵御自然灾害 dǐyù zìrán zāihài withstand natural calamities 建立防风林带抵御风沙的侵袭 jiànlì fángfēnglín dài dǐyù fēngshā de qīnxí build a shelter belt against sandstorms","名","抵御自然灾害","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","换药","huànyào","更换伤口敷料或药物。","to change a dressing；apply fresh medicine","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"January 2026","整体","zhěngtǐ","whole；entirety；overall；general；on the whole","whole；entirety；overall；general；on the whole","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","敷贴","fūtiē","smear；胶水","to smear；to apply glue or ointment to a surface","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"January 2026","旅行箱","xíngxiāng","手提箱","suitcase","名","","中性","","","","",""
"January 2026","无可奈何","wúkěnàihé","have no way out；have no alternative；abbr. to 無奈|无奈[wu2 nai4]","have no way out；have no alternative","名","","中性","","","一词多义，结合上下文判断具体义项。","","无奈"
"January 2026","无菌","wújūn","sterile；aseptic","sterile；aseptic","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","易蒙停","yìméngtíng","小地毯；loperamide (used to treat diarrhea)","Imodium (drug brand name)；loperamide (used to treat diarrhea)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","氧气","yǎngqì","氧气","oxygen","名","","中性","","","","",""
"January 2026","泉","quán","spring (small stream)；mouth of a spring；coin (archaic)","spring (small stream)；mouth of a spring；coin (archaic)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","泥土","nítǔ","earth；soil；clay 泥土场地 nítǔ chǎngdì (of tennis) clay court","earth；soil；clay 泥土场地 nítǔ chǎngdì (of tennis) clay court","名","泥土场地","中性","春天的原野散发着泥土的芳香。","Chūntiān de yuányě sànfā zhe nítǔ de fāngxiāng.","一词多义，结合上下文判断具体义项。","",""
"January 2026","洞天","dòngtiān","天堂；fairyland；paradise","N. a heavenly abode；fairyland；paradise；heavenly or beautiful place","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","浓缩","nóngsuō","concentrate；to condense；(nuclear energy) to enrich；espresso coffee (abbr. for )","to concentrate；to condense；(nuclear energy) to enrich；espresso coffee (abbr. for )","动","意式浓缩咖啡","中性","","","动词用法，注意宾语和常见搭配。","","意式浓缩咖啡"
"January 2026","浴缸","yùgāng","浴缸","bathtub","名","","中性","","","","",""
"January 2026","疖子","jiēzi","(medicine) boil；furuncle；knot (in wood)","(medicine) boil；furuncle；knot (in wood)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","疫病","yìbìng","plague；a blight","plague；a blight","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","着陆","zhuólù","landing；touchdown；to land；to touch down","landing；touchdown；to land；to touch down","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","瞎子","xiāzi","blind person","blind person","名","","中性","","","","",""
"January 2026","笃定","dǔdìng","certain；confident (of some outcome)；calm and unhurried","certain；confident (of some outcome)；calm and unhurried","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","纱布","shābù","gauze","gauze","名","","中性","","","","",""
"January 2026","脓水","nóngshuǐ","pus","pus","名","","中性","","","","",""
"January 2026","腹泻","fùxiè","medicine diarrhea；enterorrhea","medicine diarrhea；enterorrhea","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","腹股沟","fùgǔgōu","anatomy groin","anatomy groin","名","","中性","","","","",""
"January 2026","药膏疗法","yào gāo liáo fǎ","medicinal paste therapy {i.e., applied topically}","medicinal paste therapy {i.e., applied topically}","名","","中性","","","","",""
"January 2026","葡萄球菌","pútaoqiújūn","staphylococcus","staphylococcus","名","","中性","","","","",""
"January 2026","蒸馏","zhēngliú","distill；distillation","to distill；distillation","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"January 2026","解毒消肿","jiě dú xiāo zhǒng","resolve toxin and disperse swelling","resolve toxin and disperse swelling","名","","中性","","","","",""
"January 2026","警察局","jǐngchájú","police headquarters；警察局；police department","police headquarters；police station；police department","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","躲开","duǒkai","get out of the way；ward off；dodge","get out of the way；ward off；dodge","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","软膏","ruǎngāo","药膏；paste","ointment；paste","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","过氧化苯甲酰","guòyǎnghuàběnjiǎxiān","benzoil peroxide","benzoil peroxide","名","","中性","","","","",""
"January 2026","酒单","jiǔdān","wine list (in a restaurant etc)","wine list (in a restaurant etc)","名","","中性","","","","",""
"January 2026","重叠","chóngdié","overlap；superimpose；telescope；run together","to overlap；to superimpose；to telescope；to run together；to duplicate；one over another；superposition；an overlap；redundancy；reduplication (in Chinese grammar, e.g. to have a stroll)","动","","中性","","Chinese grammar, e.","动词用法，注意宾语和常见搭配。","","散散步"
"January 2026","镇定","zhèndìng","calm；cool；composed；unruffled (opp. 慌乱) 保持镇定 bǎochí zhèndìng keep cool","calm；cool；composed；unruffled (opp. 慌乱) 保持镇定 bǎochí zhèndìng keep cool；remain calm；keep one’s head 神色镇定 shénsè zhèndìng calm and collected；show composure and presence of mind","名","保持镇定；神色镇定","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","镇静","zhènjìng","calm；cool；composed","calm；cool；composed","名","努力镇静下来","中性","努力镇静下来 Nǔlì zhènjìng xiàlai compose oneself with an effort 遇到紧急情况要镇静。","Nǔlì zhènjìng xiàlai compose oneself with an effort 遇到紧急情况要镇静。 Yùdào jǐnjí qíngkuàng yào zhènjìng.","一词多义，结合上下文判断具体义项。","",""
"January 2026","闽南话","mǐnnánhuà","Southern Min, a family of Sinitic languages spoken in southern Fujian and surrounding areas；品种","Southern Min, a family of Sinitic languages spoken in southern Fujian and surrounding areas；Hokkien, major variety of Southern Min","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","阴部","yīnbù","anatomy private parts；genitals；pudenda","anatomy private parts；genitals；pudenda","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","集市","jíshì","country fair；market；marketplace","country fair；market；marketplace","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"January 2026","颂扬","sòngyáng","颂扬；赞扬","to eulogize；to praise","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"January 2026","骗","piàn","deceive；fool；hoodwink；cheat；swindle 骗钱 piànqián cheat sb. out of their money；defraud swing (or leap) into the saddle；mount (a horse)；to cheat；to swindle","deceive；fool；hoodwink；cheat；swindle 骗钱 piànqián cheat sb. out of their money；defraud swing (or leap) into the saddle；mount (a horse)；to cheat；to swindle；to deceive；to get on (a horse etc) by swinging one leg over","名","受骗；这种花招骗不了人；骗钱","贬义","受骗 shòupiàn be taken in; deceived 这种花招骗不了人。","Zhèzhǒng huāzhāo piànbuliǎo rén.","一词多义，结合上下文判断具体义项。","",""
"January 2026","高空病","gāokōngbìng","high altitude sickness","high altitude sickness","名","","中性","","","","",""
"January 2026","麻药","máyào","anesthetic","anesthetic","名","","中性","","","","",""
"November 2025/生词","上款","shàngkuǎn","addressee；name of recipient on painting or scroll","addressee；name of recipient on painting or scroll","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","不至于","bùzhìyú","cannot go so far","cannot go so far","名","也不至于那么被动","中性","他不至于连这一点儿道理也不明白。","Tā bùzhìyú lián zhè yīdiǎnr dàoli yě bù míngbai.","","",""
"November 2025/生词","专程","zhuānchéng","special trip 专程赴广州迎接贵宾 zhuānchéng fù Guǎngzhōu yíngjiē guìbīn make a special trip to Guangzhou to welcome the guests of honour；specifically；specially (for that purpose)","special trip 专程赴广州迎接贵宾 zhuānchéng fù Guǎngzhōu yíngjiē guìbīn make a special trip to Guangzhou to welcome the guests of honour；specifically；specially (for that purpose)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","专辑","zhuānjí","collection (of writings of a certain literary style or of a particular content)；album 个人(独唱)专辑 gèrén zhuānjí solo album (of a singer)；album；record (music)","collection (of writings of a certain literary style or of a particular content)；album 个人(独唱)专辑 gèrén zhuānjí solo album (of a singer)；album；record (music)；special collection of printed or broadcast material","名","专辑","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","专门","zhuānmén","special；specialized 专门的款项 zhuānmén de kuǎnxiàng special fund 专门研究化学 Zhuānmén yánjiū huàxué specialize in chemistry for a particular purpose；specialized；dedicated (to a particular field or purpose)；specially；specifically (for a particular purpose)","special；specialized 专门的款项 zhuānmén de kuǎnxiàng special fund 专门研究化学 Zhuānmén yánjiū huàxué specialize in chemistry for a particular purpose；specialized；dedicated (to a particular field or purpose)；specially；specifically (for a particular purpose)；(of institutions, personnel etc) designated or assigned for a specific task","名","专门的款项；专门研究化学","中性","专门的款项 zhuānmén de kuǎnxiàng special fund 专门研究化学 Zhuānmén yánjiū huàxué specialize in chemistry  adverb for a particular purpose; specially 专门为儿童写的故事 zhuānmén wèi értóng xiě de gùshi stories specially written for children 今后你就专门搞会计工作吧。","Zhuānmén yánjiū huàxué specialize in chemistry  adverb for a particular purpose; specially 专门为儿童写的故事 zhuānmén wèi értóng xiě de gùshi stories specially written for children 今后你就专门搞会计工作吧。 jīnhòu nǐ jiù zhuānmén gǎo kuàijì gōngzuò ba.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","严谨","yánjǐn","rigorous；strict；careful and precise 严谨的治学态度 yánjǐn de zhìxué tàidu rigorous (or meticulous) scholarship 办事严谨 bànshì yánjǐn be meticulous and precise in one’s work；compact；well-knit","rigorous；strict；careful and precise 严谨的治学态度 yánjǐn de zhìxué tàidu rigorous (or meticulous) scholarship 办事严谨 bànshì yánjǐn be meticulous and precise in one’s work；compact；well-knit","名","严谨的治学态度；办事严谨；文章结构严谨","中性","严谨的治学态度 yánjǐn de zhìxué tàidu rigorous (or meticulous) scholarship 办事严谨 bànshì yánjǐn be meticulous and precise in one’s work 2 compact; well-knit 文章结构严谨。","Wénzhāng jiégòu yánjǐn.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","为何","wèihé","literary why；for what reason","literary why；for what reason","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","乏","fá","lack bù fá qí shì；be tired；be weary 走乏了 zǒu fá le be tired from a long walk；dialect be exhausted；be worn out","lack bù fá qí shì；be tired；be weary 走乏了 zǒu fá le be tired from a long walk；dialect be exhausted；be worn out","名","不乏其事；走乏了；乏地；火乏了","中性","不乏其事。","Such things are common.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","于是","yúshì","P. thereupon；hence；consequently；as a result","P. thereupon；hence；consequently；as a result","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","亲戚","qīnqi","relative；a relative (i.e. family relation)；CL:門|门[men2],個|个[ge4],位[wei4]","relative；a relative (i.e. family relation)；CL:門|门 ,個|个 ,位","名","一门亲戚；我们两家是亲戚","中性","一门亲戚 Yī mén qīnqi a set of relatives 我们两家是亲戚。","Yī mén qīnqi a set of relatives 我们两家是亲戚。 Wǒmen liǎng jiā shì qīnqi.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","亲手","qīnshǒu","with one's own hands；personally","with one's own hands；personally","名","你亲手做一做","中性","你亲手做一做。","Nǐ qīnshǒu zuò yī zuò.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","亲眼","qīnyǎn","with one's own eyes；personally","with one's own eyes；personally","名","这是我亲眼看见的","中性","这是我亲眼看见的。","Zhè shì wǒ qīnyǎn kànjian de.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","亲笔","qīnbǐ","one's own handwriting in one's own handwriting (opp","one's own handwriting in one's own handwriting (opp","名","这是他的亲笔；这信是他亲笔写的","中性","这是他的亲笔。","Zhè shì tā de qīnbǐ.","","",""
"November 2025/生词","亲自","qīnzì","personally；in person；oneself 亲自拜访 qīnzì bàifǎng make a personal call 亲自动手 qīnzì dòngshǒu personally take a hand in the work","personally；in person；oneself 亲自拜访 qīnzì bàifǎng make a personal call 亲自动手 qīnzì dòngshǒu personally take a hand in the work","名","亲自拜访；亲自动手；你亲自去看看","中性","亲自拜访 qīnzì bàifǎng make a personal call 亲自动手 qīnzì dòngshǒu personally take a hand in the work; do the job oneself 你亲自去看看。","Nǐ qīnzì qù kànkan.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","人性化","rénxìnghuà","humanize；(of a system or product etc) adapted to human needs；people-oriented；友好","humanize；(of a system or product etc) adapted to human needs；people-oriented；user-friendly","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","仅仅","jǐnjǐn","only；merely；barely；only (this and nothing more)","only；merely；barely；only (this and nothing more)","名","她仅仅是个孩子；这仅仅是开始","中性","她仅仅是个孩子。","Tā jǐnjǐn shì ge háizi.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","伸","shēn","stretch；to stretch；to extend","stretch；to stretch；to extend","名","伸腰；伸胳臂；伸舌头；伸大姆指","中性","伸腰 shēnyāo straighten oneself up 伸胳臂 Shēn gēbei stretch one’s arms 伸舌头 shēn shétou stick out one’s tongue 伸大姆指 shēn dà mǔ zhǐ hold up one’s thumb 两臂平伸 liǎng bì píng shēn extend (or stretch, spread) one’s arms horizontally 不要把头伸出窗外。","Shēn gēbei stretch one’s arms 伸舌头 shēn shétou stick out one’s tongue 伸大姆指 shēn dà mǔ zhǐ hold up one’s thumb 两臂平伸 liǎng bì píng shēn extend (or stretch, spread) one’s arms horizontally 不要把头伸出窗外。 Bùyào bǎ tóu shēnchū chuāngwài.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","似的","shìde","auxiliary or；seems as if；rather like；Taiwan pr. [si4 de5]","auxiliary or；seems as if；rather like；Taiwan pr","名","像雪似的那么白；他仿佛睡着了似的","中性","像雪似的那么白 Xiàng xuě shìde nàme bái as white as snow 他仿佛睡着了似的。","Xiàng xuě shìde nàme bái as white as snow 他仿佛睡着了似的。 Tā fǎngfú shuìzháo le shìde.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","体验","tǐyàn","V. learn through practice/experience","V. learn through practice/experience","名","","中性","","","","",""
"November 2025/生词","依","yī","depend on；be dependent on；rely on See；comply with；listen to；yield to yī zhe nǐ wǒ gāi zěnme bàn?；lean；rest on (or against) (Yī) a surname；to depend on","depend on；be dependent on；rely on See；comply with；listen to；yield to yī zhe nǐ wǒ gāi zěnme bàn?；lean；rest on (or against) (Yī) a surname；to depend on；to comply with or listen to sb；according to；in the light of","名","依靠；唇齿相依；依着你我该怎么办；他还是不依","中性","依靠yi1kao4依靠;19096064唇齿相依chun2chi3xiang1yi1 唇齿相依 2 comply with; listen to; yield to 依着你我该怎么办？","What do you suggest I should do?","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","信奉","xìnfèng","believe in；belief；to believe (in sth)","believe in；belief；to believe (in sth)","名","我信奉上帝","中性","我信奉上帝。","Wǒ xìnfèng shàngdì.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","俱","jù","ADV. completely；entirely；(literary) all；both；without exception；(literary) to be together","ADV. completely；entirely；(literary) all；both；without exception；(literary) to be together；(literary) to be alike","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","借款","jièkuǎn","O. borrow/lend money；ask for or offer loan N. loan；debt","O. borrow/lend money；ask for or offer loan N. loan；debt","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","倦怠","juàndài","literary languid；sluggish 神色倦怠 shénsè juàndài languid looking；apathetic","literary languid；sluggish 神色倦怠 shénsè juàndài languid looking；apathetic","名","神色倦怠","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","倾盆","qīngpén","a downpour；rain bucketing down","a downpour；rain bucketing down","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","健身","jiànshēn","fitness；to exercise；to keep fit；to work out","fitness；to exercise；to keep fit；to work out；physical exercise","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","偷","tōu","steal；pilfer；make off with yǒurén bǎ wǒ de chē tōu zǒu le；find (time) drift along See；to steal；to pilfer","steal；pilfer；make off with yǒurén bǎ wǒ de chē tōu zǒu le；find (time) drift along See；to steal；to pilfer；to snatch；thief；stealthily","名","偷暇；偷安","中性","有人把我的车偷走了。","Someone has made off with my car.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","充实","chōngshí","enrich；replenish；fill out；strengthen/improve knowledge/facilities/etc. substantial；rich","enrich；replenish；fill out；strengthen/improve knowledge/facilities/etc. substantial；rich；full；substantial；to enrich；to augment；to substantiate (an argument)","名","我们的生活很充实","中性","我们的生活很充实。","Wǒmen de shēnghuó hěn chōngshí.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","光秃秃","guāngtūtū","bare；bald 光秃秃的山坡 guāngtūtū de shānpō bare hillsides 光秃秃的树枝 guāngtūtū de shùzhī bare (or leafless) branches","bare；bald 光秃秃的山坡 guāngtūtū de shānpō bare hillsides 光秃秃的树枝 guāngtūtū de shùzhī bare (or leafless) branches","名","光秃秃的山坡；光秃秃的树枝","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","兑现","duìxiàn","O. cash (a check/etc.) V. honor (a commitment/etc.)；fulfill","O. cash (a check/etc.) V. honor (a commitment/etc.)；fulfill","名","他说话老不兑现","褒义","他说话老不兑现。","Tā shuōhuà lǎo bụ̀ duìxiàn.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","兜风","dōu fēng","catch the wind；go for a drive, ride or sail；go for a spin","catch the wind；go for a drive, ride or sail；go for a spin","名","在河边骑车兜兜风","中性","帆破了, 兜不住风。","Fān pò le, dōu bù zhù fēng.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","典礼","diǎnlǐ","ceremony；celebration","ceremony；celebration","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","冤枉钱","yuānwangqián","N. wasted money；wasted money；pointless expense","N. wasted money；wasted money；pointless expense","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","冲","chōng","charge；rush；dash；clash；collide；(of water) to dash against；to mix with water","charge；rush；dash；clash；collide；(of water) to dash against；to mix with water；to infuse；to rinse；to flush；to develop (a film)；to rise in the air；to clash；to collide with","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","准则","zhǔnzé","norm；standard；criterion 外交准则 wàijiāo zhǔnzé diplomatic norms 行为准则 xíngwéi zhǔnzé code of conduct 热力学准则 rèlìxué zhǔnzé thermodynamic criterion 国际法的起码准则 guójìfǎ de qǐmǎ zhǔnzé elementary requirements of international law","norm；standard；criterion 外交准则 wàijiāo zhǔnzé diplomatic norms 行为准则 xíngwéi zhǔnzé code of conduct 热力学准则 rèlìxué zhǔnzé thermodynamic criterion 国际法的起码准则 guójìfǎ de qǐmǎ zhǔnzé elementary requirements of international law","名","外交准则；行为准则；热力学准则；国际法的起码准则","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","凹陷","āoxiàn","P. hollow；sunken；depressed","P. hollow；sunken；depressed","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","击掌","jī zhǎng","clap (one's hands)；applaud 击掌为号 jīzhǎngwéihào signal by clapping hands；strike sb.'s palms with one's own (to make a vow) 击掌为盟 jīzhǎng wéi méng clap each other’s hands to vow alliance；to clap one's hands；to clap each other's hands","clap (one's hands)；applaud 击掌为号 jīzhǎngwéihào signal by clapping hands；strike sb.'s palms with one's own (to make a vow) 击掌为盟 jīzhǎng wéi méng clap each other’s hands to vow alliance；to clap one's hands；to clap each other's hands；high five","名","击掌为号；击掌为盟","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","刁","diāo","tricky；artful；sly zhège rén kě zhēn gòu diāo de. or；make things difficult 刁卡 diāo kǎ create difficulties；picky or choosy about food；difficult or (Diāo) a surname","tricky；artful；sly zhège rén kě zhēn gòu diāo de. or；make things difficult 刁卡 diāo kǎ create difficulties；picky or choosy about food；difficult or (Diāo) a surname","名","这个人可真够刁的；刁卡；这孩子嘴可真刁","贬义","这个人可真够刁的。","What a sly one!","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","分泌物","fēnmìwù","secreta；secretion","secreta；secretion","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","到底","dàodǐ","at last；in the end；finally 你到底去不去? Nǐ dàodǐ qù bụ̀ qù? Are you going or not?；after all；in the final analysis；finally","at last；in the end；finally 你到底去不去? Nǐ dàodǐ qù bụ̀ qù? Are you going or not?；after all；in the final analysis；finally；when all is said and done；to the end；to the last","名","你到底去不去；他到底没去成","中性","这件事儿我要管到底。","Zhèi jiàn shìr wǒ yào guǎn dàodǐ.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","剧烈","jùliè","violent；acute；severe；fierce 剧烈(的)对抗 jùliè de duìkàng acute antagonism 剧烈(的)运动 jùliè yùndòng strenuous exercise 剧烈的社会变动 jùliè de shèhuì biàndòng radical social changes","violent；acute；severe；fierce 剧烈(的)对抗 jùliè de duìkàng acute antagonism 剧烈(的)运动 jùliè yùndòng strenuous exercise 剧烈的社会变动 jùliè de shèhuì biàndòng radical social changes","名","剧烈；剧烈的社会变动","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","劲儿","jìnr","strength；energy；vigour；spirit；drive；zeal；air；manner；expression","strength；energy；vigour；spirit；drive；zeal；air；manner；expression","名","他劲儿大；这酒劲儿大；可身上还是没劲儿；瞧他那高兴劲儿","中性","他劲儿大。","He has great strength.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","包围","bāowéi","surround；encircle 被敌人团团包围 bèi dírén tuántuán bāowéi hemmed in by enemies","surround；encircle 被敌人团团包围 bèi dírén tuántuán bāowéi hemmed in by enemies","名","被敌人团团包围","中性","被敌人团团包围 bèi dírén tuántuán bāowéi hemmed in by enemies; encircled by enemies 亭子被茂密的松林包围着。","Tíngzi bèi màomì de sōnglín bāowéi zhe.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","化妆品","huàzhuāngpǐn","cosmetics；cosmetic；makeup product","cosmetics；cosmetic；makeup product","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","区区","qūqū","literary self-deprecating my humble (or insignificant) self trivial；trifling；insignificant；merely","literary self-deprecating my humble (or insignificant) self trivial；trifling；insignificant；merely","名","就是区区；区区小事；区区之数","中性","此人非他, 就是区区。","Cǐrén fēi tā, jiùshì qūqū.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","升华","shēnghuá","raise things to a higher level；distillate；sublimate；physics sublimate；to sublimate；sublimation (physics)","raise things to a higher level；distillate；sublimate；physics sublimate；to sublimate；sublimation (physics)；to raise to a higher level；to refine；promotion","名","","中性","艺术是现实生活的升华。","Yìshù shì xiànshí shēnghuó de shēnghuá.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","半晌","bànshǎng","half of the day 后半晌 hòubànshǎng afternoon 前半晌 qiánbànshǎng morning 晚半晌 wǎnbànshǎng evening；dusk；a long time；quite a while tā guò le bànshǎng cái xiǎng qǐlai；half of the day","half of the day 后半晌 hòubànshǎng afternoon 前半晌 qiánbànshǎng morning 晚半晌 wǎnbànshǎng evening；dusk；a long time；quite a while tā guò le bànshǎng cái xiǎng qǐlai；half of the day；quite a while","名","后半晌；前半晌；晚半晌；他去了半晌","中性","后半晌 hòubànshǎng afternoon 前半晌 qiánbànshǎng morning 晚半晌 wǎnbànshǎng evening; dusk 2 a long time; quite a while 他去了半晌, 不见回。","Tā qù le bànshǎng, bùjiàn huí.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","博学","bóxué","learned；erudite 博学之士 bóxué zhī shì learned scholar；erudite person","learned；erudite 博学之士 bóxué zhī shì learned scholar；erudite person","名","博学之士","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","印记","yìnjì","dated seal or stamp of a government organization in old China；impression of a seal；trace；mark 鲜红的印记 xiānhóng de yìnjì the red impression of a seal 鲜明的时代印记 xiānmíng de shídài yìnjì marked imprint of the times impress deeply on one's mind","dated seal or stamp of a government organization in old China；impression of a seal；trace；mark 鲜红的印记 xiānhóng de yìnjì the red impression of a seal 鲜明的时代印记 xiānmíng de shídài yìnjì marked imprint of the times impress deeply on one's mind","名","鲜红的印记；鲜明的时代印记","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","印迹","yìnjì","trace；mark；vestige","trace；mark；vestige","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","及格","jí gé","pass a test, examination, etc. 勉强及格 miǎnqiǎng jígé barely passed；to pass an exam or a test；to meet a minimum standard","pass a test, examination, etc. 勉强及格 miǎnqiǎng jígé barely passed；to pass an exam or a test；to meet a minimum standard","名","勉强及格","中性","","","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","反抗","fǎnkàng","revolt；抵御；to rebel","revolt；to resist；to rebel","名","反抗侵略；哪里就有反抗","中性","反抗侵略 fǎnkàng qīnlüè resist aggression 哪里有压迫, 哪里就有反抗。","Nǎli yǒu yāpò, nǎli jiù yǒu fǎnkàng.","一词多义，结合上下文判断具体义项。","",""
"November 2025/生词","反正","fǎnzheng","in any case；at any rate；anyway；since；as","in any case；at any rate；anyway；since；as；to come over from the enemy's side","名","反正小张一定来；反正工作不能停；反正我不答应；反正得去一个人","中性","不管, 无论,  etc.] in any case; at any rate; anyway 老王来不来还没决定, 反正小张一定来。","Lǎo wáng lái bù lái hái méi juédìng, fǎnzheng xiǎo zhāng yīdìng lái.","一词多义，结合上下文判断具体义项。","","often used correlatively with 不管, 无论,  etc."
