"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 8","主办","zhǔbàn","负责组织并承办某项活动。","to direct, to sponsor","动","～活动；～单位；联合～","中性","本次青年论坛由市图书馆主办，吸引了不少中学生参加。","This youth forum was hosted by the city library and attracted many middle school students.","Used in event announcements and posters.","与“承办”分工不同，“主办”通常负责统筹。","承办"
"Chapter 8","主编","zhǔbiān","报刊或图书编辑工作的主要负责人。","chief editor, supervisor","名","担任～；～寄语；执行～","中性","新刊发刊词由主编执笔，强调了报道的公共责任。","The launch editorial was written by the chief editor, emphasizing public responsibility in reporting.","Title used in publishing and media.","不要和“责编”混为一谈。","编辑"
"Chapter 8","文坛","wéntán","文学创作与评论活动的整体圈子。","the literary world","名","活跃于～；震动～；～新秀","书面","这部小说出版后在文坛引发热议，评论两极分化明显。","After publication, the novel sparked debate in literary circles, with clearly polarized reviews.","Formal word for literary community.","多用于书面表达，口语中较少说。","文艺界"
"Chapter 8","随即","suíjí","表示紧接着发生，没有明显间隔。","immediately","副","～宣布；～赶到；～回应","书面","记者提问后，发言人随即作出回应，澄清了误读。","After the reporter’s question, the spokesperson responded immediately and clarified the misunderstanding.","Connects consecutive actions in formal narrative.","“随即”后一般不再加“马上”。","旋即"
"Chapter 8","针锋相对","zhēnfēng xiāngduì","比喻双方在观点或立场上尖锐对立。","a needle point against a needle point, be in sharp opposition","成语","与…～；言辞～；立场～","中性","在预算听证会上，两方代表针锋相对，争论持续了一个多小时。","At the budget hearing, the two sides confronted each other sharply for more than an hour.","Used for intense argument or confrontation.","多用于双方对立场景，不用于单方批评。","唇枪舌剑"
"Chapter 8","偏见","piānjiàn","缺乏充分依据而形成的片面看法。","prejudice, bias","名","消除～；带着～；社会～","贬义","招聘时若带着性别偏见，会直接影响选人的公平性。","If recruiters hold gender bias, it directly harms fairness in hiring.","Often appears in social issue discussions.","与“成见”接近，但“偏见”贬义更强。","成见"
"Chapter 8","定义","dìngyì","对概念内涵与外延作出的界定。","definition","名/动","给出～；重新～；术语～","中性","报告先定义了“有效学习”，再比较不同教学法的效果。","The report first defined “effective learning,” then compared the impact of different teaching methods.","Can be a noun or verb in academic contexts.","作动词时常说“定义为……”。","界定"
"Chapter 8","调侃","tiáokǎn","开玩笑；戏弄。","tease; banter","动","～几句；～语气；互相～","口语","朋友调侃他孝顺，他笑着点头。","Friends teased him about being filial; he nodded with a smile.","Light humor.","","开玩笑"
"Chapter 8","幽默","yōumò","言谈或表达中带有机智风趣的意味。","humorous","形/名","语言～；很有～感；～风格","褒义","这篇专栏以幽默笔调讨论教育焦虑，读者反响很好。","The column discussed education anxiety in a humorous tone and received great feedback.","Can describe style, personality, or expression.","“幽默”不等于“搞笑”，语气通常更克制。","风趣"
"Chapter 8","滑稽","huájī","令人发笑，多带夸张或可笑意味。","funny, amusing","形","动作～；表情～；显得～","中性","他在舞台上故意做出滑稽动作，逗得观众前仰后合。","He deliberately made comic movements on stage, making the audience burst into laughter.","Often describes comic effect with exaggeration.","语义不如“幽默”文雅，正式文体慎用。","可笑"
"Chapter 8","探讨","tàntǎo","就某一问题进行较深入的讨论研究。","to inquire into","动","～问题；深入～；共同～","书面","专家会上，学者围绕老龄化议题进行了深入探讨。","At the forum, scholars conducted in-depth discussions on aging issues.","Formal verb in academic and policy contexts.","常误作“探讨到”，应说“探讨某问题”。","研讨"
"Chapter 8","心态","xīntài","心理状态。","mindset; attitude","名","调整～；保持～；积极～","中性","面对困难，保持一个积极乐观的心态很重要。","When facing difficulties, maintaining a positive and optimistic mindset is important.","State of mind.","","心理"
"Chapter 8","看待","kàndài","用某种立场或角度去认识、评价。","to look upon, to regard as","动","理性～；客观～；正确～","中性","对网络热搜要理性看待，不能只凭标题下结论。","Trending topics online should be viewed rationally rather than judged by headlines alone.","Usually takes abstract objects such as issues or phenomena.","后面常接“问题/现象”，不接具体实物。","对待"
"Chapter 8","扛","káng","用肩膀承担重量，也比喻承担压力。","to carry on the shoulder","动","～行李；～责任；一个人～","口语","项目最困难那段时间，组长一个人扛下了大部分协调工作。","During the hardest stage of the project, the team lead took on most of the coordination work alone.","Has both literal and metaphorical use.","书面语中“承担”更正式。","承担"
"Chapter 8","梯子","tīzi","供人上下攀登的器具。","ladder","名","扶稳～；爬～；搬～","中性","消防员扶稳梯子后，迅速将被困住户转移到安全地带。","After steadying the ladder, firefighters quickly moved trapped residents to safety.","Concrete noun frequently used in safety contexts.","比喻用法需结合语境，如“成长的梯子”。","台阶"
"Chapter 8","登","dēng","向上走或攀上某处，也可指刊登。","to ascend, to mount (usually by foot)","动","～山；～台；报上～了消息","中性","这篇调查报道明天将登在头版，引起了广泛关注。","This investigative report will appear on tomorrow’s front page and has drawn wide attention.","Polysemous verb with climbing and publishing senses.","“登录”与“登”意义不同，勿混用。","攀登"
"Chapter 8","评论","pínglùn","对人或事物发表看法并进行评价。","to comment on","动/名","～文章；写～；网络～区","中性","社论评论指出，政策落地还需要更透明的执行细则。","The editorial comment noted that policy implementation still needs clearer and more transparent rules.","Can be verb or noun in media context.","“评价”偏中性，“评论”更强调表达观点。","评议"
"Chapter 8","寓言","yùyán","借故事寄托道理的文学体裁。","allegory, parable","名","读～；写～；～故事","中性","老师用一则寓言引出主题，让学生更容易理解抽象概念。","The teacher introduced the topic with a fable, making abstract ideas easier to understand.","Often used in language and moral education.","“寓言”重点在“寓意”，不等于普通故事。","童话"
"Chapter 8","格言","gèyán","内容精练、含有劝诫或经验的短句。","maxim, motto","名","人生～；座右铭式～；引用～","书面","他把“今日事今日毕”当作格言，做事一向很有条理。","He treats “Do today’s work today” as a maxim and works in an orderly way.","Short aphoristic expression with moral lesson.","与“名言”接近，但“格言”更重劝诫性。","箴言"
"Chapter 8","精巧","jīngqiǎo","精细巧妙，构思或做工讲究。","ingenious, exquisite","形","设计～；结构～；做工～","褒义","这件文创产品结构精巧，折叠后只占半本书大小。","This cultural product has an ingenious structure and folds to about half a book in size.","Often praises design or craftsmanship.","可修饰“构思/做工”，较少修饰抽象情绪。","精致"
"Chapter 8","激励","jīlì","通过鼓舞或奖励使人更有动力。","to encourage, to inspire","动/名","～机制；～员工；相互～","褒义","学校设立阅读奖章制度，持续激励学生养成读书习惯。","The school set up reading badges to continuously motivate students to build reading habits.","Used in education and management contexts.","“激励”偏积极推动，不用于单纯安慰。","鼓励"
"Chapter 8","称道","chēngdào","称赞并认为值得肯定。","commendation, praise","动","为人所～；广受～；～不已","褒义","这套无障碍改造方案因细节周到而受到居民称道。","This accessibility renovation plan was widely praised by residents for its thoughtful details.","Formal verb for praise.","常与“受到/值得”搭配，较少单独口语使用。","称赞"
"Chapter 8","情节","qíngjié","作品中事件发展的过程和安排。","plot","名","故事～；关键～；～推进","中性","这部剧前半段节奏平缓，但后续情节推进非常紧凑。","The first half of the drama was slow, but the later plot development became very compact.","Used in literary and film criticism.","不要与“细节”完全等同。","桥段"
"Chapter 8","惦记","diànjì","心里老想着，多含关心或牵念。","to remember with concern, to keep thinking about","动","一直～；彼此～；～家里人","中性","外地求学的女儿总惦记着爷爷的身体，每周都打电话。","Studying away from home, the daughter keeps worrying about her grandfather and calls every week.","Colloquial and emotional.","对象多是人或未完成的事，不用于抽象理论。","挂念"
"Chapter 8","喜新厌旧","xǐ xīn yàn jiù","喜欢新的、厌弃旧的，常指态度不专一。","to love the new and loathe the old (esp. with regards to love)","成语","别太～；被批评～；～的心理","贬义","消费升级并不等于喜新厌旧，很多人仍愿意长期使用耐用品。","Consumption upgrading does not necessarily mean fickleness; many people still prefer durable goods for long-term use.","Often criticizes unstable preference or loyalty.","多用于评价倾向，不宜滥用于所有“更新换代”。","见异思迁"
"Chapter 8","采访","cǎifǎng","记者为报道而访问相关人员并采集信息。","to interview, to gather material","动/名","接受～；外出～；独家～","中性","记者连续三天在工地采访，记录了夜班工人的真实生活。","The reporter spent three days interviewing at the construction site, documenting night-shift workers’ lives.","Can be both verb and noun in journalism.","“访问”范围更广，“采访”更偏媒体语境。","访谈"
"Chapter 8","指望","zhǐwàng","把希望寄托在某人或某事上。","to count on, to hope","动","别～；～不上；～他帮忙","口语","临考前才突击复习，指望拿高分并不现实。","Cramming right before exams and expecting high scores is unrealistic.","Often appears in realistic or cautionary tone.","后面常接人或办法，不接“将来”这类抽象时间词。","期待"
"Chapter 8","面世","miànshì","新产品、作品等公开发布并进入公众视野。","(of products works) to face the world, to appear on the market","动","正式～；首次～；新书～","书面","历时五年整理的地方志终于面世，填补了区域研究空白。","The local chronicle compiled over five years was finally published, filling a gap in regional studies.","Formal term for public release.","主语通常是作品、产品，不是自然人。","问世"
"Chapter 8","俨然","yǎnrán","形容非常像某种样子，带有明显的神态或气势。","just like","副","～一副…样子；～成了；～如同","书面","他穿上工作服后俨然一位老技师，动作干净利落。","Once he put on the work uniform, he looked just like a veteran technician, moving neatly and efficiently.","Used to depict appearance or demeanor vividly.","后面多接名词性结构，不直接接动词短语。","宛然"
"Chapter 8","焦点","jiāodiǎn","人们最关注、争论最集中的问题。","focal point, central issue","名","成为～；舆论～；争议～","中性","租房市场监管力度是否足够，成了本次民生访谈的焦点。","Whether rental market regulation is sufficient became the focus of this livelihood interview.","Widely used in media and policy discussion.","“重点”偏任务安排，“焦点”偏关注中心。","核心"
"Chapter 8","评书","píngshū","以说讲方式表演历史或故事的传统曲艺。","story-telling (folk art form)","名","听～；说～艺人；传统～","中性","博物馆周末开设评书专场，让年轻观众接触传统口头艺术。","The museum held a storytelling performance on weekends to expose young audiences to traditional oral arts.","Traditional Chinese narrative performance art.","不要和“评论书籍”的“评书”字面误解。","说书"
"Chapter 8","牵挂","qiānguà","放心不下，心里一直惦念。","to worry, to care","动/名","心里～；放不下～；彼此～","中性","她出差在外，最牵挂的还是刚上小学的孩子。","While on business trips, she worries most about her child who just started primary school.","Expresses emotional concern.","与“牵连”意义不同，不可混写。","挂念"
"Chapter 8","充实","chōngshí","内容丰富而不空泛，也可指使内容变得更丰富。","abundant, filled","形/动","生活很～；内容～；不断～自己","褒义","他把通勤时间用来听课，日程紧凑却过得很充实。","He uses commuting time for courses, so his schedule is tight but fulfilling.","Common for describing life quality and content richness.","“充实”不等于“忙碌”，语义更积极。","丰富"
"Chapter 8","卓越","zhuóyuè","非常优秀，超出一般。","outstanding; brilliant","形","～的成就；～的孩子；太～","褒义","他在医学研究方面取得了卓越的成就。","He has achieved outstanding results in medical research.","Exceptional quality.","","优秀"
"Chapter 8","技巧","jìqiǎo","在实践中形成的有效方法和手段。","skill, technique","名","写作～；沟通～；掌握～","中性","老师示范了三种答题技巧，学生当场练习后提升明显。","The teacher demonstrated three test-taking techniques, and students improved noticeably after practice.","Practical method learned through training.","与“技术”不同，“技巧”更偏方法层面。","方法"
"Chapter 9","差异","chāyì","差别；不同的地方。","difference; discrepancy","名","巨大～；～明显；存在～","中性","两种面料的差异主要体现在透气性和手感上。","The difference between the two fabrics lies mainly in breathability and feel.","Formal noun.","","差别"
"Chapter 9","少女","shàonǚ","处于青春期的年轻女性。","young unmarried girl","名","～时期；～形象；～心事","中性","小说以一名乡镇少女的成长经历，折射了家庭教育变化。","The novel uses a rural teenage girl’s growth to reflect changes in family education.","Neutral term in narrative writing.","新闻写作中注意避免标签化使用。","女孩"
"Chapter 9","盼","pàn","殷切地希望某事发生或某人到来。","to hope, to expect","动","～望；～着；日夜～","中性","村民盼了多年的通村公路终于通车，出行方便了很多。","The long-awaited village road finally opened, greatly improving transportation for residents.","Conveys strong expectation with emotion.","常与“着”连用表达持续状态。","期盼"
"Chapter 9","元旦","yuándàn","公历新年的第一天，即一月一日。","New Year's Day","名","～假期；～晚会；～前夕","中性","元旦假期前，铁路部门加开列车满足返乡需求。","Before the New Year holiday, rail authorities added trains to meet return-home demand.","Fixed-date holiday in official calendar.","不要与“春节”混同。","新年"
"Chapter 9","心头","xīntóu","心里，内心深处。","mind, heart","名","涌上～；压在～；放在～","书面","听到录取消息那一刻，她心头的大石头终于落了地。","At the moment she heard the admission news, the weight on her heart was finally lifted.","Literary expression for inner feelings.","多用于固定搭配，不单独作主语。","心里"
"Chapter 9","截然","jiérán","界限分明、完全不同地。","sharply, completely","副","～不同；～相反；～分开","书面","两位作者对同一事件的解读截然不同，读者评价也明显分化。","The two authors interpreted the same event in completely different ways, and reader responses split sharply.","Almost always used with “不同/相反”.","不单独用作状语，常见搭配是“截然不同”。","迥然"
"Chapter 9","天文","tiānwén","研究天体运行和宇宙现象的学科。","astronomy","名","～观测；～望远镜；学习～","中性","学校开设天文社团后，越来越多学生开始记录月相变化。","After the school opened an astronomy club, more students began recording lunar phases.","Academic discipline term.","“天文数字”是引申义，需按语境区分。","天文学"
"Chapter 9","高考","gāokǎo","中国普通高等学校招生全国统一考试。","college entrance examination","名","参加～；备战～；～志愿","中性","高考改革后，学校更重视综合素质和长期学习能力。","After reform of the college entrance exam, schools place greater emphasis on holistic quality and long-term learning ability.","Core term in Chinese education context.","常与“中考”混淆，层级不同。","升学考试"
"Chapter 9","封闭","fēngbì","关闭或限制对外开放，也可形容不开放。","to seal off, to close","动/形","临时～；道路～；性格～","中性","受施工影响，主干道将封闭三天，交警已发布绕行方案。","Due to construction, the main road will be closed for three days, and traffic police have issued detour plans.","Used both for physical closure and abstract openness.","作形容词时常接“环境/心态”等抽象名词。","关闭"
"Chapter 9","挤","jǐ","用力压缩空间，也指在拥挤环境中勉强进入。","to squeeze","动","人太～；往里～；～时间","中性","早高峰地铁太挤，不少上班族选择错峰出行。","The subway is too crowded during rush hour, so many commuters choose off-peak travel.","Has literal and figurative uses (e.g., squeeze time).","“拥挤”是形容词，“挤”多作动词。","拥挤"
"Chapter 9","唯一","wéiyī","只有一个，独一无二。","only, sole","形","～选择；～标准；～目标","中性","在水资源紧张地区，节水不是口号，而是唯一选择。","In water-scarce regions, water conservation is not a slogan but the only option.","Emphasizes exclusivity.","与“惟一”可通用，现代汉语多写“唯一”。","仅有"
"Chapter 9","固定","gùdìng","使位置或形式不再变化，也指长期稳定不变。","fixed, regular","动/形","～资产；～时间；把支架～好","中性","为提高效率，编辑部把选题会固定在每周一上午。","To improve efficiency, the editorial office fixed topic meetings to Monday mornings each week.","Used in management, engineering, and daily scheduling.","“稳定”偏状态，“固定”可表示动作。","稳定"
"Chapter 9","解题","jiětí","对题目进行分析并求得答案。","to answer a problem, to complete an exercise","动","～思路；～方法；独立～","中性","老师强调先读懂题干再解题，能减少很多低级错误。","The teacher stressed understanding the prompt before solving, which reduces many basic mistakes.","Education term for problem-solving process.","“题”前通常不加量词，如不说“解一个题目题”。","答题"
"Chapter 9","互动","hùdòng","双方或多方之间相互交流并产生影响。","interactive","动/名","课堂～；线上～；增强～","中性","直播课增加了即时提问环节，师生互动明显提升。","Live classes added real-time Q&A sessions, significantly improving teacher-student interaction.","Common in education, media, and product design.","作名词时常说“有互动”，作动词时说“和…互动”。","交流"
"Chapter 9","单元","dānyuán","教材、课程或系统中相对独立的组成部分。","unit","名","教学～；住宅～；完成一个～","中性","这套教材每个单元都配有阅读、听力和写作任务。","Each unit in this textbook includes reading, listening, and writing tasks.","Used for modular structures in education and architecture.","“单位”与“单元”意义不同。","模块"
"Chapter 9","演讲","yǎnjiǎng","面向听众系统表达观点的讲话。","to make a speech, to give a talk","动/名","发表～；即兴～；～稿","中性","毕业典礼上，她的演讲围绕“慢成长”主题，打动了不少同学。","At the graduation ceremony, her speech on “slow growth” moved many classmates.","Can be both act and speech text.","“演说”更书面，“演讲”更常用。","发言"
"Chapter 9","幻灯片","huàndēngpiàn","演示文稿中一页一页展示的内容页面。","slides (of slide projector)","名","制作～；翻到下一张～；展示～","中性","发布会上，主讲人用一张幻灯片清楚对比了新旧方案。","At the presentation, the speaker used one slide to clearly compare the old and new plans.","Modern usage often overlaps with PPT page.","口语可说“PPT”，书面可用“幻灯片”。","PPT"
"Chapter 9","头头是道","tóutóu shì dào","形容说话或做事条理清楚、理由充分。","clear and logical","成语","讲得～；分析得～；说得～","褒义","他第一次主持读书会就讲得头头是道，逻辑非常清晰。","Even at his first book club session, he spoke with clear logic and persuasive structure.","Praises organized and convincing expression.","多用于说话表达，不常用于静态名词。","有条有理"
"Chapter 9","发怵","fāchù","心里发慌，感到害怕或发虚。","to feel timid, to be afraid","动","一想到就～；上台前～；心里～","口语","他平时准备得不错，可一到公开发言还是有点发怵。","He prepares well, but still feels nervous when speaking in public.","Colloquial term for nervous fear.","较口语化，正式写作可用“紧张/畏惧”。","发慌"
"Chapter 9","交谈","jiāotán","彼此说话交流意见。","to converse","动","与…～；深入～；当面～","中性","调研中，记者与摊主交谈了近一小时，了解了成本压力。","During the investigation, the reporter talked with stall owners for nearly an hour to understand cost pressures.","Neutral formal alternative to “聊天”.","后面常接“与/跟某人”，注意介词搭配。","交谈"
"Chapter 9","成形","chéngxíng","逐步形成可见的结构或样态。","to take shape, to form","动","初步～；方案～；轮廓～","中性","经过多轮讨论，社区改造方案终于成形并进入公示阶段。","After several rounds of discussion, the community renovation plan finally took shape and entered public review.","Used for processes where ideas become concrete.","与“成型”通用，但行业写作可按规范区分。","形成"
"Chapter 9","思路","sīlù","思考问题和处理问题的线索与方向。","train of thought","名","理清～；拓宽～；解题～","中性","这篇评论先摆事实再讲道理，写作思路非常清楚。","The commentary presents facts first and reasoning next, with a very clear line of thought.","Common in study and work method discussions.","常与“想法”混用，“思路”更强调路径。","思维"
"Chapter 9","恰当","qiàdàng","正好合适，分寸得体。","proper, fitting","形","用词～；安排～；处理得～","褒义","发言人用词恰当，既回应了质疑，也避免了情绪对立。","The spokesperson used appropriate wording, addressing doubts while avoiding emotional confrontation.","Highlights appropriateness and balance.","常与“的”连用修饰名词，如“恰当的方式”。","合适"
"Chapter 9","快速","kuàisù","速度很快。","fast; rapid","形","～发展；～通道；～阅读","中性","快速交通缩短了距离，也压缩了时间感。","Fast transport shortens distance but compresses one's sense of time.","Modern keyword.","","迅速"
"Chapter 9","投入","tóurù","把时间、精力或资金放进某项工作。","to throw (oneself) into, join in","动/形","加大～；全身心～；研发～","中性","公司决定继续投入研发，以保持在新能源赛道的竞争力。","The company decided to continue investing in R&D to remain competitive in new energy.","Can denote investment behavior or focused state.","作形容词时多说“很投入”。","投身"
"Chapter 9","自在","zìzài","自由；不受拘束。","at ease; carefree","形","～生活；～从容；～玩耍","褒义","他在家里很自在，像回到童年。","At home he is at ease, as if back in childhood.","Comfort state.","","自由"
"Chapter 9","毕竟","bìjìng","表示归根到底，强调不可忽视的事实。","after all, all in all","副","～是；～还；～已经","中性","争论可以有，但毕竟大家的目标都是把事情做好。","Disagreements are possible, but after all everyone shares the goal of doing the job well.","Used to reinforce a final reason or fact.","通常放在分句前，不与“就”机械连用。","终究"
"Chapter 9","分量","fènliàng","物体的重量，也比喻重要程度。","weight","名","有～；增加～；话语～","中性","这份调研报告数据扎实，在政策讨论中很有分量。","This research report is data-driven and carries considerable weight in policy discussions.","Literal and metaphorical senses both common.","口语中的“份量”多为异体写法，规范写“分量”。","重量"
"Chapter 9","等级","děngjí","按标准划分出的层次级别。","grade, rank","名","安全～；信用～；划分～","中性","新规对食品安全等级作了更细的划分，监管更有针对性。","The new regulation refined food safety grading, making supervision more targeted.","Used in standards, systems, and regulation.","“级别”偏口语，“等级”更制度化。","级别"
"Chapter 9","排队","páiduì","按先后顺序依次站立或办理。","to line up","动","自觉～；按号～；排长队","中性","新店开业当天，门口一早就有人排队等候。","On opening day, people lined up early in front of the new store.","Everyday verb; not an idiom.","作动词短语使用，不标注为“成语”。","列队"
"Chapter 9","领略","lǐnglüè","亲身感受并体会其中意味。","to understand, to comprehend","动","～风光；～魅力；～风采","书面","游客在古镇慢行，领略了传统街巷的生活气息。","Walking slowly through the old town, visitors experienced the charm of traditional streets.","Often paired with scenery, culture, or style.","宾语多为可感知的风格或景象。","体会"
"Chapter 9","残酷","cánkù","冷酷严厉，给人带来痛苦。","intense and brutal","形","现实很～；竞争～；手段～","贬义","行业竞争日趋残酷，中小企业不得不加快转型。","Competition in the industry has become harsh, forcing small and medium firms to transform faster.","Strong negative adjective.","语气较重，不宜轻描淡写使用。","严酷"
"Chapter 9","悬念","xuánniàn","使人对后续结果产生期待和不确定感。","suspense","名","留下～；制造～；揭开～","中性","导演在片尾故意留下悬念，为续集埋下伏笔。","The director deliberately left suspense at the end, setting up the sequel.","Common in storytelling and media narration.","“悬疑”是风格类型，“悬念”是叙事效果。","伏笔"
"Chapter 9","两极","liǎngjí","两个相反或差距很大的端点。","two extremes or oppositions","名","～分化；走向～；意见～","中性","对这项新政策的公众态度出现两极：支持者看重效率，反对者担忧公平。","Public attitudes toward the new policy split into two extremes: supporters value efficiency, while opponents worry about fairness.","Often used in social analysis and opinion trends.","常与“分化”连用更自然。","两端"
"Chapter 9","分化","fēnhuà","由原来相对一致转向分成不同部分。","to split up; become divided","动","出现～；意见～；市场～","中性","随着政策细则公布，原本统一的舆论逐渐分化。","As policy details were released, previously unified public opinion gradually split.","Used for divergence in groups, opinions, or markets.","与“分裂”相比语气较中性。","分裂"
"Chapter 9","严","yán","要求高、标准紧，不宽松。","strict; stern","形","要求～；管理～；治学～","中性","这位老师对论文格式要求很严，但学生普遍认可这种训练。","The teacher is strict about paper formatting, but students generally appreciate the training.","Often used in educational and management settings.","口语里常说“很严格”，单说“很严”偏简略。","严格"
"Chapter 9","烦恼","fánnǎo","因不顺心而感到忧愁，也可指忧愁的事。","worried, upset","名/动","减少～；有～；为…～","中性","升学选择成了不少家庭的共同烦恼。","School placement choices have become a shared concern for many families.","Can be noun (worry) or verb-like expression.","“烦脑”为误写，应为“烦恼”。","苦恼"
"Chapter 9","附属","fùshǔ","从属于主体而存在，不具独立地位。","affiliated, attached","动/形","～机构；～中学；～关系","中性","医院附属康复中心下月启用，将分担主院区压力。","The hospital’s affiliated rehabilitation center will open next month to ease pressure on the main campus.","Formal term in institutions and organizational structures.","“附属”强调隶属关系，不等于“附加”。","隶属"
"Chapter 9","扎实","zhāshi","基础牢固，做事稳当可靠。","strong, solid","形","基础～；作风～；训练～","褒义","这支队伍前期调研很扎实，方案落地速度明显更快。","This team did very solid early research, so their plan was implemented much faster.","Positive adjective for foundation and work quality.","常与“基础/功底”搭配，表达更自然。","踏实"
"Chapter 10","智商","zhìshāng","智力商数。","IQ (Intelligence Quotient)","名","～高；～测试；～很高","中性","虽然他的智商很高，但学习并不努力。","Although his IQ is high, he doesn't work hard at studying.","Mental metric.","","智力"
"Chapter 10","协调","xiétiáo","让不同的人或环节配合得顺。","to coordinate","动","协调资源；协调时间；沟通协调","中性","项目快上线那周，她天天在各组之间协调，硬是把进度拉齐了。","The week before launch, she spent every day coordinating between teams and managed to pull the schedule together.","口语和书面都能用，具体语气看上下文。","","配合；统筹"
"Chapter 10","涵养","hányǎng","一个人的修养和情绪控制能力。","ability to control oneself, self-restraint","名","个人涵养；言语有涵养；提高涵养","中性","被客户当面怼了他也没急眼，这份涵养真不容易。","Even when a client confronted him to his face, he didn't lose his temper—that kind of self-restraint is hard to come by.","口语和书面都能用，具体语气看上下文。","","修养；气度"
"Chapter 10","正值","zhèngzhí","刚好处在某个时间点或阶段。","just when","动","正值高峰期；正值毕业季；正值雨季","中性","我们去看展那天正值周末，门口排队排老长。","The day we went to the exhibition happened to fall on a weekend, and the line at the entrance stretched forever.","常接时间词，后面多跟“时期/季节/阶段”。","","恰逢；正当"
"Chapter 10","应届","yīngjiè","指当年毕业、刚进入求职市场的。","this year's (graduates)","形","应届毕业生；应届身份；应届求职","中性","她是应届生，但做事一点不慌，沟通特别清楚。","She is a fresh graduate, but she stays calm at work and communicates very clearly.","多用于招聘语境，常说“应届生”。","别和“往届”混用；应届看毕业年份。","当年；毕业生"
"Chapter 10","流传","liúchuán","在社会上不断传播开来。","to spread, circulate","动","广为流传；民间流传；流传已久","中性","这段采访剪辑在网上流传很快，第二天全组都看过了。","The interview clip spread quickly online, and the whole team had watched it by the next day.","口语和书面都能用，具体语气看上下文。","","传播；传开"
"Chapter 10","临场","línchǎng","到了现场或关键时刻的即时发挥。","to be personally on the scene","动","临场发挥；临场反应；临场应变","中性","他平时话不多，临场发言反而最稳。","He is usually quiet, but his on-the-spot speeches are the steadiest.","口语和书面都能用，具体语气看上下文。","常见错写“临厂”；注意是“场”。","现场；应变"
"Chapter 10","出色","chūsè","表现特别好，明显高于一般水平。","outstanding, remarkable","形","表现出色；完成得出色；发挥出色","褒义","这次汇报她讲得很出色，连最挑剔的老师都点头了。","She gave an outstanding presentation, and even the most demanding teacher nodded in approval.","口语和书面都能用，具体语气看上下文。","","优秀；突出"
"Chapter 10","凑巧","còuqiǎo","事情刚好碰上，带点偶然。","luckily, fortunately","形","真凑巧；凑巧碰上；纯属凑巧","中性","本来想改签，结果凑巧赶上最后一班地铁。","I was going to change my ticket, but by chance I caught the last subway.","口语常用，表达“刚好碰上”。","","碰巧；恰好"
"Chapter 10","人事","rénshì","单位里负责人员管理和招聘的事务。","human affairs","名","人事部门；人事调整；人事流程","中性","你先把材料给人事，流程走完再签正式合同。","Submit your materials to HR first; sign the formal contract after the process is complete.","口语和书面都能用，具体语气看上下文。","","人力；事务"
"Chapter 10","搀扶","chānfú","用手扶着别人走，防止摔倒。","to support sb. with one's hand","动","互相搀扶；上楼搀扶；搀扶老人","中性","雨天路滑，大家一路搀扶着老人慢慢过马路。","The road was slippery in the rain, and everyone helped the elderly cross the street step by step.","口语和书面都能用，具体语气看上下文。","","扶持；扶着"
"Chapter 10","简历","jiǎnlì","介绍个人经历和能力的求职材料。","resume","名","投简历；简历筛选；更新简历","中性","他把简历改了三版，终于拿到心仪岗位的面试。","He revised his resume three times and finally got an interview for the job he wanted.","口语和书面都能用，具体语气看上下文。","","履历；经历"
"Chapter 10","优异","yōuyì","成绩或表现非常突出。","(of results, achievements, etc.) excellent; outstanding","形","成绩优异；表现优异；能力优异","褒义","她这学期成绩很优异，但还是照样每天复盘。","Her grades this semester were excellent, yet she still reviewed her work every day.","口语和书面都能用，具体语气看上下文。","","卓越；突出"
"Chapter 10","栽","zāi","失去平衡突然摔倒。","to tumble, to fall down","动","栽跟头；一下栽倒；差点栽了","中性","他走神看手机，一脚没踩稳差点栽下台阶。","He was distracted by his phone and nearly fell down the stairs when he missed a step.","口语里常见“栽了/差点栽”。","和“载”同音不同义，别写错字。","跌倒；摔倒"
"Chapter 10","跟头","gēntou","人摔倒时翻的一下。","(of people, things, etc. after losing balance) fall","名","摔跟头；栽了个跟头；吃了跟头","中性","创业第一年他栽了不少跟头，后面反而做得更稳。","He took quite a few tumbles in his first year of entrepreneurship, but later ran things more steadily.","固定搭配“栽跟头”“摔跟头”。","量词常用“个”，如“栽了个跟头”。","摔跤；跌倒"
"Chapter 10","待人处世","dài rén chǔ shì","跟人相处和处理社会关系的方式。","the way one conducts oneself and treats others in society","成语","待人处世之道；待人处世成熟；学会待人处世","中性","能力强是一回事，待人处世得体才更让人服气。","Being capable is one thing; handling yourself well with others is what really wins respect.","偏书面，也可用于职场建议。","","处世；相处"
"Chapter 10","行情","hángqíng","某类商品或岗位在市场上的价格和趋势。","quotations (on the market), prices","名","市场行情；就业行情；房价行情","中性","今年新能源岗位行情不错，很多公司都在抢人。","Job prospects in new energy are strong this year, and many companies are competing for talent.","口语和书面都能用，具体语气看上下文。","","走势；市价"
"Chapter 10","测定","cèdìng","通过测试或计算把数据定下来。","to determine","动","测定数据；测定含量；测定结果","中性","实验室先把样品温度测定清楚，再继续下一步。","The lab measured the sample temperature carefully before moving on to the next step.","口语和书面都能用，具体语气看上下文。","","测量；测算"
