Chapter,hanzi,meaning,example_en,usage_note
Chapter 4,全球,世界全体の、グローバルな,世界的なつながりは、情報の伝播をより速くする。,国際的な範囲を表す。
Chapter 4,众人,多くの人々、みんな,人々は急いで道を進み、空を見上げることはほとんどない。,集合名詞。
Chapter 4,餐桌,食卓,食卓は家族が気持ちを交わす大切な場所である。,家庭文化に関する語。
Chapter 4,廉价,安価な、安い,安くて便利なことは、健康を軽視する理由にはならない。,経済的な形容語。
Chapter 4,单一,単一の、単調な,生活はあまり単調であるべきではなく、多様な体験が必要だ。,多様性の欠如。
Chapter 4,由此,これにより、したがって,ここからわかるように、速さだけが唯一の基準ではない。,論理的な接続表現。
Chapter 4,派生,派生する、生まれる,多くのネット用語は古い語から派生している。,言語や抽象概念に使う。
Chapter 4,专用,専用の、特別用途の,この車線はバス専用である。,排他的な使用を表す。
Chapter 4,通道,通路、チャンネル,地下鉄の通路には絶えず人波が流れている。,インフラに関する語。
Chapter 4,绿化,緑化、植樹による環境改善,地域の緑化によって、住民には散歩する空間が増えた。,環境に関する語。
Chapter 4,霓虹灯,ネオンライト、ネオンサイン,ネオンは夜空を照らし、都市のにぎわいも象徴している。,都市のイメージ。
Chapter 4,有机耕种,有機農業、有機栽培,有機栽培が注目されることは、健康意識を反映している。,農業用語。
Chapter 4,作坊,作業場、工房,古い町には、今もいくつか伝統的な豆腐工房が残っている。,手工業的な生産場所。
Chapter 4,标记,印を付ける、印そのもの,彼は地図に、ゆっくり歩くためのルートを印した。,記号やラベルを表す。
Chapter 4,穿插,差し挟む、交互に入れる,執筆中には短い休憩を差し挟んでもよい。,物語や予定に使う。
Chapter 4,建筑物,建物、構造物,歴史的建造物は適切に保護する必要がある。,建築に関する語。
Chapter 4,智者,賢者、知恵ある人,賢者は速さと遅さの間でどう選ぶべきかを知っている。,古典的な響き。
Chapter 4,远远,遠く、はるかに,遠くから見ると、山並みは水墨画のようだ。,距離を表す副詞。
Chapter 4,古人,古代の人々、昔の人,昔の人は『急がば回れ』と言ったが、今なお示唆に富んでいる。,古典的な引用。
Chapter 4,中外,中国と外国、国内外,中国と外国の都市生活のペースには違いがある。,比較の範囲を表す。
Chapter 4,绝代,並ぶものがない、絶世の,この歌手は比類なき歌手としてたたえられている。,強い称賛。
Chapter 4,大师,巨匠、大家,巨匠はしばしば落ち着いて努力し、成果を急がない。,高い敬称。
Chapter 4,幸好,幸いにも、幸運にも,幸い彼はすぐに止まったので、事故を避けられた。,安堵を表す。
Chapter 4,觉醒,目覚める、意識がはっきりする,彼は速い生活ペースについて意識を目覚めさせた。,意識化を表す。
Chapter 4,盒饭,弁当、箱入りの食事,会社員は時間を節約するため、よく弁当を食べる。,都市のファストフード。
Chapter 4,饭局,会食、食事の付き合い,彼は会食が多すぎて、家で食事することがほとんどない。,社交的な食事。
Chapter 4,共享,共有する、シェアする,シェア自転車は移動に便利だが、管理上の問題も生む。,現代経済の語。
Chapter 4,应酬,付き合い、接待,不要な付き合いを減らせば、休息の時間をもっと作れる。,社会的な義務。
Chapter 4,新世纪,新世紀、二十一世紀,新世紀以来、情報技術は飛躍的に発展した。,時代区分。
Chapter 4,丁克族,DINK、子どもを持たない共働き夫婦,DINK夫婦は、個人の時間と生活の質をより重視する。,社会的なラベル。
Chapter 4,流水作业线,流れ作業ライン、組立ライン,流れ作業ラインは生産量を高めたが、人々をさらに忙しくもした。,工業的なイメージ。
Chapter 4,电子革命,電子技術による社会変革,電子革命は人々の働き方を変えた。,技術史の語。
Chapter 4,E时代,E時代、デジタル時代,E時代には情報の更新が非常に速く、選別する力を身につけなければならない。,時代を表す語。
Chapter 4,农业社会,農業社会,農業社会の生活リズムは比較的ゆっくりしていた。,歴史社会学の語。
Chapter 4,工业社会,工業社会,工業社会は効率と標準化を重んじる。,歴史社会学の語。
Chapter 4,中产生活,中産階級の生活様式,中産階級の生活は質を求める一方で、圧力にも直面する。,社会階層に関する語。
Chapter 4,跑狗场,ドッグレース場,本文はドッグレース場に触れ、都市の娯楽と生活のペースを対比している。,地域的な文化への言及。
Chapter 4,长潮,長く続く潮流,ある消費の長い流行が去った後、人々は省み始めた。,本文特有の用法。
Chapter 5,上天,天、空、運命や神,彼女は天を仰ぎ、母のために静かに祈った。,文脈によって意味が変わる。
Chapter 5,印证,証明する、裏づける,その後の経験は、彼女の当時の心配を裏づけた。,確認を表す。
Chapter 5,依赖,頼る、依存する,子どもは成長したら、親に頼りすぎるべきではない。,中立にも否定的にもなり得る。
Chapter 5,其间,その間、その中で,その間、彼女はいろいろ経験したが、人に語ることはほとんどなかった。,改まった時間や空間の表現。
Chapter 5,回绝,断る、拒絶する,彼は不合理な誘いをやんわりと断った。,改まった拒否表現。
Chapter 5,庆贺,祝う、祝いに来る,親戚や友人が、彼の大学合格を祝いに来た。,めでたい場面で使う。
Chapter 5,倾心,心を尽くす、思いを寄せる,彼女は心を尽くして母を世話し、決して不満を言わなかった。,感情を込めた献身。
Chapter 5,敏感,敏感な、感じやすい,子どもは母の感情の変化にとても敏感だ。,心理や社会の文脈で使う。
Chapter 5,清香,ほのかな香り、清らかな香り,本を開くと、ほのかなよい香りが漂ってきた。,感覚的なイメージ。
Chapter 5,俗不可耐,俗っぽくて耐えられない,人目を引こうとするあの言葉は、俗っぽくて耐えがたい。,強い批判。
Chapter 5,比喻,比喩、たとえ,作者は母の愛を春の日差しにたとえている。,修辞法。
Chapter 5,爱称,愛称、親しみを込めた呼び名,子どもが母を愛称で呼ぶ声は、ことさら柔らかかった。,家族の親密さ。
Chapter 5,抚摸,なでる、やさしく触れる,彼女は古い本をなで、まるで一つの記憶に触れているようだった。,やさしい接触。
Chapter 5,羽毛,羽、羽毛,羽がページの上に落ち、ほとんど重さを感じさせなかった。,文字どおりにも軽さの比喩にもなる。
Chapter 5,诗集,詩集,この詩集には、母が書いた注が挟まっている。,文学的な物。
Chapter 5,尘封,ほこりをかぶって長く使われていない,本棚の最上段の本は、とうにほこりをかぶっていた。,放置された状態。
Chapter 5,意味深长,意味深い、含みがある,母は意味深く彼を一目見ただけで、何も言わなかった。,微妙な深み。
Chapter 5,此时,この時、今この瞬間,この瞬間、部屋にはページをめくる音だけがあった。,時点を示す語。
Chapter 5,有意识,意識的に、目的を持って,彼は意識して母と過ごす時間を増やした。,意図的な行動。
Chapter 5,而已,それだけ、にすぎない,私はただ少し注意しただけだから、考えすぎないで。,文末に置く助詞的表現。
Chapter 5,营造,雰囲気や環境を作り出す,暖色の照明が、静かで温かな雰囲気を作り出した。,抽象的な対象を取ることが多い。
Chapter 5,胳膊肘,ひじ,彼はひじを机につき、集中して本を読んだ。,身体部位で、口語的。
Chapter 5,在场,その場にいる,その時その場にいた人は皆、彼の言葉に心を動かされた。,居合わせること。
Chapter 5,影集,写真アルバム、映像シリーズ,アルバムには、若い頃の母の笑顔が記録されている。,記憶に関わる物。
Chapter 5,指点,指し示す、教え導く,先生は彼に、この詩をどう朗読するか教えた。,文字どおり指す意味にもなる。
Chapter 5,讲解,説明する、講義する,彼は子どもに詩の一行一行の意味を説明した。,教育場面で使う。
Chapter 5,无知,無知な、知らない,無知のために身近な人の気持ちを傷つけてはいけない。,否定的に使うことが多い。
Chapter 5,捂,手で覆う、押さえる,彼は笑い声が母を邪魔しないように、口を手で覆った。,身体の動作。
Chapter 5,浏览,ざっと見る、閲覧する,彼はアルバムをざっと見ながら、一ページずつめくっていった。,すばやい読み方。
Chapter 5,花花绿绿,色とりどりの、派手な,子どもは色とりどりの絵本が好きだ。,重ね型の表現。
Chapter 5,书脊,本の背,本の背には詩集の題名が書かれている。,本の部位。
Chapter 5,微微,少し、かすかに,彼女は同意を示すため、かすかにうなずいた。,やわらかな程度を表す。
Chapter 5,默契,暗黙の了解、息の合った関係,母子の間には、多くを語らなくても通じ合うものがある。,よい絆を表す。
Chapter 5,敏捷,敏捷な、すばやく鋭い,その子は頭の回転が速く、質問も面白い。,能力をほめる語。
Chapter 5,微妙,微妙な、繊細な,母子の感情には、微妙なところがたくさんある。,細かなニュアンス。
Chapter 5,陶醉,うっとり浸る、陶酔する,彼は詩のリズムにうっとり浸っていた。,没入を表す。
Chapter 5,纯属,まったくの、純粋に,これはまったくの誤解ですから、怒らないでください。,強調表現。
Chapter 5,天意,天意、運命,彼は二人の出会いにはそれなりの運命があると信じていた。,運命の概念。
Chapter 5,匆匆,慌ただしく、急いで,彼は慌ただしく別れを告げ、試験を受けに出かけた。,急ぎを表す。
Chapter 5,落实,実行に移す、具体化する,計画は決まったので、大切なのは実行することだ。,仕事で使う語。
Chapter 5,竭力,力を尽くして、精いっぱい,彼女は力を尽くして母を世話し、疲れたとは言わなかった。,強い努力。
Chapter 5,劝阻,やめるよう説得する、制止する,家族は彼に徹夜しないよう止めたが、彼は宿題を終えると言い張った。,やめさせるための説得。
Chapter 5,察觉,気づく、察する,彼は今日、母が少し疲れていることに気づいた。,知覚を表す。
Chapter 5,字迹,筆跡、字の形,母が残した字は整っていて力強かった。,書かれた痕跡。
Chapter 5,潦草,ぞんざいな、字が乱れている,そのメモは字があまりに乱れていて、ほとんど読めなかった。,否定的な性質。
Chapter 5,字条,メモ、書き置き,机の上には母のメモが一枚残されていた。,短い伝言。
Chapter 5,对视,互いに見つめ合う,母子は見つめ合い、二人の目には涙が光っていた。,感情的な場面。
Chapter 5,无地自容,恥ずかしくて身の置き所がない,自分の無知を思い出すと、彼は穴があったら入りたいほど恥ずかしかった。,強い恥を表す。
Chapter 5,将近,ほぼ、もう少しで,もうすぐ真夜中だというのに、部屋の明かりはまだついていた。,概数を表す。
Chapter 5,音响,音響機器、ステレオ,彼はステレオをつけ、母の好きな曲を流した。,音響機器。
Chapter 5,播放,音声や映像を再生する,この録音を一度再生してください。,メディアの動詞。
Chapter 5,美妙,美しい、すばらしい,音楽は美しく、人の心を落ち着かせる。,美的な称賛。
Chapter 5,舒缓,穏やかな、心を和らげる,穏やかな旋律は母の手でなでられるようだった。,落ち着かせるもの。
Chapter 5,乐曲,楽曲、音楽作品,この曲は彼の多くの夜に寄り添ってくれた。,音楽用語。
Chapter 5,致命,致命的な、非常に深刻な,一つの致命的な過ちは、信頼を壊してしまうことがある。,比喩的によく使う。
Chapter 5,空无一人,誰もいない、完全に空っぽの,教室には誰もおらず、風の音だけがした。,人気のない場面。
Chapter 5,缝,隙間、縫い目,光がドアの隙間から入り、ページの上に落ちた。,多義語なので読みは文脈で決まる。
Chapter 5,音量,音量,他人の邪魔にならないよう、音量を少し下げてください。,音の調節に関する語。
Chapter 5,调,調整する、調律する,彼はステレオを少し調整し、音をより柔らかくした。,多義語。
Chapter 5,诸如,たとえば、〜のような,読書や散歩のようなことは、人をリラックスさせてくれる。,改まった例示表現。
Chapter 5,老太婆,年老いた女性、おばあさん,近所のおばあさんは、よく子どもに物語を聞かせた。,口語的なので、文脈では敬意を込めて使う。
Chapter 5,年幼,年が幼い,彼は幼い頃に父を亡くし、母に育てられた。,年齢を表す語。
Chapter 5,心烦意乱,いらいらして考えが乱れる,試験が近づき、彼は少し落ち着かず混乱していた。,心の乱れ。
Chapter 5,一时间,一時の間、しばらく,しばらくの間、部屋は雨音だけが聞こえるほど静かだった。,一時的な瞬間。
Chapter 5,垮,倒れる、くたくたになる、崩れる,何度も徹夜したせいで、彼はすっかり疲れ切ってしまった。,身体的・精神的な崩れ。
Chapter 5,思绪,思い、思考の流れ,雨音を聞きながら、彼の思いは遠くへ漂っていった。,心の流れ。
Chapter 5,纷纷扬扬,雪や落葉が舞い散る様子,窓の外では雪が舞い散り、彼はなお本を読んでいた。,文学的な重ね型。
Chapter 5,延伸,延びる、広がる,小道は川辺まで延び、突き当たりには古い木があった。,空間にも抽象にも使う。
Chapter 5,绝望,絶望する、希望がない,困難に直面しても絶望せず、助けを求めるべきだ。,強い否定的な感情。
Chapter 5,光亮,光、明るさ,ランプの光が母の写真に当たっていた。,光を表す名詞。
Chapter 5,急步,急ぎ足,彼は急ぎ足で駅へ向かったが、それでもバスに乗り遅れた。,速く歩くこと。
Chapter 5,暗影,暗い影,木の影が地面に長い暗い影を落とした。,文学的なイメージ。
Chapter 5,应有尽有,必要なものがすべてそろっている,図書館には、ほしいと思う本が何でもそろっている。,完全さを表す。
Chapter 5,像模像样,それらしく、きちんとして見える,子どもはそれらしく母にお茶を一杯注いだ。,口語的なほめ言葉。
Chapter 5,包办,一手に引き受ける、何もかも決める,母は彼の選択をすべて決めたのではなく、助言しただけだった。,過干渉の意味でよく使う。
Chapter 5,使命,使命、重大な責任,彼は母の世話を自分の使命だと考えていた。,重い責任。
Chapter 5,以往,以前、昔,以前の彼は感情をあまり表さなかったが、今はできるようになった。,過去の時を表す。
Chapter 5,调侃,からかう、冗談を言う,友人たちは彼の親孝行ぶりをからかい、彼は笑ってうなずいた。,軽いユーモア。
Chapter 5,急于,急いで〜しようとする,急いで結論を出さず、まず最後まで聞きなさい。,性急さを表す。
Chapter 5,描述,言葉で描写する,彼は母の笑顔を言葉で表そうと懸命だった。,叙述に使う。
Chapter 5,来人,来た人、訪問者,誰かが軽く戸をたたいたので、彼は開けに行った。,訪問者を指す。
Chapter 5,验证,検証する、確認する,実験結果は彼の仮説を検証した。,科学的、論理的な語。
Chapter 5,顺道,ついでに、道すがら,彼は途中で本屋に立ち寄り、詩集を一冊買った。,便利なついで行動。
Chapter 5,投机,気が合う、話が合う,彼らは話がよく合い、時間を忘れた。,文脈で意味を見分ける。
Chapter 5,属实,事実である、本当である,調べたところ、彼の言った状況は事実だった。,改まった確認表現。
Chapter 5,得劲,心地よい、しっくりくる,この服は着ていてとても心地よい。,北方方言の色合いがある口語。
Chapter 5,自在,気楽な、のびのびした,彼は家ではとても気楽で、子どもの頃に戻ったようだった。,心地よい状態。
Chapter 5,频繁,頻繁な、しばしば,彼は頻繁に家へ帰り、母を見舞った。,頻度の高さ。
Chapter 5,甜蜜,甘く幸せな,子どもの頃の記憶には、甘く幸せな細部がたくさんある。,よい感情。
Chapter 5,借故,口実を作る、理由をつける,彼は口実を作ってその場を離れ、母子に空間を残した。,口実を表す。
Chapter 5,顺从,従う、言うことを聞く,彼は母の助言に従い、師範大学を選んだ。,服従や従順。
Chapter 5,予以,与える、授ける,学校は彼を表彰し、さらに努力するよう励ました。,改まった動詞。
Chapter 5,筹备,準備する、手配する,家族は母の誕生日会を準備している。,計画や準備。
Chapter 5,一声不吭,ひと言も言わない,彼はひと言も言わず、涙をこらえた。,沈黙を表す。
Chapter 5,喜气洋洋,喜びに満ちている,彼が大学に合格し、家族全員が喜びに満ちていた。,祝いの喜び。
Chapter 5,来宾,来賓、招待客,来賓が順に席に着き、結婚式が正式に始まった。,改まった客の呼び方。
Chapter 5,玩具熊,テディベア、ぬいぐるみの熊,子どもはテディベアを抱いたまま、ソファで眠ってしまった。,子ども時代の物。
Chapter 5,中等专业学校,中等専門学校,母は中等専門学校を卒業し、その後教師になった。,教育機関。
Chapter 5,在自己的眼皮底下,自分の目の前で、鼻先で,変化は自分の目の前で起きていたのに、彼は気づかなかった。,口語的な慣用句。
Chapter 5,教研室,教学研究室、教研室,母は教研室で夜遅くまで授業案を準備していた。,学校内の組織。
Chapter 5,泰戈尔,タゴール、インドの著名な詩人,彼がタゴールの詩を朗読し、母は静かに聞いていた。,固有名詞。
Chapter 5,认认门,訪ねて場所や家を覚える,休暇中、彼は子どもを連れて先生を訪ね、顔つなぎをした。,口語的な訪問表現。
Chapter 5,百日照,赤ん坊の生後百日記念写真,アルバムには彼の百日記念写真が一枚あり、笑顔がとてもかわいい。,家族の習俗。
Chapter 5,什么人什么命,人にはそれぞれ定められた運命があるという嘆き,老人は人にはそれぞれの運命があるとため息をついたが、その口調には慈しみがあった。,運命論的な口語表現。
