"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 4","貌若天仙","mào ruò tiānxiān","形容非常漂亮。","as beautiful as a goddess","形","长的～；～成功；～面试","褒义","这位女明星貌若天仙，吸引了很多影迷。","This actress is as beautiful as a goddess, attracting many fans.","Hyperbole for beauty.","","倾国倾城"
"Chapter 4","发誓","fāshì","做出庄严承诺。","swear; vow","动","对天～；～内心；深受～","中性","他发誓一定要通过这次困难的考试。","He vowed that he must pass this difficult exam.","Solemn promise.","","宣誓"
"Chapter 4","宪法","xiànfǎ","国家的根本大法。","constitution","名","违反～；～原则；～对待","中性","宪法规定了公民的基本权利和义务。","The constitution stipulates the basic rights and duties of citizens.","Legal foundation.","","法律"
"Chapter 4","案","àn","涉及法律的事件。","case; law case","名","报～；发展～；顺应～","中性","这件盗窃案已经被警方破获了。","This theft case has been solved by the police.","Legal or criminal matter.","","案件"
"Chapter 4","官司","guānsi","指诉讼。","lawsuit","名","打～；打～；～程序","中性","为了争夺遗产，他们兄弟俩在打官司。","To fight over the inheritance, the two brothers are in a lawsuit.","Common term for litigation.","","诉讼"
"Chapter 4","原告","yuángào","提出诉讼的一方。","plaintiff","名","第一～；委托～；全权～","中性","在法庭上，原告陈述了起诉的理由。","In court, the plaintiff stated the reasons for the lawsuit.","Legal term.","","被告"
"Chapter 4","应聘","yìngpìn","参加招聘活动。","apply for a job","动","～职位；～调整；～处理","中性","他打算去应聘那家跨国公司的经理职位。","He plans to apply for the manager position at that multinational.","Job seeking action.","","求职"
"Chapter 4","触动","chùdòng","引起感情变化或回忆。","touch; stir","动","～心灵；～律师；作为～","中性","这部电影深深地触动了我的心。","This movie deeply touched my heart.","Emotional impact.","","感动"
"Chapter 4","公平","gōngpíng","处理合理，不偏袒。","fair; just","形","～竞争；～消息；～公告","褒义","机会面前人人公平。","Everyone is equal before opportunity.","Equality in treatment.","","公正"
"Chapter 4","趋势","qūshì","事物发展的方向。","trend; tendency","名","必然～；～分子；～经营","中性","全球化是当今世界发展的大趋势。","Globalization is a major trend in today's world development.","Direction of change.","","走向"
"Chapter 4","诉讼","sùsòng","打官司。","litigation; lawsuit","动","提起～；正式～；不予～","中性","如果调解不成，我们只能通过诉讼解决。","If mediation fails, we can only solve it through litigation.","Formal legal term.","","官司"
"Chapter 4","代理人","dàilǐrén","代表其进行活动的人。","agent; proxy","名","法定～；～时间；～决定","中性","由于本人无法到场，他委托了代理人。","Since he couldn't be present, he appointed an agent.","Legal representative.","","代表"
"Chapter 4","相应","xiāngyìng","环境相配合。","corresponding; relevant","动","～的措施；悲剧～；美好～","中性","我们必须采取相应的措施来应对危机。","We must take corresponding measures to deal with the crisis.","Matching or appropriate.","","对等"
"Chapter 4","被告","bèigào","被控告的一方。","defendant","名","刑事～；～材料；～申请","中性","被告辩称自己当时并不在案发现场。","The defendant argued that they were not at the crime scene at the time.","Legal term.","","原告"
"Chapter 4","发布","fābù","宣布命令、新闻等。","release; publish","动","～新闻；保护～；合法～","中性","气象台发布了台风黄色预警信号。","The weather station released a yellow typhoon warning signal.","Official announcement.","","公布"
"Chapter 4","违法","wéifǎ","违反法律。","illegal; break the law","动","～行为；～案件；不予～","贬义","任何违法行为都会受到法律的制裁。","Any illegal act will be punished by law.","Breaching legal codes.","","犯罪"
"Chapter 4","立案","lì àn","在机关注册、登记。","register a case","动","批准～；～程序；～机器","中性","公安局已经对这起诈骗案正式立案。","The Public Security Bureau has officially registered a case for this fraud.","Starting the legal process.","","登记"
"Chapter 4","更改","gēnggǎi","更换，改变。","alter; change","动","～计划；～独立；～部门","中性","由于天气原因，运动会的时间需要更改。","Due to weather, the time of the sports meet needs to be altered.","Usually for plans or data.","","改变"
"Chapter 4","结局","jiéjú","最后的结果。","ending; outcome","名","圆满的～；～委托；～处理","中性","这部小说的结局出乎所有人的意料。","The ending of this novel surprised everyone.","Final state.","","结果"
"Chapter 4","撤诉","chèsù","撤回诉讼。","withdraw a lawsuit","动","申请～；变得～；～现象","中性","双方达成了和解，原告决定撤诉。","Both sides reached a settlement, so the plaintiff decided to withdraw the lawsuit.","Legal action stop.","","撤回"
"Chapter 4","权益","quányì","不容侵犯的权利、利益。","rights and interests","名","维护～；棘手～；办～","中性","我们要学会用法律维护自己的合法权益。","We must learn to use the law to protect our legal rights and interests.","Combined concept of rights.","","利益"
"Chapter 4","受理","shòulǐ","接受案件进行处理。","accept a case","动","～申请；～权利；～隐私","中性","法院已经正式受理了这起合同纠纷案。","The court has officially accepted this contract dispute case.","Official handling of a request.","","接受"
"Chapter 4","启动","qǐdòng","机器、设备等开始工作。","start; activate","动","～项目；～结果；一审～","中性","按一下这个按钮，机器就会启动。","Press this button and the machine will start.","Literal or figurative start.","","开始"
"Chapter 4","司法","sīfǎ","依法审判案件的机关。","justice; judicial","动","～公正；～上诉；～请求","中性","司法独立是法治社会的重要基石。","Judicial independence is a cornerstone of a society ruled by law.","Relating to courts/law.","","法律"
"Chapter 4","授权","shòuquán","把权利委托给别人。","authorize; empower","动","获得～；～法院；向...～","中性","他已获得公司授权，代表公司签署合同。","He has been authorized by the company to sign the contract on its behalf.","Granting power.","","委托"
"Chapter 4","司空见惯","sīkōng jiànguàn","经常遇到，习以为常。","commonplace; used to","形","已经是～；～二审；～上级","中性","在一些大城市，交通拥堵已经司空见惯了。","In some big cities, traffic congestion has become commonplace.","Seeing something so often it's normal.","","屡见不鲜"
"Chapter 4","案子","ànzi","案件。","case; law case","名","经手～；～千里马；～的伯乐","口语","他最近在忙一个非常棘手的案子。","He's been busy with a very thorny case lately.","Informal version of 案件.","","案件"
"Chapter 4","侵犯","qīnfàn","非法干涉、损害。","violate; infringe","动","～名誉；～孩子；～作业","贬义","未经允许使用他人的照片属于侵犯肖像权。","Using others' photos without permission constitutes an infringement of portrait rights.","Trespassing on rights.","","损害"
"Chapter 4","一审","yīshěn","第一次开庭审理。","first instance","名","～判决；英语～；参加～","中性","一审判决后，原告表示不服，准备上诉。","After the first instance judgment, the plaintiff disagreed and prepared to appeal.","Initial court phase.","","终审"
"Chapter 4","驳回","bóhuí","不予处理、拒绝。","reject; dismiss","动","～申请；不抱～；～过高","中性","由于证据不足，法官驳回了原告的起诉。","Due to insufficient evidence, the judge dismissed the plaintiff's lawsuit.","Official rejection.","","拒绝"
"Chapter 4","起诉","qǐsù","提起法律诉讼。","sue; prosecute","动","提起～；～不化；～到底","中性","如果你不按时还钱，我将起诉你。","If you don't pay back on time, I will sue you.","Legal charge.","","控告"
"Chapter 4","上诉","shàngsù","向高一级法院申诉。","appeal","动","提出～；考～；拿～","中性","被告对判决不满意，决定向上级法院上诉。","The defendant was dissatisfied with the verdict and decided to appeal to a higher court.","Challenging a verdict.","","申诉"
"Chapter 4","慧眼识珠","huì yǎn shí zhū","称赞人善于识别人才。","have an eye for talent","动","多亏他～；～形势；～难","褒义","多亏了经理慧眼识珠，他这匹千里马才没被埋没。","Thanks to the manager's eye for talent, this genius wasn't overlooked.","Recognizing hidden value.","","识才"


****
"Chapter 5","督促","dūcù","监督并催促。","supervise and urge","动","～学习；表达～；尊重～","中性","家长应该督促孩子按时完成作业。","Parents should urge their children to finish homework on time.","Pushing for action.","","催促"
"Chapter 5","考级","kǎo jí","参加专业定级考试。","take a grade exam","动","参加钢琴～；一片～；理解～","中性","很多家长在暑假期间带孩子去参加钢琴考级。","Many parents take their children for piano grade exams during summer break.","Standardized skill testing.","","考试"
"Chapter 5","奢望","shēwàng","过高的希望。","wild hope; extravagant demand","名","不敢～；～太高；降低～","贬义","对他来说，能吃顿饱饭就是一种奢望。","For him, being able to eat a full meal is an extravagant hope.","Unrealistic expectation.","","期望"
熏陶
高雅
"Chapter 5","就业","jiùyè","得到职业，参加工作。","employment; get a job","动","～机会；～十足；有～","中性","政府正在努力通过多种渠道解决大学生就业问题。","The government is working hard to solve graduate employment through various channels.","Joining the workforce.","","失业"
"Chapter 5","意愿","yìyuàn","愿望，心愿。","aspiration; desire","名","尊重个人～；技术～；～员工","中性","我们应该尊重孩子选择专业的个人意愿。","We should respect children's personal aspirations when choosing a major.","One's own will.","","愿望"
"Chapter 5","苦心","kǔxīn","辛苦地用在某些事上的心思。","painstaking effort","名","一片～；～态度；～负责","褒义","父母的这一片苦心，你现在还不能完全理解。","You can't fully understand your parents' painstaking efforts yet.","Great care and thought.","","操心"
"Chapter 5","期望值","qīwàng zhí","希望的程度。","expectation level","名","～过高；～学生；～人才","中性","如果期望值定得太高，很容易产生挫败感。","If the expectation level is set too high, it's easy to feel frustrated.","Degree of hope.","","期望"
鹏程万里
料
尽力而为
但愿

"Chapter 5","成才","chéngcái","成为人才。","become a useful person","动","培养～；酒～；后～大","褒义","父母辛苦工作，就是为了供孩子读书成才。","Parents work hard just to support their children's education and success.","Achieving potential.","","成功"
包办
"Chapter 5","心甘情愿","xīn gān qíng yuàn","从心底愿意。","be perfectly willing","动","～地付出；～农民；～生活","中性","为了能让孩子受到更好的教育，父母心甘情愿吃苦。","To give their child a better education, parents are perfectly willing to endure hardship.","Total willingness.","","情愿"
"Chapter 5","心态","xīntài","心理状态。","mindset; attitude","名","调整～；～知识；～技能","中性","面对困难，保持一个积极乐观的心态很重要。","When facing difficulties, maintaining a positive and optimistic mindset is important.","State of mind.","","心理"
"Chapter 5","传授","chuánshòu","把知识、技艺教给别人。","pass on (knowledge)","动","～经验；～进步；完成～","中性","老教授无私地向年轻人传授学术知识。","The old professor selflessly passed on academic knowledge to young people.","Teaching skills/wisdom.","","教授"
"Chapter 5","撒手","sāshǒu","放开手；不管不问。","wash one's hands of; let go","动","～不管；暴露～；弥补～","中性","孩子已经长大了，父母应该学会撒手。","The children have grown up; parents should learn to let go.","Quitting responsibility.","","不管"
强加
"Chapter 5","足够","zúgòu","达到应有的量。","enough; sufficient","形","～的理由；～于...；～态度","中性","只要有足够的信心，就没有克服不了的困难。","As long as there is sufficient confidence, no difficulty is insurmountable.","Adequate quantity.","","充足"
"Chapter 5","后劲","hòujìn","事物完成后所表现的力量。","after-effect; lingering power","名","有力～；～父母；～老师","中性","这种酒的后劲很大，喝的时候要小心。","This wine has a strong after-effect; be careful when drinking.","Continuing impact.","","后力"
揠苗助长
神童
了不得
"Chapter 5","体验","tǐyàn","通过实践认识事物。","experience (firsthand)","动","～生活；～的惊喜；～的事","中性","作家经常去农村体验生活，寻找灵感。","Writers often go to the countryside to experience life and find inspiration.","Personal involvement.","","体会"
"Chapter 5","学业","xuéyè","学习的功课。","one's studies; academics","名","～完成；技术～；理论～","中性","希望你能在新的学期里学业进步。","I hope you make progress in your studies in the new semester.","Education path.","","功课"
"Chapter 5","弱点","ruòdiǎn","不足的地方。","weak point; weakness","名","克服～；太～；～主义","中性","他性格过于急躁，这是他最大的弱点。","He is too impatient; that's his biggest weakness.","Flaw or soft spot.","","缺点"
"Chapter 5","人际交往","rénjì jiāowǎng","人与人之间交往。","interpersonal communication","名","擅长～；孩子～；别～","中性","大学不仅是学习知识的地方，也是练习人际交往的场所。","University is not just for learning knowledge, but also for practicing interpersonal communication.","Socializing.","","社交"
"Chapter 5","卓越","zhuóyuè","非常优秀，超出一般。","outstanding; brilliant","形","～的成就；～的孩子；太～","褒义","他在医学研究方面取得了卓越的成就。","He has achieved outstanding results in medical research.","Exceptional quality.","","优秀"
取决
"Chapter 5","智力","zhìlì","理解和解决问题的能力。","intelligence","名","～开发；经受～；面对～","中性","充足的睡眠对青少年的智力发育非常重要。","Sufficient sleep is very important for the intellectual development of teenagers.","Mental capacity.","","才智"
"Chapter 5","夸奖","kuājiǎng","称赞。","praise; compliment","动","受到～；～压力；～能力","褒义","邻居们都夸奖他是一个懂事的好孩子。","The neighbors all praised him for being a sensible child.","Verbal approval.","","表扬"
"Chapter 5","意想不到","yìxiǎng bù dào","没有预想到。","unexpected; unforeseen","形","～的收获；～测试；～和情商","中性","这次旅行带给我许多意想不到的惊喜。","This trip brought me many unexpected surprises.","Surprising outcome.","","料不到"
"Chapter 5","层面","céngmiàn","方面。","level; aspect","名","精神～；培养～；～高","中性","我们需要从多个层面来分析这个问题。","We need to analyze this problem from multiple levels.","Deeper or broader angle.","","方面"
"Chapter 5","功利","gōnglì","名声和利益。","utilitarian; fame and wealth","名","过于～；～消费；～投资","贬义","教育不应该过于功利，要关注学生的全面发展。","Education shouldn't be too utilitarian; it must focus on overall development.","Focusing purely on reward.","","利益"
"Chapter 5","挑食","tiāoshí","对食物有所选择。","be picky about food","动","从小～；～市场；～产业","贬义","小孩子挑食容易导致营养不均衡。","Children being picky about food can easily lead to nutritional imbalance.","Negative eating habit.","","偏食"
"Chapter 5","娇气","jiāoqì","性格脆弱，经不起吃苦。","fragile; squeamish","形","～惯了；～理解；～友谊","贬义","现在的孩子大都是独生子女，难免有些娇气。","Most children today are only children, so it's unavoidable they're a bit fragile.","Easily upset or hurt.","","脆弱"
"Chapter 5","脆弱","cuìruò","不坚强。","fragile; weak","形","感情～；～信息；沟通～","贬义","他的心理承受能力比较脆弱，经不起打击。","His mental resilience is quite fragile and can't take a blow.","Physical or mental weakness.","","虚弱"
"Chapter 5","挫折","cuòzhé","失败、失误。","setback; frustration","名","遇到～；支柱～；传统～","中性","在人生的道路上，谁都会遇到一些挫折。","On the road of life, everyone will encounter some setbacks.","Difficulties/failure.","","失败"
"Chapter 5","承受","chéngshòu","接受，禁受。","bear; endure","动","～压力；银行～；活期～","中性","作为一名医生，必须能承受巨大的工作压力。","As a doctor, one must be able to bear huge work pressure.","Supporting weight or stress.","","忍受"
"Chapter 5","智商","zhìshāng","智力商数。","IQ","名","～高；～意识；～存款","中性","虽然他的智商很高，但学习并不努力。","Although his IQ is high, he doesn't work hard at studying.","Mental metric.","","智力"
"Chapter 5","情商","qíngshāng","情感商数。","EQ","名","提高～；～过日子；～的日子","褒义","在职场中，情商往往比智商更重要。","In the workplace, EQ is often more important than IQ.","Emotional intelligence.","","心理素质"
"Chapter 5","自理","zìlǐ","自己料理。","self-care; provide for oneself","动","生活～；花销～；每月～","褒义","他在上大学前就学会了生活自理。","He learned to take care of himself before going to university.","Personal independence.","","独立"
可怜天下父母心
三天打鱼两天晒网
放羊
吃得苦中苦，方为人上人
望子成龙，望女成凤
平常心
马拉松
悠着点儿
老天爷
豆芽菜，小胖墩
衣来伸手 饭来张口
草莓族

"Chapter 7","婚纱","hūnshā","新娘穿的礼服。","wedding dress","名","试穿～；～几十年；夫妻～","中性","穿上白色的婚纱是很多女孩的梦想。","Wearing a white wedding dress is the dream of many girls.","Wedding attire.","","礼服"
"Chapter 7","折腾","zhēteng","翻来覆去；折磨。","toss about; mess around","动","来回～；～在...；阳光～","口语","他病还没好就急着出院，结果又折腾病了。","He rushed to leave the hospital before recovering and ended up getting sick again from the fuss.","Repeated fruitless action.","","折磨"
"Chapter 7","如花似玉","rú huā sì yù","形容女子美丽。","as beautiful as flowers and jade","形","长得～；用～；恰当的～","褒义","新娘子长得如花似玉，大家都夸好看。","The bride is as beautiful as flowers and jade; everyone praises her looks.","Classic idiom for beauty.","","貌美"
"Chapter 7","燕尾服","yànwěifú","男式黑色晚礼服。","swallowtail coat; tuxedo","名","身穿～；成功的～；减肥～","中性","指挥家穿着整洁的燕尾服走上了舞台。","The conductor walked onto the stage wearing a neat swallowtail coat.","Formal wear.","","礼服"
"Chapter 7","绅士","shēnshì","有教养的人物。","gentleman","名","～风度；～的细节；～问题","褒义","他在公共场合总是表现得很有绅士风度。","He always behaves with a very gentlemanly manner in public.,Polite"," cultured man.","","君子"
"Chapter 7","风风雨雨","fēngfēng yǔyǔ","比喻艰难困苦。","hardships; trials and tribulations","名","经历了～；互相～；～缺点","中性","这对老夫妻一起走过了几十年的风风雨雨。","This old couple has gone through decades of trials and tribulations together.","Life's difficulties.","","坎坷"
"Chapter 7","弥补","míbǔ","补偿，补救。","make up for; remedy","动","～过失；～阶段；～期","中性","无论做多少事，也无法弥补我内心的愧疚。","No matter how much I do, I cannot make up for the guilt in my heart.","Fixing a gap or error.","","补偿"
缺憾
"Chapter 7","孝心","xiàoxīn","孝敬的心意。","filial heart; piety","名","一片～；举行～；参加～","褒义","这是孩子的一片孝心，你就收下吧。","This is the child's filial heart; please accept it.","Intent to be filial.","","孝道"
"Chapter 7","清贫","qīngpín","清苦贫寒。","humble/poor (but clean)","形","生活～；扫～；上～","中性","那位老教授一生过着清贫而充实的生活。","That old professor lived a humble but fulfilling life.","Usually refers to intellectuals.","","贫穷"
"Chapter 7","纯真","chúnzhēn","纯洁真实。","pure; innocent","形","～的友谊；人生～；避免～","褒义","我最怀念童年时代那份纯真的快乐。","I miss that pure happiness of childhood most.","Genuine and uncorrupted.","","纯洁"
"Chapter 7","风雨同舟","fēng yǔ tóng zhōu","比喻同患难。","in the same boat; through thick and thin","动","～的朋友；祝...～；白头～","褒义","在公司最困难的时候，员工们选择与老板风雨同舟。","During the company's hardest time, employees chose to stand with the boss through thick and thin.","Mutual help in crisis.","","同甘共苦"
"Chapter 7","相濡以沫","xiāng rú yǐ mò","比喻相互救助。","mutual help in difficult times","动","夫妻～；～自己；到处～","褒义","他们夫妻俩在艰难的岁月里相濡以沫。","The couple helped each other out through the hard years.","Deep mutual support.","","患难与共"
酿造
"Chapter 7","比喻","bǐyù","用某些事物比拟。","metaphor; analogy","名","打个～；～多年；婚前～","中性","作者把少年比喻成早晨八九点钟的太阳。","The author likened youth to the sun at eight or nine in the morning.","Literary device.","","比拟"
"Chapter 7","贴切","tiēqiè","恰当、确切。","apt; appropriate","形","形容得～；婚前～；做～","褒义","这个形容词用在这里非常贴切。","This adjective is very apt here.","Perfect fit for words/concepts.","","恰当"
"Chapter 7","秘诀","mìjué","不公开的巧妙办法。","secret (of success)","名","长寿的～；～中；～期","中性","勤奋和坚持是成功的唯一秘诀。","Hard work and persistence are the only secrets to success.","Key to a result.","","奥秘"
"Chapter 7","无关紧要","wúguān jǐnyào","不重要。","immaterial; of no consequence","形","～的小事；～金；～方","中性","只要大方向是对的，这些细节都无关紧要。","As long as the general direction is right, these details are immaterial.","Not vital.","","不重要"
"Chapter 7","包容","bāoróng","宽容。","tolerate; forgive; embrace","动","～他人；财产～；合同～","褒义","家人之间应该互相包容，多一些理解。","Family members should tolerate each other and have more understanding.","Open-mindedness.","","宽容"
"Chapter 7","磨合","móhé","逐渐相互适应。","break in; fit in","动","处于～期；～的选择；～之举","中性","新员工和团队之间还需要一段时间的磨合。","New employees and the team still need some time to fit in.","Getting used to each other.","","适应"
"Chapter 7","化解","huàjiě","消除矛盾、问题。","resolve; dissolve","动","～危机；调解～；发生～","中性","微笑是化解尴尬的最好办法。","A smile is the best way to resolve embarrassment.","Neutralizing a negative.","","消除"
茅塞顿开
"Chapter 7","坟墓","fénmù","埋葬死人的穴。","grave; tomb","名","守望～；关系～；结构～","中性","婚姻不是爱情的坟墓。","Marriage is not the grave of love.","Final resting place.","","墓地"
"Chapter 7","悲剧","bēijù","不幸的遭遇。","tragedy","名","造成～；稍有～；一有～","贬义","贪婪往往是导致人生悲剧的根源。","Greed is often the root cause of personal tragedy.","Sad outcome or play type.","","惨剧"
"Chapter 7","白头到老","bái tóu dào lǎo","夫妻生活到老。","grow old together","动","祝你们～；～地问；～打扰","褒义","在婚礼上，亲友们都祝福新人白头到老。","At the wedding, friends and family wished the couple to grow old together.","Lifelong marriage.","","白头偕老"
"Chapter 7","张扬","zhāngyáng","宣扬出去。","flaunt; publicize","动","到处～；当～；～难当","贬义","他这人很低调，从来不四处张扬自己的成绩。","He is very low-key and never flaunts his achievements everywhere.","Making something public.","","宣扬"
"Chapter 7","委曲求全","wěiqū qiú quán","勉强忍受以求保全。","compromise for the sake of the whole","动","～的做法；不好意思～；难以～","中性","为了维持团队的和谐，他只好委曲求全。","To maintain team harmony, he had to compromise.","Self-sacrifice for a goal.","","忍让"
"Chapter 7","同居","tóngjū","未婚共同生活。","cohabitation","动","～生活；～矛盾；～相处","中性","他们俩在结婚前已经同居一年了。","The two had already been cohabiting for a year before getting married.","Living together.","","同住"
"Chapter 7","公证","gōngzhèng","由证明机构证明。","notarization","动","进行房产～；～可爱；说话～","中性","为了避免日后产生纠纷，他们去做了婚前财产公证。","To avoid future disputes, they went for a pre-marital property notarization.","Legal verification.","","证明"
"Chapter 7","热恋","rèliàn","热烈地恋爱。","be deeply in love","动","正处于～；创造～；历史～","褒义","这对热恋中的情侣计划明年结婚。","This couple deeply in love plans to get married next year.","Intense romance.","","相爱"
"Chapter 7","违约","wéiyuē","违背条约。","breach of contract","动","承担～责任；～物资；～器官","贬义","任何一方违约，都必须支付违约金。","If either party breaches the contract, they must pay a penalty.","Breaking an agreement.","","失约"
"Chapter 7","明智","míngzhì","有远见，想得周到。","wise; sensible","形","～的选择；～万分；～不已","褒义","面对危机，他做出了一个非常明智的决定。","Facing the crisis, he made a very wise decision.","Good judgment.","","聪明"
"Chapter 7","纠纷","jiūfēn","争执的事情。","dispute; quarrel","名","产生～；力量～；贡献～","贬义","邻里之间难免会产生一些小纠纷。","It's unavoidable that small disputes arise between neighbors.","Ongoing disagreement.","","争执"
"Chapter 7","见外","jiànwài","当成外人看待。","treat as an outsider","形","别太～；～潦倒；～的处境","口语","大家都是好朋友，你就别见外了。","We are all good friends; don't be so formal/treat me like an outsider.","Usually used as ""don't be a stranger.""","","客气"
"Chapter 7","松散","sōngsǎn","结构不紧密。","loose; lax","形","组织～；闯过～；面临～","中性","由于缺乏统一的管理，这个小组的组织很松散。","Due to lack of unified management, this group's organization is loose.","Not tight.","","松动"
"Chapter 7","风吹草动","fēng chuī cǎo dòng","比喻轻微的变化。","a rustle in the grass; sign of trouble","名","有一点～；～学生；～贫困","中性","这个消息非常敏感，有一点风吹草动都会引起股市波动。","This news is very sensitive; any slight change will cause stock fluctuations.","First signs of change.","","变动"
"Chapter 7","冒昧","màomèi","言行不顾是否适合(谦辞)。","presumptuous; take the liberty","形","～地打扰；组织～；～活动","中性","我想冒昧地请教您一个问题。","I'd like to take the liberty of asking you a question.","Polite way to intrude.","","唐突"
"Chapter 7","后妈","hòumā","父亲后娶的妻子。","stepmother","名","她是～；～工人；～将士","口语","虽然是后妈，但她对孩子比亲妈还亲。","Although she is the stepmother, she is closer to the child than a biological mother.","Informal for 继母.","","继母"
松口
"Chapter 7","婆媳","póxí","婆婆和儿媳。","mother-in-law and daughter-in-law","名","～关系；不能～；岂能～","中性","处理好婆媳关系是家庭和谐的重要部分。","Handling the mother-daughter-in-law relationship well is key to family harmony.","Specific family dynamic.","","亲属"
"Chapter 7","乖巧","guāiqiǎo","善解人意、讨人喜欢。","clever and obedient; cute","形","长得～；～奉献；～精神","褒义","这个小女孩长得漂亮，嘴巴也甜，非常乖巧。","This little girl is pretty and well-spoken; she's very clever and obedient.","Well-behaved.","","听话"
喜糖
过来人
保鲜
金无足赤，人无完人
情人眼里出西施
睁一只眼闭眼一只眼
难得糊涂
三思而后行
围城
丑话说在前头
多了一个心眼儿
转不过弯来
思想工作
说到底
和你一起慢慢老



"Chapter 8","壮举","zhuàngjǔ","伟大的行为。","magnificent feat; heroic act","名","完成～；希望～；争取～","褒义","横跨大西洋的航行是一次真正的壮举。","Sailing across the Atlantic was a truly magnificent feat.","Heroic or grand action.","","伟绩"
"Chapter 8","捐","juān","献出财物。","donate","动","～款；～照办；～执行","中性","他把积攒多年的养老钱都捐给了灾区。","He donated all his retirement savings to the disaster area.","Giving to charity.","","献"
"Chapter 8","受宠若惊","shòu chǒng ruò jīng","受到优待而惶恐。","be overwhelmed by unexpected favor","动","感到～；～人；帮助～","中性","突然得到总裁的亲自接见，他感到受宠若惊。","Suddenly being received by the president personally, he felt overwhelmed by the favor.","Flattered and surprised.","","受宠"
"Chapter 8","微薄","wēibó","量少，薄弱。","meager; scanty","形","收入～；～学校；～通道","中性","尽管收入微薄，他仍然坚持每月资助一名贫困学生。","Despite his meager income, he still insists on supporting a poor student monthly.","Very small amount.","","微小"
"Chapter 8","杯水车薪","bēi shuǐ chē xīn","比喻力量太小无济于事。","an utterly inadequate measure","动","简直是～；～灵活；～自如","贬义","这点钱对于巨大的债务来说，简直是杯水车薪。","This little money is utterly inadequate for such a huge debt.","Literally ""a cup of water for a wagon of burning wood.""","","无济于事"
"Chapter 8","贫困","pínkùn","贫穷困苦。","impoverished; poverty","形","～地区；竖起～；小～","贬义","政府正在采取措施帮助贫困人口脱贫。","The government is taking measures to help the impoverished population out of poverty.","Extreme lack of money.","","贫穷"
"Chapter 8","难关","nánguān","不容易克服的困难。","crisis; difficulty","名","度过～；放～；加～","中性","在朋友们的帮助下，他终于度过了这次经济难关。","With the help of friends, he finally got through this financial crisis.","Barrier to overcome.","","困难"
"Chapter 8","资助","zīzhù","用财物帮助。","subsidize; financial aid","动","～学费；十分～；搞得～","褒义","这位企业家已经先后资助了几十名失学儿童。","This entrepreneur has successively subsidized dozens of dropouts.","Financial support.","","补助"
"Chapter 8","募捐","mùjuān","广泛征集捐款。","raise funds; collect donations","动","发起～；～地跑；～回家","中性","学校组织学生为患病的同学进行募捐。","The school organized students to raise funds for a sick classmate.","Fundraising.","","筹款"
"Chapter 8","慰劳","wèiláo","安慰和慰问。","appreciate; reward with gifts","动","～官兵；屡屡～；到处～","褒义","村民们带着花生和水果去慰劳修路的工人们。","Villagers brought peanuts and fruit to reward the road workers.","Showing care for workers.","","慰问"
"Chapter 8","宗旨","zōngzhǐ","主要的思想和目的。","aim; purpose; mission","名","服务～；十分～；感到～","中性","本协会的宗旨是促进中外文化交流。","The mission of this association is to promote cultural exchange.","Core guiding principle.","","目的"
"Chapter 8","袖手旁观","xiù shǒu páng guān","比喻置身事外。","stand by with folded arms; look on","动","不能～；～乐业；～下来","贬义","看到别人有困难，我们不能袖手旁观。","When seeing others in trouble, we cannot just stand by and look on.","Indifference to others' problems.","","冷眼旁观"
五体投地
"Chapter 8","将功补过","jiāng gōng bǔ guò","用功劳弥补过失。","atone for one's crimes by good deeds","动","以此～；精准扶贫～；～工作","中性","他希望通过在接下来的比赛中拿金牌来将功补过。","He hopes to atone for his mistakes by winning a gold medal in the next match.","Offsetting a mistake.","","改过自新"
"Chapter 8","遵命","zūnmìng","遵照命令。","obey; as you command","动","一概～；消费者～；～途径","中性","既然是您的要求，那我一定遵命。","Since it's your request, I will certainly obey.","Formal or humorous obedience.","","服从"
"Chapter 8","残疾","cánjí","肢体、功能方面的缺陷。","disability; handicapped","名","身体～；申请～；～金","中性","我们要尊重残疾人，为他们提供更多的便利。","We should respect people with disabilities and provide more convenience for them.","Physical impairment.","","残障"
"Chapter 8","盲人","mángrén","失去视力的人。","blind person","名","一位～；～物资；～奖金","中性","盲人可以通过触摸布莱叶盲文来阅读。","Blind people can read by touching Braille.","Non-sighted person.","","瞎子"
"Chapter 8","易如反掌","yì rú fǎn zhǎng","比喻事情很容易。","as easy as falling off a log","形","简直～；～支持；～发展","褒义","这道题对他这个数学天才来说简直是易如反掌。","This problem is as easy as falling off a log for a math genius like him.","Literally ""easy as flipping one's palm.""","","轻而易举"
"Chapter 8","小拇指","xiǎomǔzhǐ","小指。","little finger; pinky","名","伸出～；～建设；～活动","中性","他的左手小拇指在受伤后有点不灵活。","His left pinky is a bit stiff after the injury.","Part of the hand.","","小指"
"Chapter 8","调料","tiáoliào","调味品。","seasoning; condiment","名","添加～；～的；整天～","中性","炒菜时放点醋这种调料可以增加香味。","Adding vinegar as a seasoning when cooking can enhance the aroma.","Cooking ingredients.","","佐料"
"Chapter 8","狼狈","lángbèi","形容窘迫或难堪。","wretched; in a sorry state","形","～不堪；当～；青年～","贬义","突然的一场大雨把大家都淋得很狼狈。","A sudden heavy rain left everyone in a sorry state.","Distressed and messy.","","尴尬"
