Chapter,hanzi,meaning,example_en,usage_note
Chapter 4,质疑,question; défi,Les lecteurs ont le droit de remettre en question les conclusions de l'essai.,La pensée critique.
Chapter 4,美食,Alimentation gastronomique; fine nourriture,Ce n'est qu'en ralentissant qu'on peut vraiment savourer la nourriture fine.,Mode de vie positif.
Chapter 4,著称,être connu pour; être célèbre pour,Cette ville est connue pour sa cuisine.,Une réputation formelle.
Chapter 4,抵制,résister; boycotter,Il essaie de résister à la culture des heures supplémentaires.,Une opposition active.
Chapter 4,崇尚,défendre; soutenir; révérer,Plus de gens défendent un style de vie simple.,Valeur positive.
Chapter 4,批量,en lots; masse,La production de masse augmente l'efficacité mais réduit l'individualité.,Terme industriel.
Chapter 4,全球,mondial; mondial,Les connexions mondiales accélèrent la diffusion de l'information.,Portée internationale.
Chapter 4,众人,la foule; tout le monde,"La foule se précipite, regardant rarement le ciel.",Nom collectif.
Chapter 4,餐桌,Table à manger,La table à manger est un endroit important pour la conversation familiale.,Culture domestique.
Chapter 4,廉价,bon marché; bon marché,La commodité économique n'est pas une excuse pour négliger la santé.,Descripteur économique.
Chapter 4,单一,simple; monotone,La vie ne doit pas être trop monotone; une expérience variée est nécessaire.,Manque de variété.
Chapter 4,由此,de ce fait; ainsi,Il est donc clair que la vitesse n'est pas la seule norme.,Connecteur logique.
Chapter 4,派生,dérive; frai,De nombreux termes en ligne dérivent de mots plus anciens.,Linguistique/abstrait.
Chapter 4,专用,dédié; pour une utilisation spéciale,Cette voie est dédiée aux bus.,Usage exclusif.
Chapter 4,通道,passage; canal,Les foules traversent constamment le passage du métro.,Infrastructure.
Chapter 4,绿化,écologisation; boisement,L'écologisation communautaire donne aux résidents plus d'espace pour marcher.,Environnement.
Chapter 4,霓虹灯,feu néon; signe néon,Les lumières néon éclairent la nuit et symbolisent l'agitation urbaine.,Imagerie de la ville.
Chapter 4,有机耕种,agriculture biologique,"L'agriculture biologique attire l'attention, reflétant la sensibilisation à la santé.",Terme agricole.
Chapter 4,作坊,atelier,Quelques ateliers traditionnels de tofu restent dans la vieille ville.,Production artisanale.
Chapter 4,标记,marque; étiquette,Il a marqué l'itinéraire lent sur la carte.,Signe/étiquette.
Chapter 4,穿插,entremêlés; entremêlés,De brèves pauses peuvent être entrecoupées tout en écrivant.,Narratif/tableau.
Chapter 4,建筑物,bâtiment; structure,Les bâtiments historiques ont besoin d'une protection adéquate.,Architecture.
Chapter 4,智者,sage; sage,Les sages savent choisir entre rapide et lent.,Ton classique.
Chapter 4,远远,loin; loin,"Loin, les montagnes ressemblent à de la peinture à l'encre.",Adverbe de distance.
Chapter 4,古人,les anciens; les vieux,"Les anciens disent que la précipitation fait du gaspillage, encore illumination.",Référence classique.
Chapter 4,中外,Chine et étranger; national et international,Il existe des différences de rythme urbain entre la Chine et l'étranger.,Portée comparée.
Chapter 4,绝代,sans égal; sans pairs,Cette chanteuse est saluée comme sans pair.,Forte louange.
Chapter 4,大师,maître; grand maître,Les maîtres restent souvent calmes et ne se précipitent pas dans le succès.,Très honorable.
Chapter 4,幸好,Heureusement; heureusement,"Heureusement, il s'est arrêté à temps et a évité un accident.",Des secours.
Chapter 4,觉醒,éveil; prendre conscience,Il s'éveilla à la conscience de vivre vite.,La conscience.
Chapter 4,盒饭,repas en boîte; boîte à déjeuner,Les employés de bureau mangent souvent des repas en boîte pour gagner du temps.,Fast-food urbain.
Chapter 4,饭局,dîner de réunion; rendez-vous de repas,Il a tellement de dîners qu'il mange rarement à la maison.,Dîner social.
Chapter 4,共享,partage; partage du sens de l'économie,Les vélos partagés sont pratiques mais soulèvent aussi des problèmes de gestion.,Économie moderne.
Chapter 4,应酬,obligations sociales; sorties mondaines,Réduire les engagements sociaux inutiles libère plus de temps de repos.,Obligation sociale.
Chapter 4,新世纪,nouveau siècle; le 21ème siècle,"Depuis le nouveau siècle, les technologies de l'information ont progressé rapidement.",Période.
Chapter 4,丁克族,"DINK (double revenu, pas d'enfants)",Les couples DINK se concentrent davantage sur le temps personnel et la qualité de vie.,Label social.
Chapter 4,流水作业线,Ligne de montage,La ligne de montage a augmenté la sortie et a également rendu les gens plus occupés.,Image industrielle.
Chapter 4,电子革命,révolution numérique/électronique,La révolution électronique a changé la façon dont les gens travaillent.,Histoire technique.
Chapter 4,E时代,E-ère; ère numérique,"Dans l'ère électronique, les informations sont mises à jour extrêmement rapidement; il faut apprendre à filtrer.",Durée.
Chapter 4,农业社会,société agraire,La vie dans la société agraire était relativement lente.,Sociologie historique.
Chapter 4,工业社会,société industrielle,La société industrielle insiste sur l'efficacité et la normalisation.,Sociologie historique.
Chapter 4,中产生活,Mode de vie de la classe moyenne,"La vie de classe moyenne poursuit la qualité, mais aussi fait face à la pression.",Strate sociale.
Chapter 4,跑狗场,piste de course lévrier,Le texte mentionne des traces de lévriers pour contraster le divertissement urbain et le rythme.,Référence culturelle régionale.
Chapter 4,长潮,tendance à long terme,"Après une longue tendance à la consommation, les gens ont commencé à réfléchir.",Utilisation spécifique au texte.
Chapter 5,上天,Ciel; le ciel,Elle regarda vers le ciel et pria silencieusement pour sa mère.,Selon le contexte.
Chapter 5,印证,confirmer; corroborer,Plus tard l'expérience a confirmé son inquiétude il y a des années.,Vérification.
Chapter 5,依赖,de dépendre; compter sur,Les enfants adultes ne devraient pas trop compter sur les parents.,Peut être neutre ou négatif.
Chapter 5,其间,pendant cette période; parmi eux,"Pendant ce temps elle a vécu beaucoup, mais a rarement dit aux autres.",Temps/espace formel.
Chapter 5,回绝,refus; refus,Il refusa poliment l'invitation déraisonnable.,Refus formel.
Chapter 5,庆贺,féliciter; célébrer,Des parents et des amis sont venus le féliciter pour son entrée à l'université.,Festive.
Chapter 5,倾心,se consacrer; tomber pour,Elle s'est dévouée à s'occuper de sa mère sans se plaindre.,La dévotion émotionnelle.
Chapter 5,敏感,sensibles,L'enfant est très sensible aux changements d'humeur de la mère.,Psychologique/social.
Chapter 5,清香,parfum délicat,"Ouvrir les pages, une délicate fragrance s'est déroutée.",Image sensorielle.
Chapter 5,俗不可耐,vulgaire; insupportable,Ces propos élogieux sont insupportablement vulgaires.,Forte critique.
Chapter 5,比喻,métaphore; analogie,L'auteur compare l'amour maternel au soleil de printemps.,Appareil rhétorial.
Chapter 5,爱称,terme de l'affection; nom de l'animal,Le nom de l'enfant pour Mère semblait particulièrement doux.,L'intimité familiale.
Chapter 5,抚摸,AVC; caresse,Elle a frappé l'ancien livre comme si elle fouillait un souvenir.,Touche douce.
Chapter 5,羽毛,plume,"Une plume est tombée sur la page, presque sans poids.",Lumière littéraire ou figurative.
Chapter 5,诗集,recueil de poésie,Cette collection de poésie contient des notes de Mère.,Objet littéraire.
Chapter 5,尘封,être recouverts de poussière; rester inutilisés,Les livres sur l'étagère supérieure avaient longtemps été recouverts de poussière.,État négligé.
Chapter 5,意味深长,sensée; profonde,Maman lui a donné un regard significatif et n'a rien dit.,Profondeur subtile.
Chapter 5,此时,en ce moment; maintenant,"En ce moment, seul le son des pages tournées remplissait la pièce.",Pointeur de temps.
Chapter 5,有意识,consciemment; délibérément,Il a consciemment passé plus de temps avec sa mère.,Action intentionnelle.
Chapter 5,而已,Rien de plus; c'est tout,"Je te rappelle juste, c'est tout – ne réfléchis pas trop.",Partition finale de la peine.
Chapter 5,营造,créer; favoriser (l'atmosphère),Un éclairage chaud a créé une atmosphère calme et confortable.,Souvent un objet abstrait.
Chapter 5,胳膊肘,coude,Il a mis ses coudes sur le bureau et a lu attentivement.,Partie du corps; colloque.
Chapter 5,在场,être présent; sur les lieux,Tous les présents ont été émus par ses paroles.,Présence.
Chapter 5,影集,album photo; série TV,L'album photo enregistre le jeune sourire de Mère.,Objet mémoire.
Chapter 5,指点,conseiller; guider,Le professeur l'a guidé sur la façon de lire le poème à haute voix.,Ça peut être littéral.
Chapter 5,讲解,expliquer; conférence,Il a expliqué la signification de chaque ligne à l'enfant.,Enseignement.
Chapter 5,无知,ignorant; ignorant,Ne faites pas de mal aux sentiments des proches par ignorance.,Souvent négatif.
Chapter 5,捂,couverture (avec main); tenir,"Il a couvert sa bouche, craignant que le rire dérange Mère.",Un geste physique.
Chapter 5,浏览,parcourir; skim,"Il a parcouru l'album, tournant page après page.",Lecture rapide.
Chapter 5,花花绿绿,coloré; gaudy,L'enfant aime les livres d'images colorés.,Une récurrence.
Chapter 5,书脊,colonne vertébrale (d'un livre),Le titre de la collection de poésie est sur la colonne vertébrale.,Livre.
Chapter 5,微微,légèrement; faible,Elle a légèrement hurlé pour montrer son accord.,Doux degré.
Chapter 5,默契,compréhension tacite; rapport,Entre la mère et l'enfant il y a rapport sans beaucoup de mots.,Un lien positif.
Chapter 5,敏捷,agile; rapide,L'enfant réfléchit rapidement et pose des questions intéressantes.,Capacité positive.
Chapter 5,微妙,subtil; délicat,Le lien mère-enfant comporte de nombreux aspects subtils.,Belle nuance.
Chapter 5,陶醉,être enivré (de); être transporté,Il était perdu au rythme de la poésie.,Immersion.
Chapter 5,纯属,purement; rien que,Ce n'est qu'un malentendu – s'il vous plaît ne soyez pas en colère.,Accent.
Chapter 5,天意,La volonté de Dieu; le destin,Il croyait que leur rencontre était le destin.,Concept du destin.
Chapter 5,匆匆,précipitamment; dans une précipitation,Il a dit au revoir et est parti à l'examen.,Vite.
Chapter 5,落实,mettre en œuvre; concrétiser,Le plan est établi; la clé est la mise en œuvre.,Durée du travail.
Chapter 5,竭力,Faites le maximum,Elle a fait de son mieux pour s'occuper de Mère et ne s'est jamais plainte.,Fort effort.
Chapter 5,劝阻,dissuade; conseiller contre,"La famille l'a dissuadé de rester debout tard, mais il a insisté pour finir ses devoirs.",Persuasion d'arrêter.
Chapter 5,察觉,détecter; prendre conscience,Il a remarqué que maman semblait fatiguée aujourd'hui.,Perception.
Chapter 5,字迹,écriture,L'écriture de maman était nette et forte.,Une trace écrite.
Chapter 5,潦草,insouciants; négligents (écriture),La note était si brouillée qu'elle était à peine lisible.,Qualité négative.
Chapter 5,字条,note; feuillet écrit,Mère a laissé un mot sur le bureau.,Court message.
Chapter 5,对视,Regardez-vous.,"Mère et enfant se regardaient, larmes dans les yeux.",Scène émotionnelle.
Chapter 5,无地自容,Si seulement le sol en avalait un,"Se rappelant son ignorance, il avait honte.",Une grande honte.
Chapter 5,将近,presque; presque,"Il était presque minuit, mais la lumière était toujours allumée.",Rapprochement.
Chapter 5,音响,système audio; stéréo,Il a allumé la stéréo et a joué de la musique que Mère aimait.,Appareil audio.
Chapter 5,播放,jeu (audio/vidéo),S'il vous plaît jouer cet enregistrement une fois.,Verbe médiatique.
Chapter 5,美妙,merveilleux; beau,La musique est merveilleuse et calme.,Une louange esthétique.
Chapter 5,舒缓,apaisant; ralenti,La mélodie apaisante ressemblait à la caresse de Mère.,Calme.
Chapter 5,乐曲,pièce musicale; composition,Cette pièce l'accompagnait pendant de nombreuses nuits.,Terme musical.
Chapter 5,致命,fatal; mortel,Une erreur fatale peut détruire la confiance.,Souvent figuratif.
Chapter 5,空无一人,complètement vide; personne autour,"La salle de classe était vide, sauf le vent.",Une scène déserte.
Chapter 5,缝,fissure; couture; point de suture,La lumière est venue par la porte craquer sur les pages.,Polysémieux; contexte pour la lecture.
Chapter 5,音量,volume (son),Veuillez baisser le volume afin de ne pas déranger les autres.,Contrôle audio.
Chapter 5,调,réglage; accord,Il a ajusté la stéréo pour que le son soit plus doux.,Polysémeux.
Chapter 5,诸如,comme:,La lecture et la marche peuvent aider à se détendre.,Un exemple formel.
Chapter 5,老太婆,vieille femme (colloque),Le voisin âgé raconte souvent des histoires à l'enfant.,Colloque; utiliser respectueusement dans le contexte.
Chapter 5,年幼,jeunes; d'âge tendre,Il a perdu son père jeune et a été élevé par sa mère.,Description par âge.
Chapter 5,心烦意乱,perturbé et confus,"Avec des examens proches, il se sentait contrarié et distrait.",Des troubles émotionnels.
Chapter 5,一时间,pendant un certain temps; à un moment,Pendant un moment la chambre était si calme que seule la pluie pouvait être entendue.,Un moment temporaire.
Chapter 5,垮,s'effondrer; se décomposer,Rester debout tard à plusieurs reprises l'a complètement épuisé.,L'effondrement physique/mental.
Chapter 5,思绪,pensées; train de pensée,"À l'écoute de la pluie, ses pensées s'éloignèrent.",Flux mental.
Chapter 5,纷纷扬扬,"tourbillonnant et flutter (neige, feuilles)",La neige flottait devant la fenêtre alors qu'il continuait à lire.,Reduplication littéraire.
Chapter 5,延伸,s'étendre; se prolonger (dans l'espace),"Le sentier s'étendait jusqu'à la rivière, se terminant par un vieux arbre.",Espace ou abstrait.
Chapter 5,绝望,désespoir; sans espoir,Ne désespérez pas lorsque vous rencontrez des difficultés; cherchez de l'aide.,Forte négative.
Chapter 5,光亮,lumière; luminosité,La lampe est tombée sur la photo de Mère.,Nom clair.
Chapter 5,急步,marches rapides; dépêchez-vous,"Il s'est précipité à la gare, mais il a raté le bus.",Une marche rapide.
Chapter 5,暗影,ombre; silhouette sombre,Les ombres d'arbre jettent de longues formes sombres sur le sol.,Image littéraire.
Chapter 5,应有尽有,avoir tout ce qu'on devrait avoir,La bibliothèque a tous les livres qu'on pourrait vouloir.,Complètement.
Chapter 5,像模像样,présentable; d'apparence décente,L'enfant versa une tasse de thé à Mère d'une manière présentable.,Félicitations pour le colloque.
Chapter 5,包办,prendre le relais; arranger tout,Mère n'a pas tout arrangé pour lui; elle a seulement conseillé.,Souvent surcontrol sens.
Chapter 5,使命,mission; appel,Il voyait sa mère comme sa mission.,Un devoir sérieux.
Chapter 5,以往,par le passé; autrefois,"Dans le passé, il a rarement exprimé des sentiments; maintenant il a appris.",Autrefois.
Chapter 5,调侃,taquiné; banter,Des amis l'ont taquiné à propos d'être filial ; il a hurlé d'un sourire.,Légère humour.
Chapter 5,急于,désireux de; en hâte de,Ne vous précipitez pas vers les conclusions; écoutez d'abord.,Marqueur de précipitation.
Chapter 5,描述,décrire; représenter,Il a essayé de décrire le sourire de Mère en mots.,Narration.
Chapter 5,来人,visiteur; quelqu'un qui vient,Quelqu'un a frappé doucement et il est allé ouvrir la porte.,Visiteur.
Chapter 5,验证,vérifier; confirmer,L'expérience a confirmé son hypothèse.,Scientifique/logique.
Chapter 5,顺道,sur le chemin; en passant,Il s'est arrêté à la librairie en chemin et a acheté une collection de poésie.,Pratique.
Chapter 5,投机,bien s'entendre; spéculatif (autre sens),Ils ont si bien parlé qu'ils ont oublié le temps.,Le contexte désapprouve.
Chapter 5,属实,être vrai; vérifié,"En vérifiant, il a dit vrai.",Vérification formelle.
Chapter 5,得劲,confortable; satisfaisant,Ces vêtements sont très confortables.,Colloque nordique.
Chapter 5,自在,à l'aise; insouciant,"À la maison, il est à l'aise, comme dans l'enfance.",État de confort.
Chapter 5,频繁,fréquent; souvent,Il rentre souvent chez lui pour rendre visite à sa mère.,Haute fréquence.
Chapter 5,甜蜜,doux; heureux,Les souvenirs d'enfance contiennent de nombreux détails doux.,Une émotion positive.
Chapter 5,借故,faire une excuse; utiliser comme prétexte,"Il a fait une excuse pour partir, donnant de l'espace à la mère et à l'enfant.",Prétexte.
Chapter 5,顺从,obéir; se conformer,Il s'est conformé aux conseils de Mère et a choisi une université normale.,Obédience.
Chapter 5,予以,subvention; donner,L'école lui a décerné un prix pour encourager d'autres efforts.,Verbe formel.
Chapter 5,筹备,préparer; arranger,La famille prépare la fête d'anniversaire de Mère.,Planification.
Chapter 5,一声不吭,Ne prononcez pas un mot; restez silencieux,Il n'a pas prononcé un mot et a retenu ses larmes.,Silence.
Chapter 5,喜气洋洋,rayonnant de joie,Toute la famille rayonnait quand il est entré à l'université.,La joie festive.
Chapter 5,来宾,invité; participant,Les invités ont pris place et le mariage a commencé.,Invité officiel.
Chapter 5,玩具熊,ours en peluche,L'enfant s'est endormi sur le canapé en accouchant un ours en peluche.,Objet d'enfance.
Chapter 5,中等专业学校,secondaire spécialisé,Mère est diplômée d'une école secondaire spécialisée et est devenue plus tard enseignante.,Établissement d'enseignement.
Chapter 5,在自己的眼皮底下,juste sous le nez,"Le changement s'est produit sous son nez, mais il n'a pas remarqué.",Idiome de colloque.
Chapter 5,教研室,Bureau d'enseignement et de recherche,Mère est restée tard au bureau d'enseignement pour préparer les leçons.,Établissement scolaire.
Chapter 5,泰戈尔,Tagore (poète indien),Il a lu la poésie de Tagore pendant que Mère écoutait tranquillement.,Nom propre.
Chapter 5,认认门,visite pour découvrir un lieu/une famille,"Pendant les vacances, il a emmené l'enfant visiter et rencontrer l'enseignant.",Visite de colloque.
Chapter 5,百日照,photo prise le 100e jour d'un bébé,L'album a sa photo de bébé de 100 jours avec un doux sourire.,Une coutume familiale.
Chapter 5,什么人什么命,C'est beaucoup dans la vie.,"L'aîné soupirait de sa vie, mais avec affection.",Colloque fataliste.
