Chapter,hanzi,meaning,example_en,usage_note
Chapter 4,回报,प्रतिफल; बदला,लोग काम करते हैं और उचित प्रतिफल की अपेक्षा रखते हैं।,आर्थिक/सामाजिक।
Chapter 4,理财,वित्त प्रबंधन,संयमित वित्त प्रबंधन जीवन दबाव कम कर सकता है।,आधुनिक कौशल।
Chapter 4,忙碌,व्यस्त,"वह दिनभर व्यस्त रहता है, वास्तव में आराम कम करता है।",सामान्य अवस्था।
Chapter 4,鼓吹,प्रचार करना (अक्सर नकारात्मक),मीडिया को अंधाधुंध उच्च उपभोग नहीं बढ़ावा देना चाहिए।,अक्सर आलोचनात्मक।
Chapter 4,高消费,उच्च उपभोग,उच्च उपभोग से खुशी अनिवार्य नहीं।,आर्थिक जीवनशैली।
Chapter 4,模式,प्रतिमान; ढाँचा,हमें वर्तमान जीवनशैली के ढाँचे पर सोचना चाहिए।,अमूर्त ढाँचा।
Chapter 4,需求,माँग; ज़रूरत,"मानव की ज़रूरतें केवल भौतिक नहीं, आध्यात्मिक स्थान भी चाहिए।",आर्थिक/मनोवैज्ञानिक।
Chapter 4,最多,अधिकतम,यह रास्ता अधिकतम बीस मिनट में तय हो जाता है।,सीमा अभिव्यक्ति।
Chapter 4,栋,इमारत (माप),दूर कोने पर एक पुरानी इमारत चुपचाप खड़ी थी।,माप शब्द।
Chapter 4,传媒,मीडिया,मीडिया तेज़ और धीमी ज़िंदगी की कल्पना आकार देता है।,आधुनिक समाज।
Chapter 4,豪华,विलासितापूर्ण,विलासिता आराम या खुशी के बराबर नहीं।,उपभोग आलोचना।
Chapter 4,渺小,क्षुद्र; नगण्य,शहरी भीड़ में व्यक्ति क्षुद्र लग सकता है।,विनम्र या नकारात्मक।
Chapter 4,寒酸,जर्जर; दयनीय दिखना,जर्जर पहनावे का मज़ाक न उड़ाएँ; सम्मान ज़रूरी।,अक्सर दिखावट पर।
Chapter 4,呈现,प्रस्तुत करना,रचना आधुनिक जीवन के विरोधाभास प्रस्तुत करती है।,औपचारिक प्रदर्शन।
Chapter 4,上流社会,उच्च वर्ग,उपन्यास उच्च वर्ग और आधार वर्ग का विपरीत चित्रित करता है।,सामाजिक वर्ग शब्द।
Chapter 4,似,जैसे; मानो,"रात स्याही जैसी, सड़क की बत्तियाँ बिंदु-बिंदु।",साहित्यिक संबंध।
Chapter 4,伸手可及,हाथ के पास,सुविधाएँ कई चीज़ें हाथ के पास ला देती हैं।,रूपक निकटता।
Chapter 4,遥遥无期,दूर का भविष्य; कोई उम्मीद नहीं,केवल वर्तमान में भागें तो आराम दूर हो जाता है।,लंबी प्रतीक्षा।
Chapter 4,昔日,पुराने दिन,पुरानी गली अब व्यापारिक सड़क बन गई।,नॉस्टैल्जिक औपचारिक।
Chapter 4,引发,उत्पन्न करना,इस निबंध ने धीमी ज़िंदगी पर चर्चा छेड़ी।,कारण-प्रभाव।
Chapter 4,亡命,भागना; जान जोखिम,पाठ जान जोखिम भागने की हिमायत नहीं करता।,तीव्र शब्द; संदर्भ।
Chapter 4,疾奔,तेज़ दौड़,"वह मेट्रो के लिए दौड़ा, फिर भी छूट गया।",तत्काल गति।
Chapter 4,急剧,तेज़ी से और तीव्र,"जीवन की गति तेज़ी से बढ़ी, कई लोग चिंतित।",तीव्रता क्रिया-विशेषण।
Chapter 4,欲念,इच्छा; लालसा,उपभोग विज्ञापन आसानी से लालसा जगाते हैं।,दार्शनिक/मनोवैज्ञानिक।
Chapter 4,刻意,जानबूझकर,उसने जानबूझकर बोलने की गति धीमी की ताकि सुनाई दे।,जानबूझा प्रयास।
Chapter 4,足够,पर्याप्त,रोज़ पर्याप्त नींद का समय दें तभी शरीर ठीक होगा।,पर्याप्तता।
Chapter 4,整日,पूरा दिन,"वह पूरा दिन कंप्यूटर के सामने, आँखें थकी।",समय अवधि।
Chapter 4,预测,पूर्वानुमान,अगले सीज़न का फ़ैशन सटीक पूर्वानुमान करना मुश्किल।,भविष्य अनुमान।
Chapter 4,闲暇,फुर्सत का समय,टहलने की फुर्सत हो तभी सड़क के पेड़-फूल दिखते हैं।,सकारात्मक खाली समय।
Chapter 4,起码,कम से कम,कम से कम रोज़ सात घंटे नींद सुनिश्चित करें।,बोलचाल न्यूनतम।
Chapter 4,沮丧,हतोत्साहित,लंबी थकान से वह कुछ हतोत्साहित हो गया।,भावनात्मक निम्न।
Chapter 4,过于,अत्यधिक,गति का अत्यधिक पीछा करने से प्रक्रिया नज़रअंदाज़ हो जाती है।,अधिकता चिह्नक।
Chapter 4,乐观,आशावादी,आशावादी रहें और जीवन के दबाव को सामना करें।,सकारात्मक मानसिकता।
Chapter 4,层次,स्तर; परत,"पढ़ाई में गहराई होनी चाहिए, केवल गति नहीं।",संरचना शब्द।
Chapter 4,专利,पेटेंट,पेटेंट तकनीक ने उद्योग तेज़ी से बढ़ाया।,कानूनी/व्यापार।
Chapter 4,稀世珍品,दुर्लभ खजाना,संग्रहालय में दुर्लभ खजाने प्रदर्शित हैं।,अत्यधिक दुर्लभता।
Chapter 4,快速,तेज़,"तेज़ परिवहन दूरी घटाता है, समय की भावना भी संकुचित।",आधुनिक कीवर्ड।
Chapter 4,误导,गुमराह करना,विज्ञापन जनता को गुमराह न करें।,नकारात्मक प्रभाव।
Chapter 4,率先,सबसे पहले,उसने सबसे पहले टीम की गति धीमी करने का सुझाव दिया।,नेतृत्व।
Chapter 4,质疑,सवाल उठाना,पाठक को निबंध के निष्कर्ष पर सवाल उठाने का अधिकार है।,आलोचनात्मक सोच।
Chapter 4,美食,स्वादिष्ट भोजन,धीरे होकर ही स्वादिष्ट भोजन का असली आनंद लिया जा सकता है।,सकारात्मक जीवनशैली।
Chapter 4,著称,के लिए प्रसिद्ध,यह शहर अपने भोजन के लिए प्रसिद्ध है।,औपचारिक प्रतिष्ठा।
Chapter 4,抵制,विरोध करना,वह अर्थहीन ओवरटाइम संस्कृति का विरोध करने की कोशिश करता है।,सक्रिय विरोध।
Chapter 4,崇尚,सराहना; पालन,अधिक लोग सरल जीवन की सराहना कर रहे हैं।,सकारात्मक मूल्य।
Chapter 4,批量,थोक में,"थोक उत्पादन दक्षता बढ़ाता है, व्यक्तित्व घटाता है।",औद्योगिक शब्द।
Chapter 4,全球,वैश्विक,वैश्विक जुड़ाव से सूचना तेज़ फैलती है।,अंतर्राष्ट्रीय दायरा।
Chapter 4,众人,बहुसंख्यक लोग,"भीड़ जल्दी चलती है, आकाश की ओर कम देखती है।",सामूहिक संज्ञा।
Chapter 4,餐桌,खाने की मेज़,खाने की मेज़ परिवारिक बातचीत का महत्वपूर्ण स्थान है।,घरेलू संस्कृति।
Chapter 4,廉价,सस्ता,सस्ती सुविधा स्वास्थ्य की अनदेखी का बहाना नहीं।,आर्थिक वर्णक।
Chapter 4,单一,एकरूप; एक ही प्रकार,"जीवन बहुत एकरूप नहीं होना चाहिए, विविध अनुभव चाहिए।",विविधता की कमी।
Chapter 4,由此,इसलिए,इससे स्पष्ट है कि गति एकमात्र मानदंड नहीं।,तार्किक संयोजक।
Chapter 4,派生,उत्पन्न होना,कई नेट शब्द पुराने शब्दों से उत्पन्न हुए।,भाषाई/अमूर्त।
Chapter 4,专用,विशेष उपयोग,यह लेन बसों के विशेष उपयोग की है।,विशेष उपयोग।
Chapter 4,通道,मार्ग; गलियारा,मेट्रो गलियारे में भीड़ लगातार बहती है।,अवसंरचना।
Chapter 4,绿化,हरियाली,सामुदायिक हरियाली से लोगों को टहलने की जगह मिलती है।,पर्यावरण।
Chapter 4,霓虹灯,नियॉन लाइट,"नियॉन रात को रोशन करते हैं, शहर की चमक का प्रतीक।",शहरी छवि।
Chapter 4,有机耕种,जैविक खेती,"जैविक खेती ध्यान आकर्षित करती है, स्वास्थ्य चेतना दर्शाती है।",कृषि शब्द।
Chapter 4,作坊,कार्यशाला,पुराने शहर में कुछ पारंपरिक टोफू कार्यशालाएँ बची हैं।,हस्तशिल्प उत्पादन।
Chapter 4,标记,चिह्नित करना,उसने नक्शे पर धीमी पैदल यात्रा मार्ग चिह्नित किया।,चिह्न/लेबल।
Chapter 4,穿插,बीच-बीच में जोड़ना,लिखते समय छोटे विराम बीच में जोड़ सकते हैं।,कथा/अनुसूची।
Chapter 4,建筑物,इमारतें,ऐतिहासिक इमारतों की सुरक्षा ज़रूरी है।,वास्तुकला।
Chapter 4,智者,बुद्धिमान व्यक्ति,बुद्धिमान जानते हैं तेज़ और धीमे में चुनाव कैसे करें।,शास्त्रीय स्वर।
Chapter 4,远远,दूर से; बहुत,दूर से पहाड़ स्याही चित्र जैसे दिखते हैं।,दूरी क्रिया-विशेषण।
Chapter 4,古人,प्राचीन लोग,पुराने लोग कहते थे जल्दबाज़ी से काम बिगड़ता है—आज भी सिख।,शास्त्रीय संदर्भ।
Chapter 4,中外,चीन और विदेश,चीन और विदेश के शहरी जीवन की गति में अंतर है।,तुलनात्मक दायरा।
Chapter 4,绝代,अद्वितीय,इस गायक को अद्वितीय गायक कहा जाता है।,तीव्र प्रशंसा।
Chapter 4,大师,महान उस्ताद,"उस्ताद अक्सर शांत रहते हैं, जल्दी सफलता नहीं चाहते।",उच्च सम्मान।
Chapter 4,幸好,सौभाग्य से,"सौभाग्य से समय पर रुका, वरना दुर्घटना हो सकती थी।",राहत।
Chapter 4,觉醒,जागरूक होना,उसे तेज़ जीवनशैली के प्रति जागरूकता हुई।,चेतना।
Chapter 4,盒饭,बॉक्स्ड भोजन,ऑफिस कर्मचारी अक्सर समय बचाने के लिए बॉक्स्ड भोजन खाते हैं।,शहरी फास्ट फूड।
Chapter 4,饭局,भोज सभा,"उसकी भोज सभाएँ बहुत हैं, घर कम खाता है।",सामाजिक भोज।
Chapter 4,共享,साझा करना,"साझा साइकिल सुविधाजनक हैं, प्रबंधन मुद्दे भी।",आधुनिक अर्थव्यवस्था।
Chapter 4,应酬,मेलजोल; दावत,अनावश्यक मेलजोल कम करें तो आराम का समय मिले।,सामाजिक बाध्यता।
Chapter 4,新世纪,नई सदी,नई सदी से सूचना तकनीक तेज़ी से विकसित हुई।,कालखंड।
Chapter 4,丁克族,डिंक (बच्चे नहीं),डिंक जोड़े व्यक्तिगत समय और जीवन गुणवत्ता पर ज़्यादा ध्यान देते हैं।,सामाजिक लेबल।
Chapter 4,流水作业线,असेंबली लाइन,"असेंबली लाइन ने उत्पादन बढ़ाया, लोगों को भी व्यस्त किया।",औद्योगिक छवि।
Chapter 4,电子革命,इलेक्ट्रॉनिक क्रांति,इलेक्ट्रॉनिक क्रांति ने काम करने का तरीका बदला।,तकनीकी इतिहास।
Chapter 4,E时代,ई-युग,"ई-युग में सूचना बहुत तेज़ अपडेट होती है, छँटनी सीखनी होगी।",कालीन शब्द।
Chapter 4,农业社会,कृषि समाज,कृषि समाज की जीवन गति अपेक्षाकृत धीमी थी।,ऐतिहासिक समाजशास्त्र।
Chapter 4,工业社会,औद्योगिक समाज,औद्योगिक समाज दक्षता और मानकीकरण पर ज़ोर देता है।,ऐतिहासिक समाजशास्त्र।
Chapter 4,中产生活,मध्यम वर्ग जीवन,"मध्यम वर्ग जीवन गुणवत्ता चाहता है, दबाव भी झेलता है।",सामाजिक स्तर।
Chapter 4,跑狗场,ग्रेहाउंड रेसिंग ट्रैक,पाठ शहरी मनोरंजन और गति की तुलना के लिए रेसिंग ट्रैक का उल्लेख करता है।,क्षेत्रीय सांस्कृतिक संदर्भ।
Chapter 4,长潮,दीर्घकालिक प्रवृत्ति,किसी उपभोग प्रवृत्ति के उतरने के बाद लोग चिंतन करते हैं।,पाठ-विशिष्ट उपयोग।
Chapter 5,上天,स्वर्ग; आकाश (संदर्भानुसार),वह आकाश की ओर देखकर माँ के लिए चुपचाप प्रार्थना करती है।,संदर्भ पर निर्भर।
Chapter 5,印证,पुष्टि करना; प्रमाणित करना,बाद के अनुभव ने उसकी पुरानी चिंता की पुष्टि की।,सत्यापन।
Chapter 5,依赖,निर्भर करना,बड़े होकर बच्चों को माता-पिता पर अत्यधिक निर्भर नहीं रहना चाहिए।,तटस्थ या नकारात्मक।
Chapter 5,其间,उस अवधि में; बीच में,"उस अवधि में उसने बहुत कुछ झेला, पर कम ही बताया।",औपचारिक समय/स्थान।
Chapter 5,回绝,अस्वीकार करना,उसने अनुचित निमंत्रण को विनम्रता से अस्वीकार किया।,औपचारिक इनकार।
Chapter 5,庆贺,बधाई देना; उत्सव मनाना,रिश्तेदार उसके विश्वविद्यालय में प्रवेश पर बधाई देने आए।,उत्सवी।
Chapter 5,倾心,समर्पित होना; प्रेम में पड़ना,वह बिना शिकायत माँ की देखभाल में समर्पित रही।,भावनात्मक समर्पण।
Chapter 5,敏感,संवेदनशील,बच्चा माँ के मूड के बदलाव के प्रति बहुत संवेदनशील है।,मनोवैज्ञानिक/सामाजिक।
Chapter 5,清香,हल्की सुगंध,पन्ने खोलते ही हल्की सुगंध आई।,संवेदी छवि।
Chapter 5,俗不可耐,असहनीय रूप से घटिया,वे ध्यान आकर्षित करने वाले शब्द असहनीय रूप से घटिया थे।,तीव्र आलोचना।
Chapter 5,比喻,रूपक; उपमा,लेखक ने मातृ प्रेम को वसंत सूरज से तुलना की।,अलंकार।
Chapter 5,爱称,प्यार का नाम; उपनाम,बच्चे की माँ के लिए प्यार का नाम बहुत कोमल लगा।,पारिवारिक घनिष्ठता।
Chapter 5,抚摸,सहलाना,उसने पुरानी किताब सहलाई जैसे याद सहला रहा हो।,कोमल स्पर्श।
Chapter 5,羽毛,पंख,"पंख पन्ने पर गिरा, लगभग बिना वज़न।",शाब्दिक या हल्का रूपक।
Chapter 5,诗集,काव्य संग्रह,इस काव्य संग्रह में माँ की टिप्पणियाँ हैं।,साहित्यिक वस्तु।
Chapter 5,尘封,धूल से ढका; लंबे समय तक अप्रयुक्त,शेल्फ़ के ऊपर की किताबें धूल से ढकी पड़ी थीं।,उपेक्षित अवस्था।
Chapter 5,意味深长,अर्थपूर्ण; गहरा,"माँ ने उसे अर्थपूर्ण नज़र से देखा, कुछ न बोली।",सूक्ष्म गहराई।
Chapter 5,此时,इस क्षण,इस क्षण कमरे में केवल पन्ने पलटने की आवाज़ थी।,समय संकेतक।
Chapter 5,有意识,जानबूझकर; सचेत रूप से,वह जानबूझकर माँ के साथ अधिक समय बिताता है।,जानबूझा क्रिया।
Chapter 5,而已,बस इतना ही,"मैं बस याद दिला रहा हूँ, इतना ही—ज़्यादा मत सोचिए।",वाक्यांत अव्यय।
Chapter 5,营造,बनाना; पोषण (वातावरण),"गर्म रोशनी ने शांत, आरामदायक माहौल बनाया।",अक्सर अमूर्त वस्तु।
Chapter 5,胳膊肘,कोहनी,वह कोहनी मेज़ पर टिकाकर ध्यान से पढ़ता है।,शरीर का हिस्सा; बोलचाल।
Chapter 5,在场,उपस्थित होना,उस समय उपस्थित सभी उसके शब्दों से प्रभावित हुए।,उपस्थिति।
Chapter 5,影集,फ़ोटो एल्बम,एल्बम में माँ की जवानी की मुस्कान है।,स्मृति वस्तु।
Chapter 5,指点,निर्देश देना,शिक्षक ने कविता ज़ोर से पढ़ने का तरीका बताया।,शाब्दिक इशारा भी।
Chapter 5,讲解,समझाना,उसने बच्चे को हर पंक्ति का अर्थ समझाया।,शिक्षण।
Chapter 5,无知,अज्ञान,प्रियजनों की भावनाएँ अज्ञान से मत चोटिल करें।,अक्सर नकारात्मक।
Chapter 5,捂,हाथ से ढकना,वह मुँह ढककर हँसने से माँ को परेशान नहीं करना चाहता था।,शारीरिक इशारा।
Chapter 5,浏览,ब्राउज़ करना,"वह एल्बम ब्राउज़ करता, पन्ना दर पन्ना पलटता।",जल्दी पढ़ना।
Chapter 5,花花绿绿,रंगबिरंगा; भड़कीला,बच्चे को रंगबिरंगी चित्र पुस्तकें पसंद हैं।,दोहराव।
Chapter 5,书脊,पुस्तक की रीढ़,काव्य संग्रह का नाम रीढ़ पर लिखा है।,पुस्तक का भाग।
Chapter 5,微微,थोड़ा; हल्का,वह सहमति दिखाने के लिए हल्का सिर हिलाती है।,कोमल डिग्री।
Chapter 5,默契,मौन समझ; रिश्ता,माँ-बच्चे में बिना कहे समझ है।,सकारात्मक बंधन।
Chapter 5,敏捷,चुस्त; तेज़,"बच्चा तेज़ सोचता है, दिलचस्प प्रश्न पूछता है।",सकारात्म्मक क्षमता।
Chapter 5,微妙,सूक्ष्म,माँ-बच्चे के संबंध में कई सूक्ष्म पहलू हैं।,बारीक अंतर।
Chapter 5,陶醉,मग्न होना,वह काव्य की लय में मग्न था।,डूबना।
Chapter 5,纯属,पूर्णतः,यह पूर्णतः गलतफहमी है—कृपया नाराज़ न हों।,ज़ोर।
Chapter 5,天意,ईश्वर की इच्छा; भाग्य,वह मानता है मिलन भाग्य में था।,भाग्य की अवधारणा।
Chapter 5,匆匆,जल्दी-जल्दी,वह जल्दी विदा होकर परीक्षा के लिए निकला।,जल्दबाज़ी।
Chapter 5,落实,लागू करना,योजना तय है; अब क्रियान्वयन महत्वपूर्ण है।,कार्य शब्द।
Chapter 5,竭力,पूरी कोशिश,"वह माँ की देखभाल में पूरी कोशिश करती है, कभी शिकायत नहीं।",मज़बूत प्रयास।
Chapter 5,劝阻,रोकना; समझाना,"परिवार ने देर रात जागने से रोका, पर वह होमवर्क पूरा करने पर अड़ा रहा।",रोकने के लिए समझाना।
Chapter 5,察觉,पता लगाना,उसने महसूस किया माँ आज थकी लग रही हैं।,धारणा।
Chapter 5,字迹,हस्तलेख,माँ के हस्तलेख साफ और मज़बूत थे।,लिखित निशान।
Chapter 5,潦草,लापरवाह; असावधान,नोट इतना लापरवाह कि पढ़ना मुश्किल।,नकारात्मक गुण।
Chapter 5,字条,लिखित पर्ची,मेज़ पर माँ की लिखित पर्ची थी।,छोटा संदेश।
Chapter 5,对视,एक-दूसरे को देखना,"माँ-बच्चे ने एक-दूसरे को देखा, आँखों में आँसू।",भावनात्मक दृश्य।
Chapter 5,无地自容,अत्यधिक शर्मिंदगी,अपनी अज्ञानता याद कर वह अत्यधिक शर्मिंदा महसूस करता है।,तीव्र शर्म।
Chapter 5,将近,लगभग,"लगभग आधी रात थी, फिर भी रोशनी जली थी।",अनुमान।
Chapter 5,音响,ऑडियो सिस्टम,उसने ऑडियो चालू कर माँ की पसंदीदा धुन बजाई।,ऑडियो उपकरण।
Chapter 5,播放,चलाना (ऑडियो/वीडियो),कृपया यह रिकॉर्डिंग एक बार चलाइए।,मीडिया क्रिया।
Chapter 5,美妙,अद्भुत; सुंदर,"धुन अद्भुत है, मन शांत होता है।",सौंदर्य प्रशंसा।
Chapter 5,舒缓,शांत करने वाला; धीमा,शांत धुन माँ के स्पर्श जैसी लगी।,शांत करना।
Chapter 5,乐曲,संगीत रचना,यह रचना कई रातें साथ रही।,संगीत शब्द।
Chapter 5,致命,घातक,एक घातक गलती विश्वास नष्ट कर सकती है।,अक्सर रूपक।
Chapter 5,空无一人,पूरी तरह खाली,"कक्षा पूरी तरह खाली थी, केवल हवा की आवाज़।",वीरान दृश्य।
Chapter 5,缝,दरार; सीवन (बहु अर्थ),रोशनी दरार से आकर पन्नों पर पड़ी।,बहुअर्थी; संदर्भ से पढ़ें।
Chapter 5,音量,आवाज़ की मात्रा,"कृपया आवाज़ कम करें, दूसरों को परेशान न करें।",ऑडियो नियंत्रण।
Chapter 5,调,समायोजित करना,"उसने ऑडियो समायोजित किया, आवाज़ नरम हो गई।",बहुअर्थी।
Chapter 5,诸如,जैसे,"जैसे पढ़ना, टहलना—आराम दे सकता है।",औपचारिक उदाहरण।
Chapter 5,老太婆,बूढ़ी औरत (बोलचाल),पड़ोस की बूढ़ी औरत बच्चे को कहानियाँ सुनाती है।,बोलचाल; संदर्भ में सम्मान।
Chapter 5,年幼,छोटी उम्र,"वह छोटी उम्र में पिता खो बैठा, माँ ने पाला।",आयु वर्णन।
Chapter 5,心烦意乱,परेशान और विचलित,"परीक्षा नज़दीक, वह थोड़ा परेशान था।",भावनात्मक उथल-पुथल।
Chapter 5,一时间,थोड़ी देर के लिए,थोड़ी देर कमरे में इतना शांत कि केवल बारिश सुनाई दी।,अस्थायी क्षण।
Chapter 5,垮,गिर पड़ना; टूटना,लगातार जागने से वह पूरी तरह टूट गया।,शारीरिक/मानसिक पतन।
Chapter 5,思绪,विचार,बारिश सुनते उसके विचार दूर निकल गए।,मानसिक प्रवाह।
Chapter 5,纷纷扬扬,उड़ता-उड़ता (बर्फ/पत्ते),"बाहर बर्फ उड़ती रही, वह पढ़ता रहा।",साहित्यिक दोहराव।
Chapter 5,延伸,बढ़ाना; फैलाना,"रास्ता नदी तक बढ़ता है, अंत में पुराना पेड़।",स्थानिक या अमूर्त।
Chapter 5,绝望,निराशा,कठिनाई में निराशा मत करें; मदद लें।,तीव्र नकारात्मक।
Chapter 5,光亮,रोशनी,दीपक की रोशनी माँ की तस्वीर पर पड़ी।,प्रकाश संज्ञा।
Chapter 5,急步,तेज़ कदम,"वह तेज़ कदम स्टेशन पहुँचा, फिर भी बस छूट गई।",तेज़ चलना।
Chapter 5,暗影,छाया; अंधेरा सिल्हूट,पेड़ की लंबी छाया ज़मीन पर पड़ी।,साहित्यिक छवि।
Chapter 5,应有尽有,जो होना चाहिए सब कुछ,पुस्तकालय में हर तरह की किताबें हैं।,पूर्णता।
Chapter 5,像模像样,ठीक-ठाक; दिखने में ठीक,बच्चे ने ठीक-ठाक तरीके से माँ के लिए चाय बनाई।,बोलचाल प्रशंसा।
Chapter 5,包办,सब संभालना,"माँ ने उसके चुनाव में सब नहीं संभाला, केवल सलाह दी।",अक्सर अत्यधिक नियंत्रण।
Chapter 5,使命,मिशन; कर्तव्य,वह माँ की देखभाल को अपना मिशन मानता है।,गंभीर कर्तव्य।
Chapter 5,以往,पहले,पहले वह भाव कम व्यक्त करता था; अब सीख गया।,अतीत समय।
Chapter 5,调侃,चुटकुला; तंग करना,"दोस्तों ने उसकी श्रद्धा पर मज़ाक उड़ाया, वह मुस्कुराया।",हल्का हास्य।
Chapter 5,急于,उतावला,निष्कर्ष पर जल्दी मत पहुँचिए; पहले सुनिए।,जल्दबाज़ी चिह्नक।
Chapter 5,描述,वर्णन करना,वह माँ की मुस्कान शब्दों में वर्णन करने की कोशिश करता है।,वर्णन।
Chapter 5,来人,आने वाला व्यक्ति,"कोई हल्के से दरवाज़ा खटखटाया, वह खोलने गया।",आगंतुक।
Chapter 5,验证,सत्यापित करना,प्रयोग के परिणाम ने उसकी धारणा सिद्ध की।,वैज्ञानिक/तार्किक।
Chapter 5,顺道,रास्ते में; फेरते हुए,वह रास्ते में किताब की दुकान से गुज़रा।,सुविधा।
Chapter 5,投机,मन मिलना,वे इतनी बातें करते रहे कि समय भूल गए।,संदर्भ से भेद।
Chapter 5,属实,सत्य होना,जाँच से पता चला उसने जो कहा सच है।,औपचारिक सत्यापन।
Chapter 5,得劲,आरामदायक (बोलचाल),यह कपड़ा पहनने में बहुत आरामदायक है।,उत्तरी बोलचाल।
Chapter 5,自在,सहज; निडर,"घर पर वह सहज है, जैसे बचपन में।",आराम की अवस्था।
Chapter 5,频繁,बार-बार,वह बार-बार घर आकर माँ से मिलता है।,उच्च आवृत्ति।
Chapter 5,甜蜜,मधुर; आनंदमय,बचपन की यादों में कई मधुर बातें हैं।,सकारात्मक भावना।
Chapter 5,借故,बहाना बनाना,"उसने बहाना बनाकर हट गया, माँ-बच्चे को स्थान दिया।",पूर्वपक्ष।
Chapter 5,顺从,आज्ञा मानना,उसने माँ की सलाह मानकर शिक्षा महाविद्यालय चुना।,आज्ञापालन।
Chapter 5,予以,प्रदान करना (लिखित),स्कूल ने उसे सम्मान प्रदान किया।,औपचारिक क्रिया।
Chapter 5,筹备,तैयारी करना,परिवार माँ के जन्मदिन की तैयारी कर रहा है।,योजना।
Chapter 5,一声不吭,एक शब्द नहीं बोलना,"उसने एक शब्द नहीं बोला, आँसू रोक लिए।",मौन।
Chapter 5,喜气洋洋,खुशी से भरा,विश्वविद्यालय में प्रवेश पर पूरा परिवार खुशी से भरा था।,उत्सवी खुशी।
Chapter 5,来宾,अतिथि,"अतिथि क्रम से बैठे, शादी शुरू हुई।",औपचारिक अतिथि।
Chapter 5,玩具熊,टेडी बियर,बच्चा सोफ़े पर टेडी बियर पकड़े सो गया।,बचपन की वस्तु।
Chapter 5,中等专业学校,माध्यमिक विशेष विद्यालय,माँ इस विद्यालय से स्नातक होकर शिक्षिका बनीं।,शैक्षणिक संस्था।
Chapter 5,在自己的眼皮底下,आँखों के सामने,"बदलाव आँखों के सामने हुआ, पर उसने नहीं देखा।",बोलचाली मुहावरा।
Chapter 5,教研室,शिक्षण-अनुसंधान कार्यालय,माँ शिक्षण कार्यालय में देर तक पाठ योजना बनाती थीं।,स्कूल संस्था।
Chapter 5,泰戈尔,टैगोर (भारतीय कवि),"उसने टैगोर की कविता पढ़ी, माँ चुपचाप सुनती रहीं।",व्यक्ति नाम।
Chapter 5,认认门,घर पहचानने जाना,छुट्टी में वह बच्चे को शिक्षक से मिलाने ले गया।,बोलचाल दौरा।
Chapter 5,百日照,सौ दिन की तस्वीर,एल्बम में उसकी सौ दिन की मीठी तस्वीर है।,पारिवारिक रिवाज।
Chapter 5,什么人什么命,जैसा व्यक्ति वैसी किस्मत,"बुजुर्ग ने कहा जैसा व्यक्ति वैसी किस्मत, पर प्यार भरा था।",भाग्यवादी बोलचाल।
